variant,motif,E_source,I_first,I_second,E_receiver,E_to_I,I_to_I,I_to_E,signed_contribution,abs_contribution
with_self,E-I-I-E,EC LIII Pyramidal Stellate,CA1 Perforant Path Associated,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,2.21531484577068,-0.010379690017985159,-0.07220663505536311,0.001660339684784833,0.001660339684784833
with_self,E-I-I-E,CA3c Pyramidal,CA1 Perforant Path Associated QuadD,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,36.0907737048092,-0.000630100387155018,-0.07220663505536311,0.0016420374034903473,0.0016420374034903473
with_self,E-I-I-E,DG Semilunar Granule,DG AIPRIM,DG AIPRIM,DG Mossy,1.674476211167667,-0.10451361641756894,-0.009181942400868484,0.0016068910124674202,0.0016068910124674202
with_self,E-I-I-E,EC LI II Multipolar Pyramidal,MEC LIII Superficial Trilayered Interneuron,MEC LIII Superficial Multipolar Interneuron,MEC LIII Bipolar Complex Pyramidal,1.0639247463725183,-0.09741535519970725,-0.015335705705200408,0.0015894325206010239,0.0015894325206010239
no_self,E-I-I-E,CA3 Pyramidal,CA1 Trilaminar,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,82.72098568137667,-0.008135741798872286,-0.12756294798674273,0.08584942783846561,0.08584942783846561
no_self,E-I-I-E,CA3c Pyramidal,CA1 R Receiving Apical Targeting,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,35.372901748647216,-0.010115603145763067,-0.12756294798674273,0.04564434905352026,0.04564434905352026
no_self,E-I-I-E,CA3 Pyramidal,CA1 Back Projection,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,11.018761485889684,-0.03153642720906363,-0.12756294798674273,0.04432715106062933,0.04432715106062933
no_self,E-I-I-E,CA3c Pyramidal,CA1 Bistratified,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,13.1038293099713,-0.020778925570497292,-0.12756294798674273,0.03473328517261587,0.03473328517261587
no_self,E-I-I-E,CA3c Pyramidal,CA1 Basket CCK+,CA1 Basket,CA1 Pyramidal,23.52117003524997,-0.08992289814452985,-0.012698615868550377,0.026858738006915548,0.026858738006915548
no_self,E-I-I-E,CA3c Pyramidal,CA1 OR LM,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,24.070331226010275,-0.007380396263090567,-0.12756294798674273,0.022661376906178667,0.022661376906178667
no_self,E-I-I-E,CA3 Pyramidal,CA1 Trilaminar,CA1 Basket CCK+,CA1 Pyramidal,82.72098568137667,-0.011764509463791038,-0.02107565723232866,0.020510235683354684,0.020510235683354684
no_self,E-I-I-E,CA3c Pyramidal,CA1 Basket,CA1 Basket CCK+,CA1 Pyramidal,23.758847553841058,-0.03453702319572035,-0.02107565723232866,0.017293838539136287,0.017293838539136287
no_self,E-I-I-E,CA3c Pyramidal,CA1 Basket CCK+,CA1 Horizontal Basket,CA1 Pyramidal,23.52117003524997,-0.10268497605388138,-0.005759910083996682,0.01391174253183892,0.01391174253183892
no_self,E-I-I-E,CA3 Pyramidal,CA1 Trilaminar,CA1 Basket,CA1 Pyramidal,82.72098568137667,-0.012959737919364249,-0.012698615868550377,0.013613453297293335,0.013613453297293335
no_self,E-I-I-E,DG Granule,DG AIPRIM,DG Basket,DG Granule,15.113323215471295,-0.054924429861365386,-0.015994226032324314,0.01327665765808073,0.01327665765808073
no_self,E-I-I-E,CA3c Pyramidal,CA1 LMR,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,23.11945138561373,-0.004434123584176915,-0.12756294798674273,0.013077052423557294,0.013077052423557294
no_self,E-I-I-E,CA3c Pyramidal,CA1 Schaffer Collateral Associated,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,6.134485179534871,-0.015415914341176187,-0.12756294798674273,0.012063461911154299,0.012063461911154299
no_self,E-I-I-E,CA3c Pyramidal,CA1 Trilaminar,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,11.179293985621634,-0.008135741798872286,-0.12756294798674273,0.011602086029297479,0.011602086029297479
no_self,E-I-I-E,DG Granule,DG AIPRIM,DG Total Molecular Layer,DG Hilar Ectopic Granule,15.113323215471295,-0.04536368863852243,-0.014570326201014751,0.009989358653624514,0.009989358653624514
no_self,E-I-I-E,DG Granule,DG AIPRIM,DG MOLAX,DG Granule,15.113323215471295,-0.060989839317433396,-0.010376440178276285,0.00956457872507454,0.00956457872507454
