variant,ii_chain_order,motif_length,fro_norm,signed_sum,positive_sum,negative_sum,max_abs,spectral_bound,relative_contribution,cumulative_energy,passes_decay_rule,passes_cumulative_energy_rule,passes_spectral_radius_rule,null_mean_fro,null_sd_fro,null_z,passes_null_significance_rule
with_self,0,E->I->E,2.2342044639020946,-5.574129209806158,0.0,-5.574129209806158,2.13565262947109,1.0,0.9557886019954069,0.9557886019954069,True,False,True,2.234204463902085,9.789561357796101e-15,0.997997995989972,False
with_self,1,E->I->I->E,0.09093412194617506,0.45852588486850915,0.45852588486850915,0.0,0.044564055851471635,0.1548747610477761,0.038901451811092246,0.9946900538064992,True,False,True,0.08559055700910463,0.05132054538788358,0.10412135912982734,False
with_self,2,E->I->I->I->E,0.010600871663649763,-0.05372050683749125,0.0,-0.05372050683749125,0.005875142986017579,0.02398619160960574,0.004535033597433782,0.999225087403933,False,False,True,0.006540812597008171,0.0046437038156017145,0.8743148202089853,False
with_self,3,E->I->I->I->I->E,0.0015366758664882743,0.007175062825325514,0.007175062825325514,0.0,0.0009099114049502411,0.003714855693983861,0.000657387137963963,0.9998824745418969,False,False,False,0.0005482821891924175,0.0004444457051293408,2.2238794657903567,True
with_self,4,E->I->I->I->I->I->E,0.00023252259753871074,-0.0010112593560206648,0.0,-0.0010112593560206648,0.00014092231142789305,0.0005753373879327209,9.947274388921098e-05,0.9999819472857862,False,False,False,4.888298528059871e-05,5.297025123933316e-05,3.466844275070194,True
with_self,5,E->I->I->I->I->I->I->E,3.568547226563955e-05,0.00014697409674400034,0.00014697409674400034,0.0,2.1825309308698668e-05,8.910524047793179e-05,1.5266180065163513e-05,0.9999972134658514,False,False,False,4.474299884390357e-06,6.373737635931426e-06,4.896839839358739,True
with_self,6,E->I->I->I->I->I->I->I->E,5.506303655227759e-06,-2.180583225091287e-05,0.0,-2.180583225091287e-05,3.3801895639785105e-06,1.3800152827124313e-05,2.3555866787593008e-06,0.9999995690525301,False,False,False,4.2690796167729937e-07,7.778712516493938e-07,6.529866842077192,True
with_self,7,E->I->I->I->I->I->I->I->I->E,8.514546563112984e-07,3.2811650856829854e-06,3.2811650856829854e-06,0.0,5.235060510173581e-07,2.1372953715236698e-06,3.642507517852304e-07,0.9999999333032819,False,False,False,4.2447238648684293e-08,9.525951459570753e-08,8.492667856813421,True
with_self,8,E->I->I->I->I->I->I->I->I->I->E,1.3177929180055355e-07,-4.984576426479509e-07,0.0,-4.984576426479509e-07,8.107787455837823e-08,3.3101310995324617e-07,5.63749411108129e-08,0.999999989678223,False,False,False,4.389465946957672e-09,1.1732989291688833e-08,10.857405788636795,True
with_self,9,E->I->I->I->I->I->I->I->I->I->I->E,2.040311312661496e-08,7.62092053630915e-08,7.62092053630915e-08,0.0,1.2556916448490392e-08,5.126557630769023e-08,8.728414649025609e-09,0.9999999984066377,False,False,False,4.717459472864354e-10,1.453214703834417e-09,13.715362999519687,True
with_self,10,E->I->I->I->I->I->I->I->I->I->I->I->E,3.159493162271653e-09,-1.1701480530677332e-08,0.0,-1.1701480530677332e-08,1.9447494344568385e-09,7.939743880630055e-09,1.3516254225486151e-09,0.999999999758263,False,False,False,5.259686431752732e-11,1.8139802626377032e-10,17.127508837590092,True
with_self,11,E->I->I->I->I->I->I->I->I->I->I->I->I->E,4.892947720364314e-10,1.8018129222385867e-09,1.8018129222385867e-09,0.0,3.0119260395930054e-10,1.2296659362931223e-09,2.0931941265195486e-10,0.9999999999675825,False,False,False,6.0835831594035585e-12,2.2870348814883385e-11,21.128282423159522,True
with_self,12,E->I->I->I->I->I->I->I->I->I->I->I->I->I->E,7.577717728567812e-11,-2.779729460279515e-10,0.0,-2.779729460279515e-10,4.6647132567554126e-11,1.9044421805198717e-10,3.241733848053498e-11,0.9999999999999998,False,False,False,7.270465899036107e-13,2.9209244961179802e-12,25.693964631923553,True
no_self,0,E->I->E,6.972969994743962,-17.396901830067897,0.0,-17.396901830067897,6.6653889315434345,1.0,0.9613612594228255,0.9613612594228255,True,False,True,6.9729699947439965,3.470844481400436e-14,-0.997997995989972,False
no_self,1,E->I->I->E,0.25300793653594755,0.9184769912711235,0.9184769912711235,0.0,0.14181977377750052,0.11637084502575921,0.03488212751460434,0.9962433869374298,True,False,True,0.384992968580102,0.24510013098807454,-0.538494334997219,False
no_self,2,E->I->I->I->E,0.024193992421663944,-0.0917829944498827,0.0,-0.0917829944498827,0.01450280261623348,0.013542173572009267,0.0033356184011245254,0.9995790053385543,False,False,False,0.04733519655084208,0.03316056566661884,-0.6978531175200454,False
no_self,3,E->I->I->I->I->E,0.002698698618827865,0.009456403817934368,0.009456403817934368,0.0,0.0016706684273046129,0.0015759141820602227,0.00037206876050730224,0.9999510740990616,False,False,False,0.00586499629306546,0.0033744772924494963,-0.9383075954673897,False
no_self,4,E->I->I->I->I->I->E,0.00031367762702653855,-0.0010725188532939136,0.0,-0.0010725188532939136,0.00019508265671918615,0.00018339046505442627,4.324663935142448e-05,0.999994320738413,False,False,False,0.0007569857550086445,0.0005673322827924081,-0.7813906266714533,False
no_self,5,E->I->I->I->I->I->I->E,3.640330428100655e-05,0.00012127989128696883,0.00012127989128696883,0.0,2.2670000043212102e-05,2.134130338805055e-05,5.018912526100125e-06,0.9999993396509391,False,False,False,9.865779278794892e-05,7.545347698887595e-05,-0.8250711695647969,False
no_self,6,E->I->I->I->I->I->I->I->E,4.232650298061547e-06,-1.387736599514787e-05,0.0,-1.387736599514787e-05,2.639380487531774e-06,2.4835055092185404e-06,5.835542135285294e-07,0.9999999232051526,False,False,False,1.330622800812213e-05,1.3483742416307813e-05,-0.6729272504558238,False
no_self,7,E->I->I->I->I->I->I->I->I->E,4.921994489245531e-07,1.5923107786026996e-06,1.5923107786026996e-06,0.0,3.0706382067791073e-07,2.8900763473389e-07,6.785938882025887e-08,0.9999999910645414,False,False,False,1.781609227166685e-06,1.8696545459906339e-06,-0.6896513481633261,False
no_self,8,E->I->I->I->I->I->I->I->I->I->E,5.726977425407944e-08,-1.8338257424270147e-07,0.0,-1.8338257424270147e-07,3.573489333806439e-08,3.363206267287874e-08,7.895766415926522e-09,0.9999999989603078,False,False,False,2.457306320719091e-07,3.2777229396940404e-07,-0.5749749484177621,False
