epsilon,pseudospectral_abscissa,kreiss_lower_bound
0.5,4.696022563615636,9.392045127231272
0.2,2.657533129840188,13.287665649200939
0.1,1.638131770176123,16.38131770176123
0.05,0.9233656723086152,18.4673134461723
0.02,0.3202514079844719,16.012570399223595
0.01,0.11969745695985728,11.969745695985727
