,CA1 Axo Axonic,CA1 Back Projection,CA1 Basket,CA1 Basket CCK+,CA1 Bistratified,CA1 Horizontal Axo Axonic,CA1 Horizontal Basket,CA1 Ivy,CA1 LMR,CA1 Neurogliaform,CA1 Neurogliaform Projecting,CA1 O LM,CA1 O LMR,CA1 OR LM,CA1 Oriens Alveus,CA1 Oriens Bistratified,CA1 Perforant Path Associated,CA1 Perforant Path Associated QuadD,CA1 Pyramidal,CA1 Quadrilaminar,CA1 R Receiving Apical Targeting,CA1 Radial Trilaminar,CA1 Radiatum,CA1 Radiatum Giant,CA1 Recurrent O LM,CA1 SO SO,CA1 Schaffer Collateral Associated,CA1 Trilaminar,CA2 Basket,CA2 Bistratified,CA2 Pyramidal,CA2 SP SR,CA2 Wide Arbor Basket,CA3 Axo Axonic,CA3 Basket,CA3 Basket CCK+,CA3 Granule,CA3 Horizontal Axo Axonic,CA3 LMR Targeting,CA3 Lucidum ORAX,CA3 Mossy Fiber Associated,CA3 Mossy Fiber Associated ORDEN,CA3 O LM,CA3 Pyramidal,CA3 Spiny Lucidum,CA3 Trilaminar,CA3c Pyramidal,DG AIPRIM,DG Axo Axonic,DG Basket,DG Granule,DG HICAP,DG HIPP,DG HIPROM,DG Hilar Ectopic Granule,DG MOLAX,DG MOPP,DG Mossy,DG Neurogliaform,DG Semilunar Granule,DG Total Molecular Layer,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,EC LII III Pyramidal Tripolar,EC LIII Pyramidal,EC LIII Pyramidal Stellate,EC LIII Stellate,EC LIII V Bipolar Pyramidal,EC LIV VI Deep Multipolar Principal,EC LV Deep Pyramidal,LEC LIII Complex Pyramidal,LEC LIII Multipolar Principal,LEC LVI Multipolar Pyramidal,MEC LII III Pyramidal Multiform,MEC LII Oblique Pyramidal,MEC LII Stellate,MEC LIII Bipolar Complex Pyramidal,MEC LIII Complex Pyramidal,MEC LIII Superficial Multipolar Interneuron,MEC LIII Superficial Trilayered Interneuron,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,MEC LV Superficial Pyramidal,MEC LV VI Pyramidal Polymorphic,SUB CA1 Projecting Pyramidal
CA1 R Receiving Apical Targeting,-287.66137616640003,0.0,-293.721611264,-346.63266785792007,-166.93229483519997,0.0,0.0,-158.83870516400643,-514.5635425357824,-196.0825120128,-182.15923442227196,0.0,0.0,-162.529135473024,-335.30599842508803,0.0,-258.7916192153601,-533.85101662464,-404.5567741588481,-402.8879164083201,-321.351459538944,-334.41966538752,-205.6718948917248,-501.1680041984,0.0,0.0,-264.8635721681419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Radial Trilaminar,-112.87490165427002,-68.826132861696,-129.84255198275198,-151.41096386871843,-124.86040948054801,-35.4899563404414,-109.69849255276799,-154.67523812181003,-43.274669654820244,0.0,0.0,-61.64320682675231,-71.7462053498736,-89.34415112597944,-127.05505936730877,-37.39440662685001,-29.2551140090979,-230.44271043024003,-165.94514470726918,-171.50314667460796,-78.59515673038396,-149.231695375224,-47.443997966736,-67.97182818316799,-65.58008432640001,-76.2342334105275,-40.60397249156092,-94.47194714958002,0.0,0.0,0.0,0.0,-10.851077946239997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Radiatum,-46.49493507120002,0.0,-55.4046601248,-60.220737926036996,-53.877642485184,0.0,0.0,-49.41774055548001,-79.28456652096335,0.0,0.0,0.0,0.0,-52.519852806651365,-55.27097397761146,0.0,-44.05437391041506,-127.63488137657403,-53.54274287673791,-72.72673863334201,-95.85726640869962,-65.74362196032001,-69.40554761564928,-92.0461787200464,0.0,0.0,-55.739089988772186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Radiatum Giant,1022.7077085123761,1043.4261958778877,702.487195640568,842.7368119442689,895.2399478041601,430.40941160388905,1168.9013802282345,1110.7505226554883,0.0,0.0,0.0,990.0511658999998,846.0242332026314,1217.9702732666115,549.5984967949057,666.6998045368321,0.0,596.7808386047999,1808.126274584448,637.0945491731185,0.0,392.77359470950273,0.0,0.0,2623.7016676713597,1478.0280779851198,0.0,2390.54634602496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Recurrent O LM,-133.13336516927998,-30.915230908799998,-130.07679255648,-158.936308132812,-32.3195855192,-32.3929094832,-112.31661396957404,-37.870761198186,-149.66859292862395,-173.29304463113996,-181.37312776428303,-43.91465707471501,-51.932885508504,-24.012596853,-148.93042332168,-33.3172035,-75.22675807852801,-188.77435450104002,-176.79635128848,-175.6472804814,0.0,-165.06175620480002,0.0,-135.37205470516,-49.045345939799994,-60.100227373725,-66.60970519549802,-66.6476239968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 SO SO,-243.04333448014722,-243.4875178629855,-266.07824467929606,-281.13921814797,-248.95184019254998,-264.0743927478721,-672.6813269216541,-319.1981692914,0.0,0.0,0.0,-346.98191250809697,-433.553327539605,-189.26370370257843,-258.66974503532794,-271.31387165316,0.0,-285.20768746899,-346.56875880033596,-308.506210707856,0.0,-300.16737617592,0.0,0.0,-314.7203896012,-395.17643747433596,0.0,-478.44027217275294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Schaffer Collateral Associated,-1203.580807272546,-569.6104131673966,-1346.1241772467706,-1515.4467559925547,-1320.6906301596794,-160.18571757264013,-588.6357613274599,-1655.6542214811006,-679.197181137493,0.0,0.0,-307.7678655675784,-313.70365081232944,-756.7131035841239,-1333.8261248573817,-163.7587754245372,-394.3916518422618,-2391.9986363669886,-1695.9048277761597,-1724.3375396241554,-934.1028809075583,-1692.4782870523368,-673.2428769202274,-929.0478187360617,-397.83275753487464,-405.8740913711586,-375.2287761364328,-503.8022364741971,0.0,0.0,0.0,0.0,-198.1683332450986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Trilaminar,-1090.9432517695802,-673.9741875900879,-1154.2308150048,-1398.3835151501603,-1191.9307010431999,-287.4419314767,-938.1924892820482,-1522.3987541693702,-386.5629212370179,0.0,0.0,-308.37313163067824,-387.89349710312246,-450.71042483423884,-1232.649303118968,-292.22850205368,-208.14001531190164,-1795.4540159001601,-1386.79553811582,-1509.9548613962165,-449.82353525199994,-1561.7802244967997,-333.300761219328,-438.20874026397007,-332.4078515808,-419.209389289152,-296.318830818937,-454.40522413486195,0.0,0.0,0.0,0.0,-289.6362162280187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-838.7814669725401
CA2 Basket,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5327.324146106914,-8982.065675607737,-4620.858338011908,-2453.7603815894936,-4425.022201373292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA2 Bistratified,-6.865304195711694,-5.465473263417889,-13.244493421608961,-14.45453501652787,-10.472295597019198,-3.451405356302399,-32.372136360598,-5.6698359102,-2.6348048018626553,0.0,0.0,-6.4470215709139955,-5.183377197653491,-12.465886354758146,-8.59939849849293,-4.729814630217597,-2.7001571437363205,-29.96979308907091,-11.396674469311996,-17.7201846886158,-9.506003523140736,-12.433699485864961,-4.749411117696,-7.341343385617869,-15.655559334362879,-16.859526437644803,-4.804407492272207,-16.90605707003136,-701.2677084241919,-1392.306988893504,-606.6751808458241,-317.2433699635199,-544.7024079955198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA2 Pyramidal,94187.19382724448,47830.79730897814,97607.05448525614,80091.9557527811,75855.14627028363,19443.58080619737,49160.07375106088,69231.03908010862,41673.63231484375,0.0,0.0,70443.3946383042,51643.53244749384,271267.4894236994,60795.19462842028,28221.857504341024,101553.92830126226,217306.00954947932,190449.67949257602,66410.44448576619,271292.6045769688,31583.43999748383,99332.67112739135,143751.09639017002,164199.62216817323,81285.05246100693,144883.15589626142,149389.29334053132,179764.61481418752,143583.496707043,147252.43624969624,63637.56046373856,94736.6674750576,67833.28376638966,92673.44196645782,34299.94608199589,8050.31678792453,15807.104667428173,5902.1167513033015,23059.714589457966,38248.401687534526,67056.41054810608,19424.195603172528,96622.64833305022,4192.342639914439,34566.71573536323,129221.16909989645,107377.78544555351,67449.33224344137,41162.47019260612,0.0,35161.503840972495,107625.6998132426,133938.29864952073,88629.65246917284,49646.03947226277,0.0,166772.89226404476,0.0,0.0,60043.32026271068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA2 SP SR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-156.67222431743997,-378.2645885241599,-130.0775240115001,-101.47024742400002,-106.085202261714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA2 Wide Arbor Basket,-5560.169291760153,0.0,-5832.537770033561,-6731.2694816324665,-5880.391759337851,0.0,-7146.016107589707,-7998.132405850585,0.0,0.0,0.0,0.0,0.0,-4128.6102833959085,0.0,0.0,0.0,0.0,-6788.104812510383,0.0,0.0,-8595.63138035865,0.0,-9646.297609975492,0.0,0.0,0.0,0.0,-5778.39977240508,-9875.045781005168,-4990.534861964166,-2735.036449203952,-4827.875244048963,-4497.171197412319,-7573.16765835524,-6711.448289462986,0.0,0.0,0.0,0.0,0.0,-7756.807153145768,0.0,-10657.681816103597,0.0,0.0,-8422.618638958242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Axo Axonic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.17163437535287,0.0,0.0,-36.819662761444086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Basket,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5265.150495764399,-11284.426619965941,-8714.271657318712,0.0,0.0,0.0,0.0,0.0,-9496.353522032381,0.0,-13694.304060989987,0.0,0.0,-12332.371448150581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Basket CCK+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14340.514846752882,-24135.47962231189,-14955.928692639794,0.0,0.0,0.0,0.0,0.0,-22938.076513784767,0.0,-34966.80758014469,0.0,0.0,-25331.284235565134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Granule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.727183686112,58.49439487262401,21.868798608480002,0.0,0.0,53.255096133239995,80.26403533702398,62.42631801930974,57.562403784192014,0.0,76.58690108091,72.92673555817505,0.0,133.22495805696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Horizontal Axo Axonic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-363.5447053416256,0.0,0.0,-301.2173642982967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 LMR Targeting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2438.5938726239997,-4829.456375029759,-3248.4399480832008,-2862.1156771583996,0.0,-4841.434196881919,-466.11866121626895,-416.9114405781122,-377.58289502419194,0.0,-6333.728912114999,0.0,0.0,-440.68837001279996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Lucidum ORAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8005727042060783,-4.95162840942,-8.52475372736,-4.0369942474336,-0.5047551916279188,-2.70318407744,-1.5267116390399984,-3.854790117,-5.693170119883896,-8.659663626239999,-3.2358917430960004,-9.745853616,-3.7337166123067664,-3.77292193474559,-8.74190284704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Mossy Fiber Associated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.73835545046059,-233.55247099275005,-419.0911920310752,-244.80444084096,-22.82591603913712,0.0,-113.66738982144001,-251.61763238211594,-383.799406745221,-466.98927552076805,0.0,-501.80138988525,-297.93010481979553,0.0,-426.7273091783521,-420.80768929751554,-263.03853267914235,-294.8683168745125,0.0,-325.4927809983923,-435.8921505484552,-657.7612335451436,-591.3146043317713,-507.0574152056383,0.0,-813.67461960685,0.0,0.0,-499.0387043762511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Mossy Fiber Associated ORDEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.682866947377175,-87.086706525,-148.42525497856002,-69.59508659935999,0.0,0.0,-32.58919175232001,-56.55274498641601,-139.04815458701268,-132.06107584824,0.0,-144.96456240000003,-133.27417596040732,0.0,-149.23378355508004,-18.019655992799997,-8.877043565208002,-9.7184450808424,0.0,-11.243805914376,-20.100070601856,-26.718983279788805,-30.204015382800005,-22.970378251772004,0.0,-44.509869557916,0.0,0.0,-18.933122988256404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 O LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2874.037059621,-5229.67281673984,-3516.24562966096,-2802.8980527098884,-779.1892652751199,-4414.5294707808,-415.6658528671153,-413.7897337181439,-904.0737054389043,-916.640008409664,-7956.640481999999,0.0,-1021.1644729907707,-1209.918388975296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Pyramidal,159502.00832572693,843714.0348847887,228141.63568381788,156057.7544774254,139888.41086861314,330795.004772359,755237.5847063188,69076.63514988721,32725.76193319608,0.0,0.0,1000047.2060714313,673425.8315303042,530494.5777978556,124756.4419009413,476142.3704537303,78833.5618303563,584453.5674132234,380827.98284731206,135430.70471760212,212463.56356371095,48612.110393900584,77702.49045034703,165936.03817408613,2081164.3484694457,1082066.7210632823,127083.09531676587,2030611.1265128772,485909.8258273281,468952.7398271518,848693.1287684536,278151.16289425915,196409.19270127884,175688.4680010275,177868.63874469043,109382.14134671038,41592.496640621466,101282.42803019041,29902.143850072178,96208.96061487972,106324.98761268418,203028.41063409072,86845.92434621646,266540.71265830635,0.0,185716.60085941534,395693.84575883904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Spiny Lucidum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-173.40685220571874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.4074428296974,-237.54514002495918,-151.35706178951867,-45.29354319476758,0.0,-72.18101807485812,-251.73987115465937,-185.9254931367569,-203.18359003273716,0.0,-244.51697829333045,-41.299154762673076,0.0,-207.723809960859,-157.25613901475907,-313.0787505564543,-298.0205343531258,-375.7964667797133,-174.75144750117542,0.0,-34.07591967584834,-351.9288247314467,-213.2337902068318,-268.5071891629965,0.0,-139.73308553853784,-397.88052527542504,-138.6707865399021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Trilaminar,-704.3595131944562,-567.1567180843199,-801.2179108828161,-999.3735315127873,-912.4019572039679,-317.0559049358399,-1205.3811158849153,-1050.9643338963554,-158.70251779459,0.0,0.0,-419.9716123386839,-497.6728460594099,-528.7711221821953,-833.3650758909057,-342.3900395412,-122.69805776836614,-1637.045385389568,-969.113620583539,-1228.6242147664466,-354.3182665684479,-1162.1359459557118,-233.89538911200003,-313.61632727039995,-533.44122368768,-611.5928071991921,-230.0758197943007,-709.75535915592,0.0,0.0,0.0,0.0,-171.03619277471998,-1040.6253247790396,-1799.1837100281857,-1099.0106980509893,-201.85078665615356,-785.38238111256,-401.3989688217601,-941.3588400063122,-1256.605933448546,-2236.1549409239037,-864.7142663073599,-2136.4730641337997,-687.3818302679434,-1080.898983370752,-1777.69547802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3c Pyramidal,2006266.478154768,126018.48160114558,2116029.980411057,2795834.074983893,2179251.9896411938,52687.918220024934,111868.5426625028,1842331.581818685,826291.8395654251,0.0,0.0,144040.2728645148,115467.08815002012,2982732.150530972,1743888.3093962292,81403.51344598243,1334059.6116201745,2795497.1552758655,2946974.518532935,1908198.67785086,2023667.388273065,1107880.820651227,1362763.212436586,2221043.9720433573,274726.7904544783,154057.07098671794,2069167.2803931967,274426.1152931656,1119782.6687443727,1005433.8114323212,1662664.1129644962,636442.6318356859,541851.3914313504,19320.7649099472,19491.962611968,8301.174242138999,5108.88681916704,16555.0318658361,4152.834730963475,12467.0614729374,9490.240453686438,19935.286052407922,15971.373086796002,31089.11555366892,0.0,40886.40713210425,37375.237707134394,108136.77620246162,143794.61716747435,96808.27901181996,160418.7566737335,82111.44264625497,20095.79671391292,164558.27937797178,180998.38531761215,108931.58216187557,0.0,33393.42821681123,0.0,87352.46675373509,72103.63782101168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52188.355374704035
DG AIPRIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10954.1344524612,-7725.744949203603,-8921.306258922023,-5198.707572239611,-9756.98468499447,-3846.2820257664,-21429.717139184646,-12455.029083218698,-12163.428213615165,0.0,-8299.567272988299,0.0,-4221.690276727242,-9047.047449782945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
