component,source,receiver,m_ij,abs_m_ij,source_rank,receiver_rank,source_loading_magnitude,receiver_loading_magnitude,depth
1,CA2 Wide Arbor Basket,CA1 Pyramidal,-197.19444480342665,197.19444480342665,1,2,0.31555022105507774,0.275370695088704,1
1,CA1 Pyramidal,CA1 SO SO,15427.927297516017,15427.927297516017,2,5,0.275370695088704,0.21642465669752142,2
1,CA1 Pyramidal,CA1 Back Projection,13696.70368235844,13696.70368235844,2,6,0.275370695088704,0.20459469852331952,2
1,CA1 Pyramidal,CA1 Horizontal Axo Axonic,11541.441606593928,11541.441606593928,2,4,0.275370695088704,0.21655584150160911,2
1,CA1 Pyramidal,MEC LV Multipolar Pyramidal,3851.18781666244,3851.18781666244,2,7,0.275370695088704,0.20192329191113137,2
1,CA1 Back Projection,CA1 Schaffer Collateral Associated,-39.686257533062495,39.686257533062495,6,3,0.20459469852331952,0.22915913928761028,3
