component,source,receiver,m_ij,abs_m_ij,source_rank,receiver_rank,source_loading_magnitude,receiver_loading_magnitude,depth
1,CA2 Basket,CA2 Bistratified,-858.4160166178315,858.4160166178315,1,2,0.4641624568718261,0.3821272591967835,1
2,CA3 Mossy Fiber Associated,DG MOLAX,-37.72507169129948,37.72507169129948,3,6,0.35708084728260286,0.23395295405757804,1
2,DG MOLAX,DG Granule,-153.96422823142706,153.96422823142706,6,7,0.23395295405757804,0.2229124184703877,2
2,DG Granule,DG Mossy,44908.709978571016,44908.709978571016,7,5,0.2229124184703877,0.24646271407478335,3
2,DG Granule,DG HIPROM,32190.630761502,32190.630761502,7,4,0.2229124184703877,0.26760098702578267,3
