component,source,receiver,m_ij,abs_m_ij,source_rank,receiver_rank,source_loading_magnitude,receiver_loading_magnitude,depth
1,CA2 Bistratified,CA1 R Receiving Apical Targeting,-2.465477073761781,2.465477073761781,1,7,0.4209826317377644,0.18702829703978496,1
1,CA1 R Receiving Apical Targeting,CA1 Neurogliaform,-13.884602675626368,13.884602675626368,7,6,0.18702829703978496,0.2077920008361242,2
2,CA3 Mossy Fiber Associated ORDEN,CA3 Lucidum ORAX,-17.53248200068869,17.53248200068869,2,3,0.33430570064180865,0.329806481514553,1
2,CA3 Mossy Fiber Associated ORDEN,CA3 LMR Targeting,-2.219649850250516,2.219649850250516,2,5,0.33430570064180865,0.21131068196270894,1
2,CA3 Lucidum ORAX,CA3 O LM,-0.5761181659408119,0.5761181659408119,3,4,0.329806481514553,0.30012034204113536,2
