component,source,receiver,m_ij,abs_m_ij,source_rank,receiver_rank,source_loading_magnitude,receiver_loading_magnitude,depth
2,MEC LIII Bipolar Complex Pyramidal,MEC LIII Superficial Trilayered Interneuron,195.7632683114683,195.7632683114683,2,6,0.30248108909581867,0.1958243574817749,1
2,MEC LIII Bipolar Complex Pyramidal,MEC LV Superficial Pyramidal,146.3802679317498,146.3802679317498,2,3,0.30248108909581867,0.24973631923344114,1
4,CA1 SO SO,CA1 Axo Axonic,-18.47372385383599,18.47372385383599,5,7,0.19691760431215952,0.18822472950471558,1
