component,source,receiver,m_ij,abs_m_ij,source_rank,receiver_rank,source_loading_magnitude,receiver_loading_magnitude,depth
1,CA3 Basket CCK+,CA3 Axo Axonic,-1661.9222655901915,1661.9222655901915,1,2,0.3908152329820879,0.3808623374198083,1
3,CA1 Bistratified,CA1 Back Projection,-126.40842473407209,126.40842473407209,4,7,0.22573063447392896,0.19896955829025467,1
3,CA1 Back Projection,CA3 Lucidum ORAX,-551.4132245194545,551.4132245194545,7,5,0.19896955829025467,0.22263507509677816,2
3,CA1 Bistratified,CA1 Radiatum,-90.22056835547612,90.22056835547612,4,6,0.22573063447392896,0.22168567220669808,1
