component,source,receiver,m_ij,abs_m_ij,source_rank,receiver_rank,source_loading_magnitude,receiver_loading_magnitude,depth
1,MEC LIII Superficial Trilayered Interneuron,MEC LV Pyramidal,-43.72777356922958,43.72777356922958,1,5,0.3174203004409788,0.21786226964894667,1
1,MEC LV Pyramidal,DG Basket,7227.579975689925,7227.579975689925,5,3,0.21786226964894667,0.2932899743798445,2
1,MEC LV Pyramidal,DG MOLAX,5949.052704150132,5949.052704150132,5,6,0.21786226964894667,0.2132548765785078,2
1,MEC LV Pyramidal,DG Hilar Ectopic Granule,3669.647725263941,3669.647725263941,5,2,0.21786226964894667,0.3083332781395928,2
1,MEC LV Pyramidal,EC LV Deep Pyramidal,134.7226485345119,134.7226485345119,5,7,0.21786226964894667,0.20702640264536193,2
