component,source,receiver,m_ij,abs_m_ij,source_rank,receiver_rank,source_loading_magnitude,receiver_loading_magnitude,depth
2,CA1 Radiatum,CA1 Basket CCK+,-7.5173547153071985,7.5173547153071985,2,4,0.339851844630882,0.2876011549600122,1
4,MEC LV Superficial Pyramidal,EC LIII V Bipolar Pyramidal,39.949599470021134,39.949599470021134,5,7,0.24724184991896433,0.1942971109289551,1
