component,source,receiver,m_ij,abs_m_ij,source_rank,receiver_rank,source_loading_magnitude,receiver_loading_magnitude,depth
1,CA3 Basket CCK+,CA3 Basket,-3610.667751497859,3610.667751497859,1,3,0.46392127097613334,0.2914275568681633,1
2,CA3 O LM,CA3 Lucidum ORAX,-128.8647277058631,128.8647277058631,2,5,0.34346859343843855,0.22869567108294372,1
4,CA1 Pyramidal,CA1 Basket CCK+,6573.981002668468,6573.981002668468,6,7,0.21120622702551098,0.20373642468759154,1
