component,source,receiver,m_ij,abs_m_ij,source_rank,receiver_rank,source_loading_magnitude,receiver_loading_magnitude,depth
1,CA1 Perforant Path Associated QuadD,CA1 LMR,-23.79874158073737,23.79874158073737,1,3,0.3055966480429951,0.2717259520453431,1
2,DG AIPRIM,DG HICAP,-2095.507600796262,2095.507600796262,2,6,0.28045666654783297,0.23475704064205616,1
2,DG AIPRIM,DG Axo Axonic,-2091.281900299923,2091.281900299923,2,7,0.28045666654783297,0.23400105272160676,1
3,CA3 Granule,CA3 Mossy Fiber Associated ORDEN,7.126801212520814,7.126801212520814,4,5,0.26823471552398237,0.2468945251367752,1
