component,source,receiver,m_ij,abs_m_ij,source_rank,receiver_rank,source_loading_magnitude,receiver_loading_magnitude,depth
1,EC LIII V Bipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,498.6740977178184,498.6740977178184,1,4,0.35321334306606017,0.2445891350940194,1
3,CA1 O LMR,CA1 OR LM,-23.59221537974291,23.59221537974291,3,5,0.2474755623314673,0.22990520649395524,1
3,CA1 OR LM,CA1 Neurogliaform,-25.13249759662644,25.13249759662644,5,7,0.22990520649395524,0.2152826038963947,2
