component,source,receiver,m_ij,abs_m_ij,source_rank,receiver_rank,source_loading_magnitude,receiver_loading_magnitude,depth
1,MEC LII III Pyramidal Multiform,MEC LIII Superficial Trilayered Interneuron,303.6801070675597,303.6801070675597,1,6,0.41928343559791154,0.23029791077709108,1
1,MEC LII III Pyramidal Multiform,EC LIII Pyramidal Stellate,175.15826890796524,175.15826890796524,1,5,0.41928343559791154,0.23080643303154744,1
1,EC LIII Pyramidal Stellate,EC LIII Stellate,224.7017486044421,224.7017486044421,5,3,0.23080643303154744,0.33374058293549325,2
1,MEC LIII Superficial Trilayered Interneuron,EC LI II Pyramidal Fan,-12.72423052841836,12.72423052841836,6,4,0.23029791077709108,0.25009493538238925,2
