component,source,receiver,m_ij,abs_m_ij,source_rank,receiver_rank,source_loading_magnitude,receiver_loading_magnitude,depth
1,MEC LV Superficial Pyramidal,MEC LV Multipolar Pyramidal,218.5111462490885,218.5111462490885,1,7,0.5277878256279414,0.20060016204354972,1
2,CA3 Spiny Lucidum,CA3 Mossy Fiber Associated,-20.18221227999496,20.18221227999496,2,3,0.32724556989624276,0.27193895467554297,1
2,CA3 Mossy Fiber Associated,CA3 LMR Targeting,-7.741885920738279,7.741885920738279,3,5,0.27193895467554297,0.243983095813693,2
2,CA3 LMR Targeting,CA3c Pyramidal,-7.544584894619136,7.544584894619136,5,6,0.243983095813693,0.20537925012980268,3
2,CA3 Spiny Lucidum,CA1 Neurogliaform Projecting,-3.965814709944788,3.965814709944788,2,4,0.32724556989624276,0.25910852895957837,1
