component,source,receiver,m_ij,abs_m_ij,source_rank,receiver_rank,source_loading_magnitude,receiver_loading_magnitude,depth
1,MEC LV Pyramidal,MEC LV Multipolar Pyramidal,662.4278400096001,662.4278400096001,1,3,0.44921034628046275,0.2815772582109015,1
1,MEC LV Pyramidal,DG Semilunar Granule,525.4341809218159,525.4341809218159,1,6,0.44921034628046275,0.24653417686407217,1
1,MEC LV Pyramidal,MEC LII Oblique Pyramidal,388.1786160658594,388.1786160658594,1,5,0.44921034628046275,0.2797501055543714,1
1,MEC LV Pyramidal,EC LV Deep Pyramidal,134.7226485345119,134.7226485345119,1,2,0.44921034628046275,0.3977783721999377,1
1,MEC LV Pyramidal,DG Neurogliaform,43.56293178206653,43.56293178206653,1,4,0.44921034628046275,0.28098984161737894,1
1,MEC LV Pyramidal,EC LI II Pyramidal Fan,17.464155842330424,17.464155842330424,1,7,0.44921034628046275,0.23412309523685068,1
