component,source,receiver,m_ij,abs_m_ij,source_rank,receiver_rank,source_loading_magnitude,receiver_loading_magnitude,depth
1,DG HICAP,DG AIPRIM,-17.677784161770468,17.677784161770468,1,3,0.34536738697611313,0.31060806540572183,1
1,DG AIPRIM,DG Granule,-232.01831894905385,232.01831894905385,3,2,0.31060806540572183,0.3191055628789147,2
1,DG Granule,CA3 Basket,10812.19538353532,10812.19538353532,2,6,0.3191055628789147,0.2325359205019071,3
2,CA1 Perforant Path Associated QuadD,CA1 Basket,-4.994478624601806,4.994478624601806,4,5,0.2998324170101273,0.27685890264921864,1
2,CA1 Basket,CA1 Basket CCK+,-512.4557199175513,512.4557199175513,5,7,0.27685890264921864,0.22461370896813462,2
