component,source,receiver,m_ij,abs_m_ij,source_rank,receiver_rank,source_loading_magnitude,receiver_loading_magnitude,depth
1,EC LI II Multipolar Pyramidal,MEC LII Stellate,24134.5300159425,24134.5300159425,1,5,0.299958104134445,0.21937874733796747,1
1,EC LI II Multipolar Pyramidal,MEC LIII Complex Pyramidal,13875.828485835094,13875.828485835094,1,7,0.299958104134445,0.17533235369829248,1
1,MEC LII Stellate,CA3 LMR Targeting,9977.247403136664,9977.247403136664,5,4,0.21937874733796747,0.21976033840669307,2
1,MEC LII Stellate,CA1 Neurogliaform Projecting,84.91915935284536,84.91915935284536,5,3,0.21937874733796747,0.22736219045950515,2
1,CA1 Neurogliaform Projecting,CA1 Basket CCK+,-4.4769392604884,4.4769392604884,3,6,0.22736219045950515,0.19240428838387008,3
1,CA1 Basket CCK+,CA1 Radial Trilaminar,-1509.1777571883017,1509.1777571883017,6,2,0.19240428838387008,0.2986931756994014,4
