component,source,receiver,m_ij,abs_m_ij,source_rank,receiver_rank,source_loading_magnitude,receiver_loading_magnitude,depth
1,CA1 Pyramidal,LEC LVI Multipolar Pyramidal,10569.009270094895,10569.009270094895,1,4,0.398932717026918,0.22513009817104923,1
1,CA1 Pyramidal,CA1 Axo Axonic,3874.96157969986,3874.96157969986,1,5,0.398932717026918,0.22225228037700567,1
1,CA1 Pyramidal,MEC LV Multipolar Pyramidal,3851.18781666244,3851.18781666244,1,2,0.398932717026918,0.3182242243065053,1
1,CA1 Pyramidal,MEC LV Pyramidal,3424.360693274852,3424.360693274852,1,6,0.398932717026918,0.21574077899708818,1
2,CA1 Schaffer Collateral Associated,CA2 Wide Arbor Basket,-13.00182434421092,13.00182434421092,3,7,0.2724501471905416,0.21402562780273557,1
