component,source,receiver,m_ij,abs_m_ij,source_rank,receiver_rank,source_loading_magnitude,receiver_loading_magnitude,depth
1,CA1 R Receiving Apical Targeting,CA1 Perforant Path Associated,-150.09396331252455,150.09396331252455,1,5,0.4287152120896085,0.22898048755713907,1
1,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,-1892.76192029925,1892.76192029925,5,4,0.22898048755713907,0.2429831452575491,2
1,SUB CA1 Projecting Pyramidal,CA1 Neurogliaform,103.7728535782436,103.7728535782436,4,3,0.2429831452575491,0.25979887269002333,3
1,CA1 Perforant Path Associated,DG Axo Axonic,-86.94235672817435,86.94235672817435,5,2,0.22898048755713907,0.3438963404778405,2
1,CA1 Perforant Path Associated,DG HICAP,-43.701412127182,43.701412127182,5,6,0.22898048755713907,0.22070697270445744,2
1,CA1 Perforant Path Associated,DG AIPRIM,-43.26811545492321,43.26811545492321,5,7,0.22898048755713907,0.18772685617523388,2
