component,source,receiver,m_ij,abs_m_ij,source_rank,receiver_rank,source_loading_magnitude,receiver_loading_magnitude,depth
1,CA1 Oriens Bistratified,CA1 O LMR,-3.9811151921066825,3.9811151921066825,1,6,0.4669050864182703,0.21464061281738958,1
1,CA1 Oriens Bistratified,CA1 O LM,-3.2443247505276265,3.2443247505276265,1,5,0.4669050864182703,0.2999479084938681,1
1,CA1 O LMR,CA1 Radiatum Giant,-1.007892256594356,1.007892256594356,6,2,0.21464061281738958,0.37729482476009246,2
