component,source,receiver,m_ij,abs_m_ij,source_rank,receiver_rank,source_loading_magnitude,receiver_loading_magnitude,depth
1,DG AIPRIM,DG HICAP,-2095.507600796262,2095.507600796262,1,4,0.5207316545758364,0.2288193783097395,1
1,DG AIPRIM,DG Axo Axonic,-2091.281900299923,2091.281900299923,1,2,0.5207316545758364,0.46420663253424266,1
2,CA1 Trilaminar,CA1 Perforant Path Associated QuadD,-607.6175480609322,607.6175480609322,3,5,0.4628330766510028,0.22060024338661538,1
2,CA1 Trilaminar,CA1 Perforant Path Associated,-120.71704608059672,120.71704608059672,3,7,0.4628330766510028,0.1400681319532679,1
