component,source,receiver,m_ij,abs_m_ij,source_rank,receiver_rank,source_loading_magnitude,receiver_loading_magnitude,depth
1,CA1 Radiatum Giant,CA1 Oriens Bistratified,12.07393346016203,12.07393346016203,1,5,0.4140400854057474,0.24595814628629908,1
2,EC LII III Pyramidal Tripolar,EC LIII Pyramidal,1661.9274787853765,1661.9274787853765,2,3,0.3567614913029406,0.3553243112057476,1
2,EC LII III Pyramidal Tripolar,EC LIII Pyramidal Stellate,1645.5753097666966,1645.5753097666966,2,6,0.3567614913029406,0.21477541704285671,1
2,EC LII III Pyramidal Tripolar,LEC LIII Complex Pyramidal,1473.3354903489894,1473.3354903489894,2,4,0.3567614913029406,0.31772289090908146,1
2,LEC LIII Complex Pyramidal,EC LIV VI Deep Multipolar Principal,182.03338687850896,182.03338687850896,4,7,0.31772289090908146,0.2143768721991027,2
