variant,removed_block,block_meaning,dominant_real_before,dominant_real_after,delta_dominant_real,spectral_radius_before,spectral_radius_after,delta_spectral_radius,first_order_delta_real,first_order_delta_imag
with_self,EE,E source -> E receiver,1.0000000000000016,0.07433023894964695,-0.9256697610503546,1.0000000000000016,0.3670075239863744,-0.6329924760136272,-1.080014639714164,0.0
with_self,II,I source -> I receiver,1.0000000000000016,0.9925261366759717,-0.0074738633240298835,1.0000000000000016,0.9925261366759717,-0.0074738633240298835,-0.0062510319658100185,0.0
with_self,IE,I source -> E receiver,1.0000000000000016,1.0419282697498518,0.0419282697498502,1.0000000000000016,1.0419282697498518,0.0419282697498502,0.04313283583998757,0.0
with_self,EI,E source -> I receiver,1.0000000000000016,1.0419282697498595,0.04192826974985797,1.0000000000000016,1.0419282697498595,0.04192826974985797,0.04313283583998762,0.0
no_self,EE,E source -> E receiver,0.9999999999999987,0.11695068327730705,-0.8830493167226916,0.9999999999999987,0.6457039792064848,-0.35429602079351386,-1.3778952795463009,0.0
no_self,II,I source -> I receiver,0.9999999999999987,0.9855191909677544,-0.014480809032244246,0.9999999999999987,0.9855191909677544,-0.014480809032244246,-0.013123969523828815,0.0
no_self,IE,I source -> E receiver,0.9999999999999987,1.1716432575833893,0.1716432575833906,0.9999999999999987,1.1716432575833893,0.1716432575833906,0.19550962453506573,0.0
no_self,EI,E source -> I receiver,0.9999999999999987,1.1716432575833964,0.1716432575833977,0.9999999999999987,1.1716432575833964,0.1716432575833977,0.19550962453506573,0.0
