normalization,alpha_A,omega_A,g_react,g_stab,reactive_to_stable_ratio,stable_reactive_width
raw,26213.130120909354,843782.5376153612,1.185139482533177e-06,3.814882066305896e-05,0.031066215467069346,3.696368118052578e-05
spectral_radius,1.000000000000003,32.18930870610923,0.03106621546706933,0.9999999999999969,0.031066215467069426,0.9689337845329276
spectral_norm,0.01560701803866301,0.5023791216283382,1.9905285808031716,64.07373897580668,0.03106621546706938,62.083210395003505
max_row_sum,0.004642096252394801,0.14942586931180873,6.69228162837914,215.41991928411912,0.031066215467069388,208.72763765573998
