seed_mode,eigenvalue,timestep,loading_rank,cell_type,initial_mode_loading,signal_real,signal_imag,signal_magnitude
15,(0.04867709863781556+0.013037140705466042j),2,2,CA1 Horizontal Basket (I),(-0.06020205846486737+0.3471791353642294j),0.06554900347878592,0.0063271861391447,0.06585366460191319
15,(0.04867709863781556+0.013037140705466042j),2,3,CA1 OR LM (I),(0.06737352192543464+0.2563394409442156j),0.10992135588089413,-0.039219491886759245,0.11670849593131494
15,(0.04867709863781556+0.013037140705466042j),2,4,SUB CA1 Projecting Pyramidal (E),(-0.027084365091441173+0.2568928182930299j),-0.02597027319420528,0.03769454259487222,0.04577481437666671
15,(0.04867709863781556+0.013037140705466042j),2,5,CA2 Bistratified (I),(0.2255385509492951-0.07818165442140634j),0.03750193743058714,0.01928735241784676,0.042171047821199466
15,(0.04867709863781556+0.013037140705466042j),3,1,CA1 LMR (I),(-0.19444196530118077-0.3144584147010489j),-0.004188658749052959,0.02942578735364486,0.02972241281420375
15,(0.04867709863781556+0.013037140705466042j),3,2,CA1 Horizontal Basket (I),(-0.06020205846486737+0.3471791353642294j),-0.027287068075097246,0.0020033570171697776,0.027360510292632242
15,(0.04867709863781556+0.013037140705466042j),3,3,CA1 OR LM (I),(0.06737352192543464+0.2563394409442156j),0.03264342221056026,0.024571842775264634,0.0408579058566298
15,(0.04867709863781556+0.013037140705466042j),3,4,SUB CA1 Projecting Pyramidal (E),(-0.027084365091441173+0.2568928182930299j),-0.0051234420227391836,0.003884097709896083,0.0064292980316975334
15,(0.04867709863781556+0.013037140705466042j),3,5,CA2 Bistratified (I),(0.2255385509492951-0.07818165442140634j),-0.0063382088282627185,0.01328584467302762,0.014720277165409754
15,(0.04867709863781556+0.013037140705466042j),4,1,CA1 LMR (I),(-0.19444196530118077-0.3144584147010489j),-0.07141396674235585,0.015391162912381426,0.07305369629028892
15,(0.04867709863781556+0.013037140705466042j),4,2,CA1 Horizontal Basket (I),(-0.06020205846486737+0.3471791353642294j),-0.032620009360782534,0.007154482818235577,0.03339538343984043
15,(0.04867709863781556+0.013037140705466042j),4,3,CA1 OR LM (I),(0.06737352192543464+0.2563394409442156j),-0.05638355862905676,0.01947047752948433,0.05965069302952343
15,(0.04867709863781556+0.013037140705466042j),4,4,SUB CA1 Projecting Pyramidal (E),(-0.027084365091441173+0.2568928182930299j),-0.0019400986647830263,-0.003311219693996367,0.003837728324282775
15,(0.04867709863781556+0.013037140705466042j),4,5,CA2 Bistratified (I),(0.2255385509492951-0.07818165442140634j),-0.028507121369352253,0.0038187534728487712,0.02876176014873524
15,(0.04867709863781556+0.013037140705466042j),5,1,CA1 LMR (I),(-0.19444196530118077-0.3144584147010489j),-0.06822359972515564,0.006879785087867164,0.06856960698672186
15,(0.04867709863781556+0.013037140705466042j),5,2,CA1 Horizontal Basket (I),(-0.06020205846486737+0.3471791353642294j),-0.03648503787955656,0.004994853301960825,0.03682535198176367
15,(0.04867709863781556+0.013037140705466042j),5,3,CA1 OR LM (I),(0.06737352192543464+0.2563394409442156j),-0.06622459990661089,0.008609386852085215,0.06678187759234945
15,(0.04867709863781556+0.013037140705466042j),5,4,SUB CA1 Projecting Pyramidal (E),(-0.027084365091441173+0.2568928182930299j),0.007317683265023285,-0.002033231507646904,0.00759490083746259
15,(0.04867709863781556+0.013037140705466042j),5,5,CA2 Bistratified (I),(0.2255385509492951-0.07818165442140634j),-0.031663788148585365,0.003560851354959105,0.03186338246782047
16,(0.04867709863781557-0.013037140705466051j),0,1,CA2 Bistratified (I),(-0.059732598027777105+0.3287963763545438j),-0.059732598027777105,0.3287963763545438,0.33417815663359385
16,(0.04867709863781557-0.013037140705466051j),0,2,CA1 Horizontal Basket (I),(0.2607542297238496-0.20323012347724984j),0.2607542297238496,-0.20323012347724984,0.33059832335850764
16,(0.04867709863781557-0.013037140705466051j),0,3,MEC LV VI Pyramidal Polymorphic (E),(-0.0601069515014494+0.2819506790423949j),-0.0601069515014494,0.2819506790423949,0.28828636983261136
16,(0.04867709863781557-0.013037140705466051j),0,4,CA1 LMR (I),(-0.23498899625419725-0.14834042989375967j),-0.23498899625419725,-0.14834042989375967,0.27789334555116746
16,(0.04867709863781557-0.013037140705466051j),0,5,SUB CA1 Projecting Pyramidal (E),(0.19285985259967878-0.12706440728106258j),0.19285985259967878,-0.12706440728106258,0.23095516089158424
16,(0.04867709863781557-0.013037140705466051j),1,1,CA2 Bistratified (I),(-0.059732598027777105+0.3287963763545438j),-0.08474737017172448,0.12596063588322573,0.1518163316087234
16,(0.04867709863781557-0.013037140705466051j),1,2,CA1 Horizontal Basket (I),(0.2607542297238496-0.20323012347724984j),0.023212971148490257,0.055755522139780786,0.06039470406103689
16,(0.04867709863781557-0.013037140705466051j),1,3,MEC LV VI Pyramidal Polymorphic (E),(-0.0601069515014494+0.2819506790423949j),0.038682762096869105,-0.006951478214087786,0.03930240619610854
16,(0.04867709863781557-0.013037140705466051j),1,4,CA1 LMR (I),(-0.23498899625419725-0.14834042989375967j),-0.23855381422995464,0.35890396282922216,0.4309524066740774
16,(0.04867709863781557-0.013037140705466051j),1,5,SUB CA1 Projecting Pyramidal (E),(0.19285985259967878-0.12706440728106258j),0.012032966855238452,-0.012168246610355649,0.01711310950440331
16,(0.04867709863781557-0.013037140705466051j),2,1,CA2 Bistratified (I),(-0.059732598027777105+0.3287963763545438j),0.014290856847131411,0.04324645448639793,0.04554650826429278
16,(0.04867709863781557-0.013037140705466051j),2,2,CA1 Horizontal Basket (I),(0.2607542297238496-0.20323012347724984j),0.004433627234703951,0.08527995651233639,0.08539512886109075
16,(0.04867709863781557-0.013037140705466051j),2,3,MEC LV VI Pyramidal Polymorphic (E),(-0.0601069515014494+0.2819506790423949j),-0.019998924903112208,0.029028948414797803,0.035251054499820474
16,(0.04867709863781557-0.013037140705466051j),2,4,CA1 LMR (I),(-0.23498899625419725-0.14834042989375967j),-0.006322936506652632,0.0003795824351227079,0.006334319923418321
16,(0.04867709863781557-0.013037140705466051j),2,5,SUB CA1 Projecting Pyramidal (E),(0.19285985259967878-0.12706440728106258j),0.02840394102732007,-0.048012967579147865,0.055785561946078664
16,(0.04867709863781557-0.013037140705466051j),3,1,CA2 Bistratified (I),(-0.059732598027777105+0.3287963763545438j),0.009997818457980385,-0.013163800051669608,0.016530033445794054
16,(0.04867709863781557-0.013037140705466051j),3,2,CA1 Horizontal Basket (I),(0.2607542297238496-0.20323012347724984j),0.001633397329964576,-0.03714167948867502,0.03717757848592345
16,(0.04867709863781557-0.013037140705466051j),3,3,MEC LV VI Pyramidal Polymorphic (E),(-0.0601069515014494+0.2819506790423949j),-0.004032993347944357,0.0015646526023357476,0.004325872525925777
16,(0.04867709863781557-0.013037140705466051j),3,4,CA1 LMR (I),(-0.23498899625419725-0.14834042989375967j),0.022096322780666797,-0.016004957479389254,0.027283807365257373
16,(0.04867709863781557-0.013037140705466051j),3,5,SUB CA1 Projecting Pyramidal (E),(0.19285985259967878-0.12706440728106258j),0.0029384776076059127,-0.008215048566715061,0.008724773556023593
16,(0.04867709863781557-0.013037140705466051j),4,1,CA2 Bistratified (I),(-0.059732598027777105+0.3287963763545438j),0.003001205002834344,-0.03941303733822453,0.03952713933101305
16,(0.04867709863781557-0.013037140705466051j),4,2,CA1 Horizontal Basket (I),(0.2607542297238496-0.20323012347724984j),0.00552344709099294,-0.0460847860438893,0.04641460947242853
16,(0.04867709863781557-0.013037140705466051j),4,3,MEC LV VI Pyramidal Polymorphic (E),(-0.0601069515014494+0.2819506790423949j),0.0026021371720121255,-0.010357018082905399,0.010678901695942175
16,(0.04867709863781557-0.013037140705466051j),4,4,CA1 LMR (I),(-0.23498899625419725-0.14834042989375967j),0.011888303689272678,-0.10079576078818796,0.10149441934154796
16,(0.04867709863781557-0.013037140705466051j),4,5,SUB CA1 Projecting Pyramidal (E),(0.19285985259967878-0.12706440728106258j),-0.00247492671268653,-0.0014186705908625483,0.002852698455593869
16,(0.04867709863781557-0.013037140705466051j),5,1,CA2 Bistratified (I),(-0.059732598027777105+0.3287963763545438j),0.002822803142638322,-0.04353645443672768,0.04362787047866712
16,(0.04867709863781557-0.013037140705466051j),5,2,CA1 Horizontal Basket (I),(0.2607542297238496-0.20323012347724984j),0.0039216848491646986,-0.05048105246201555,0.0506331538591952
16,(0.04867709863781557-0.013037140705466051j),5,3,MEC LV VI Pyramidal Polymorphic (E),(-0.0601069515014494+0.2819506790423949j),0.0026481775210030786,-0.0231018428851651,0.023253128582485398
16,(0.04867709863781557-0.013037140705466051j),5,4,CA1 LMR (I),(-0.23498899625419725-0.14834042989375967j),0.00548750899802302,-0.09352431328537532,0.09368516387616778
16,(0.04867709863781557-0.013037140705466051j),5,5,SUB CA1 Projecting Pyramidal (E),(0.19285985259967878-0.12706440728106258j),-0.0015603762068662358,0.010489792164879743,0.010605211623033588
17,(0.045909068872212216-2.7657568721611365e-18j),0,1,MEC LV VI Pyramidal Polymorphic (E),(0.6371926530164015-0.03443130073343573j),0.6371926530164015,-0.03443130073343573,0.6381222387037427
17,(0.045909068872212216-2.7657568721611365e-18j),0,2,LEC LVI Multipolar Pyramidal (E),(-0.25737012987287716+0.013907235589592311j),-0.25737012987287716,0.013907235589592311,0.25774560122827717
17,(0.045909068872212216-2.7657568721611365e-18j),0,3,DG Granule (E),(-0.2559639851438712+0.01383125324451979j),-0.2559639851438712,0.01383125324451979,0.2563374051071087
17,(0.045909068872212216-2.7657568721611365e-18j),0,4,LEC LIII Multipolar Principal (E),(-0.2193485155540348+0.011852702112494786j),-0.2193485155540348,0.011852702112494786,0.21966851805191884
17,(0.045909068872212216-2.7657568721611365e-18j),0,5,MEC LIII Complex Pyramidal (E),(-0.20649758902452084+0.011158290282812872j),-0.20649758902452084,0.011158290282812872,0.20679884360163966
17,(0.045909068872212216-2.7657568721611365e-18j),1,1,MEC LV VI Pyramidal Polymorphic (E),(0.6371926530164015-0.03443130073343573j),0.007685530771070204,-0.00041529484061389585,0.0076967430149191985
17,(0.045909068872212216-2.7657568721611365e-18j),1,2,LEC LVI Multipolar Pyramidal (E),(-0.25737012987287716+0.013907235589592311j),-0.014788566389478383,0.0007991140110640932,0.01481014108841265
17,(0.045909068872212216-2.7657568721611365e-18j),1,3,DG Granule (E),(-0.2559639851438712+0.01383125324451979j),-0.028542971768829296,0.0015423461650824043,0.02858461245301623
17,(0.045909068872212216-2.7657568721611365e-18j),1,4,LEC LIII Multipolar Principal (E),(-0.2193485155540348+0.011852702112494786j),0.024898399073529066,-0.0013454082720876928,0.024934722774543033
17,(0.045909068872212216-2.7657568721611365e-18j),1,5,MEC LIII Complex Pyramidal (E),(-0.20649758902452084+0.011158290282812872j),0.038674547235976145,-0.0020898153177185126,0.03873096864228832
17,(0.045909068872212216-2.7657568721611365e-18j),2,1,MEC LV VI Pyramidal Polymorphic (E),(0.6371926530164015-0.03443130073343573j),-0.007651735170643614,0.00041346866374841843,0.007662898110869434
17,(0.045909068872212216-2.7657568721611365e-18j),2,2,LEC LVI Multipolar Pyramidal (E),(-0.25737012987287716+0.013907235589592311j),-0.0204490903095576,0.0011049857132540424,0.02047892301648058
17,(0.045909068872212216-2.7657568721611365e-18j),2,3,DG Granule (E),(-0.2559639851438712+0.01383125324451979j),0.03130870677686325,-0.0016917952419979755,0.031354382328160284
17,(0.045909068872212216-2.7657568721611365e-18j),2,4,LEC LIII Multipolar Principal (E),(-0.2193485155540348+0.011852702112494786j),0.03176191309095892,-0.0017162846688942221,0.031808249814510525
17,(0.045909068872212216-2.7657568721611365e-18j),2,5,MEC LIII Complex Pyramidal (E),(-0.20649758902452084+0.011158290282812872j),0.06093467427747945,-0.003292662093967803,0.0610235704704958
17,(0.045909068872212216-2.7657568721611365e-18j),3,1,MEC LV VI Pyramidal Polymorphic (E),(0.6371926530164015-0.03443130073343573j),-0.01076419749382375,0.0005816534753020391,0.010779901133654818
17,(0.045909068872212216-2.7657568721611365e-18j),3,2,LEC LVI Multipolar Pyramidal (E),(-0.25737012987287716+0.013907235589592311j),-0.019649430019815308,0.001061775321874954,0.019678096120757254
17,(0.045909068872212216-2.7657568721611365e-18j),3,3,DG Granule (E),(-0.2559639851438712+0.01383125324451979j),0.019941990725646393,-0.0010775841131370537,0.01997108363666459
17,(0.045909068872212216-2.7657568721611365e-18j),3,4,LEC LIII Multipolar Principal (E),(-0.2193485155540348+0.011852702112494786j),0.03059526120526387,-0.001653243543517996,0.03063989592724669
17,(0.045909068872212216-2.7657568721611365e-18j),3,5,MEC LIII Complex Pyramidal (E),(-0.20649758902452084+0.011158290282812872j),0.0601855797257277,-0.003252184069516204,0.06027338308195368
17,(0.045909068872212216-2.7657568721611365e-18j),4,1,MEC LV VI Pyramidal Polymorphic (E),(0.6371926530164015-0.03443130073343573j),0.016141989703112203,-0.0008722475051663377,0.016165538880150244
17,(0.045909068872212216-2.7657568721611365e-18j),4,2,LEC LVI Multipolar Pyramidal (E),(-0.25737012987287716+0.013907235589592311j),0.0017042714201025639,-9.209189955214223e-05,0.0017067577424290572
17,(0.045909068872212216-2.7657568721611365e-18j),4,3,DG Granule (E),(-0.2559639851438712+0.01383125324451979j),0.018445150978517434,-0.0009967009779672028,0.018472060184499817
17,(0.045909068872212216-2.7657568721611365e-18j),4,4,LEC LIII Multipolar Principal (E),(-0.2193485155540348+0.011852702112494786j),0.034523050631112474,-0.001865485317334413,0.03457341551463415
17,(0.045909068872212216-2.7657568721611365e-18j),4,5,MEC LIII Complex Pyramidal (E),(-0.20649758902452084+0.011158290282812872j),0.05650958702607401,-0.0030535483672108877,0.05659202756120625
17,(0.045909068872212216-2.7657568721611365e-18j),5,1,MEC LV VI Pyramidal Polymorphic (E),(0.6371926530164015-0.03443130073343573j),0.0366126521451223,-0.0019783988887657903,0.03666606550017056
17,(0.045909068872212216-2.7657568721611365e-18j),5,2,LEC LVI Multipolar Pyramidal (E),(-0.25737012987287716+0.013907235589592311j),0.017355435086946785,-0.000937817160962941,0.017380754531510424
17,(0.045909068872212216-2.7657568721611365e-18j),5,3,DG Granule (E),(-0.2559639851438712+0.01383125324451979j),0.019906575628792625,-0.001075670425268062,0.019935616873541607
17,(0.045909068872212216-2.7657568721611365e-18j),5,4,LEC LIII Multipolar Principal (E),(-0.2193485155540348+0.011852702112494786j),0.038156974706664966,-0.0020618478022053697,0.038212641038333495
17,(0.045909068872212216-2.7657568721611365e-18j),5,5,MEC LIII Complex Pyramidal (E),(-0.20649758902452084+0.011158290282812872j),0.05481412408995989,-0.00296193244232633,0.05489409115326008
18,(-0.04521910487323839-4.6412792773123034e-18j),0,1,DG Total Molecular Layer (E),(-0.34879654474376937+0.0015875281909432334j),-0.34879654474376937,0.0015875281909432334,0.34880015749845833
18,(-0.04521910487323839-4.6412792773123034e-18j),0,2,CA3 Lucidum ORAX (I),(0.32728233242631477-0.001489607442946758j),0.32728233242631477,-0.001489607442946758,0.3272857223417222
18,(-0.04521910487323839-4.6412792773123034e-18j),0,3,CA2 Basket (I),(0.3052245733852827-0.00138921277208671j),0.3052245733852827,-0.00138921277208671,0.3052277348314762
18,(-0.04521910487323839-4.6412792773123034e-18j),0,4,DG MOLAX (I),(-0.2806159849394571+0.001277208142207801j),-0.2806159849394571,0.001277208142207801,0.28061889149553015
18,(-0.04521910487323839-4.6412792773123034e-18j),0,5,MEC LII Stellate (E),(-0.264345281314282+0.001203152934148264j),-0.264345281314282,0.001203152934148264,0.2643480193421351
18,(-0.04521910487323839-4.6412792773123034e-18j),1,1,DG Total Molecular Layer (E),(-0.34879654474376937+0.0015875281909432334j),-0.1575022705740826,0.0007168628773475479,0.1575039019465119
18,(-0.04521910487323839-4.6412792773123034e-18j),1,2,CA3 Lucidum ORAX (I),(0.32728233242631477-0.001489607442946758j),-0.05151748200339812,0.00023447897130661266,0.05151801560967225
18,(-0.04521910487323839-4.6412792773123034e-18j),1,3,CA2 Basket (I),(0.3052245733852827-0.00138921277208671j),-0.3004950956576316,0.0013676868156680872,0.30049820811697847
18,(-0.04521910487323839-4.6412792773123034e-18j),1,4,DG MOLAX (I),(-0.2806159849394571+0.001277208142207801j),-0.1609827680365711,0.0007327041691362855,0.16098443545919564
18,(-0.04521910487323839-4.6412792773123034e-18j),1,5,MEC LII Stellate (E),(-0.264345281314282+0.001203152934148264j),0.12263926086227972,-0.0005581858159699666,0.12264053113164279
18,(-0.04521910487323839-4.6412792773123034e-18j),2,1,DG Total Molecular Layer (E),(-0.34879654474376937+0.0015875281909432334j),-0.006055224833899971,2.75600210813656e-05,0.006055287552531337
18,(-0.04521910487323839-4.6412792773123034e-18j),2,2,CA3 Lucidum ORAX (I),(0.32728233242631477-0.001489607442946758j),-0.05914475970035065,0.0002691941040868638,0.05914537230821949
18,(-0.04521910487323839-4.6412792773123034e-18j),2,3,CA2 Basket (I),(0.3052245733852827-0.00138921277208671j),-0.06298610873615376,0.00028667779186247326,0.06298676113183573
18,(-0.04521910487323839-4.6412792773123034e-18j),2,4,DG MOLAX (I),(-0.2806159849394571+0.001277208142207801j),0.002723363594394817,-1.239523884498553e-05,0.002723391802370912
18,(-0.04521910487323839-4.6412792773123034e-18j),2,5,MEC LII Stellate (E),(-0.264345281314282+0.001203152934148264j),0.09194099302240862,-0.0004184643469837375,0.09194194532614744
18,(-0.04521910487323839-4.6412792773123034e-18j),3,1,DG Total Molecular Layer (E),(-0.34879654474376937+0.0015875281909432334j),0.04086592667439187,-0.00018599900607508448,0.040866349954296555
18,(-0.04521910487323839-4.6412792773123034e-18j),3,2,CA3 Lucidum ORAX (I),(0.32728233242631477-0.001489607442946758j),0.02525531837169676,-0.00011494818538351912,0.025255579960497574
18,(-0.04521910487323839-4.6412792773123034e-18j),3,3,CA2 Basket (I),(0.3052245733852827-0.00138921277208671j),0.06562666183788948,-0.00029869612332830833,0.06562734158381543
18,(-0.04521910487323839-4.6412792773123034e-18j),3,4,DG MOLAX (I),(-0.2806159849394571+0.001277208142207801j),0.04652653928529178,-0.0002117629714389769,0.04652702119652484
18,(-0.04521910487323839-4.6412792773123034e-18j),3,5,MEC LII Stellate (E),(-0.264345281314282+0.001203152934148264j),0.09199559775519885,-0.00041871287740630935,0.09199655062452099
18,(-0.04521910487323839-4.6412792773123034e-18j),4,1,DG Total Molecular Layer (E),(-0.34879654474376937+0.0015875281909432334j),0.042144599543388665,-0.00019181881494929564,0.04214503606749393
18,(-0.04521910487323839-4.6412792773123034e-18j),4,2,CA3 Lucidum ORAX (I),(0.32728233242631477-0.001489607442946758j),0.027884221532603275,-0.0001269134927871401,0.02788451035098066
18,(-0.04521910487323839-4.6412792773123034e-18j),4,3,CA2 Basket (I),(0.3052245733852827-0.00138921277208671j),0.1314810935565735,-0.0005984289286766308,0.13148245540761364
18,(-0.04521910487323839-4.6412792773123034e-18j),4,4,DG MOLAX (I),(-0.2806159849394571+0.001277208142207801j),0.04537541278342172,-0.00020652368280282138,0.04537588277155023
18,(-0.04521910487323839-4.6412792773123034e-18j),4,5,MEC LII Stellate (E),(-0.264345281314282+0.001203152934148264j),0.08644561389523087,-0.0003934524326864425,0.08644650927909188
18,(-0.04521910487323839-4.6412792773123034e-18j),5,1,DG Total Molecular Layer (E),(-0.34879654474376937+0.0015875281909432334j),0.04124638182226588,-0.00018773062664756665,0.041246809042837805
18,(-0.04521910487323839-4.6412792773123034e-18j),5,2,CA3 Lucidum ORAX (I),(0.32728233242631477-0.001489607442946758j),0.030213380387662758,-0.00013751453055344562,0.03021369333093387
18,(-0.04521910487323839-4.6412792773123034e-18j),5,3,CA2 Basket (I),(0.3052245733852827-0.00138921277208671j),0.13499822312774254,-0.0006144369494828696,0.13499962140840488
18,(-0.04521910487323839-4.6412792773123034e-18j),5,4,DG MOLAX (I),(-0.2806159849394571+0.001277208142207801j),0.04381841957432782,-0.0001994371142865639,0.04381887343547743
18,(-0.04521910487323839-4.6412792773123034e-18j),5,5,MEC LII Stellate (E),(-0.264345281314282+0.001203152934148264j),0.08181304081392618,-0.00037236753240860887,0.0818138882146567
19,(-0.011791845007181594+0.016600180837202595j),0,1,CA2 Bistratified (I),(0.2712036646245806+0.28306254251512286j),0.2712036646245806,0.28306254251512286,0.39201508986380584
19,(-0.011791845007181594+0.016600180837202595j),0,2,CA3 Lucidum ORAX (I),(0.13615204515043727-0.32340176570456575j),0.13615204515043727,-0.32340176570456575,0.3508932622030203
19,(-0.011791845007181594+0.016600180837202595j),0,3,CA3 O LM (I),(0.11653386045903318-0.3105114610035679j),0.11653386045903318,-0.3105114610035679,0.3316587222553565
19,(-0.011791845007181594+0.016600180837202595j),0,4,CA1 R Receiving Apical Targeting (I),(0.1024540449974899+0.20852110848294858j),0.1024540449974899,0.20852110848294858,0.2323314098853302
19,(-0.011791845007181594+0.016600180837202595j),0,5,CA2 Basket (I),(0.04167842860848229+0.21563406092101853j),0.04167842860848229,0.21563406092101853,0.21962499775882044
19,(-0.011791845007181594+0.016600180837202595j),1,1,CA2 Bistratified (I),(0.2712036646245806+0.28306254251512286j),-0.08511905201763409,0.010618893628458267,0.085778866384869
19,(-0.011791845007181594+0.016600180837202595j),1,2,CA3 Lucidum ORAX (I),(0.13615204515043727-0.32340176570456575j),0.002476424892613474,-0.016858923231288018,0.0170398348808672
19,(-0.011791845007181594+0.016600180837202595j),1,3,CA3 O LM (I),(0.11653386045903318-0.3105114610035679j),-0.015034533818006622,-0.02318076314655642,0.027629422490915972
19,(-0.011791845007181594+0.016600180837202595j),1,4,CA1 R Receiving Apical Targeting (I),(0.1024540449974899+0.20852110848294858j),-0.74991487201364,0.005274158676494965,0.7499334183892454
19,(-0.011791845007181594+0.016600180837202595j),1,5,CA2 Basket (I),(0.04167842860848229+0.21563406092101853j),0.030102110781852848,0.07183205085079301,0.07788440538999995
19,(-0.011791845007181594+0.016600180837202595j),2,1,CA2 Bistratified (I),(0.2712036646245806+0.28306254251512286j),0.011939773750981517,-0.046903703770153835,0.04839954157409934
19,(-0.011791845007181594+0.016600180837202595j),2,2,CA3 Lucidum ORAX (I),(0.13615204515043727-0.32340176570456575j),0.011376716370683668,-0.008921501533968786,0.014457623075719921
19,(-0.011791845007181594+0.016600180837202595j),2,3,CA3 O LM (I),(0.11653386045903318-0.3105114610035679j),0.00605916621117636,-0.004339794610643553,0.0074530069392985355
19,(-0.011791845007181594+0.016600180837202595j),2,4,CA1 R Receiving Apical Targeting (I),(0.1024540449974899+0.20852110848294858j),0.004323878187609803,-0.17694373232539146,0.17699655457613028
19,(-0.011791845007181594+0.016600180837202595j),2,5,CA2 Basket (I),(0.04167842860848229+0.21563406092101853j),0.002606476308084182,-0.02222643952422705,0.02237874734360095
19,(-0.011791845007181594+0.016600180837202595j),3,1,CA2 Bistratified (I),(0.2712036646245806+0.28306254251512286j),-0.004679097493940647,0.004678314074576143,0.006616689197640983
19,(-0.011791845007181594+0.016600180837202595j),3,2,CA3 Lucidum ORAX (I),(0.13615204515043727-0.32340176570456575j),-0.005028469668685863,0.0073032633583500215,0.008866970333226098
19,(-0.011791845007181594+0.016600180837202595j),3,3,CA3 O LM (I),(0.11653386045903318-0.3105114610035679j),-0.001454404932879532,0.0035149489362416597,0.0038039663159879175
19,(-0.011791845007181594+0.016600180837202595j),3,4,CA1 R Receiving Apical Targeting (I),(0.1024540449974899+0.20852110848294858j),0.020612928150582143,-0.027599981210652002,0.03444781226390734
19,(-0.011791845007181594+0.016600180837202595j),3,5,CA2 Basket (I),(0.04167842860848229+0.21563406092101853j),-0.017570740110908437,0.02184871641444463,0.02803742707532039
19,(-0.011791845007181594+0.016600180837202595j),4,1,CA2 Bistratified (I),(0.2712036646245806+0.28306254251512286j),-0.015385348322299187,0.02133957685091989,0.026307536623081808
19,(-0.011791845007181594+0.016600180837202595j),4,2,CA3 Lucidum ORAX (I),(0.13615204515043727-0.32340176570456575j),-0.006510501792852145,0.009733339890588824,0.011710018745521232
19,(-0.011791845007181594+0.016600180837202595j),4,3,CA3 O LM (I),(0.11653386045903318-0.3105114610035679j),-0.0017574584237756395,0.003506939054736611,0.003922662570874134
19,(-0.011791845007181594+0.016600180837202595j),4,4,CA1 R Receiving Apical Targeting (I),(0.1024540449974899+0.20852110848294858j),-0.03213436673379146,0.051765145775047004,0.06092821877007131
19,(-0.011791845007181594+0.016600180837202595j),4,5,CA2 Basket (I),(0.04167842860848229+0.21563406092101853j),-0.03157937908828575,0.04469246460143697,0.05472361077041934
19,(-0.011791845007181594+0.016600180837202595j),5,1,CA2 Bistratified (I),(0.2712036646245806+0.28306254251512286j),-0.013707261342157436,0.023730656565465517,0.02740498265882092
19,(-0.011791845007181594+0.016600180837202595j),5,2,CA3 Lucidum ORAX (I),(0.13615204515043727-0.32340176570456575j),-0.005755797632437003,0.010186296696516293,0.011699993451922363
19,(-0.011791845007181594+0.016600180837202595j),5,3,CA3 O LM (I),(0.11653386045903318-0.3105114610035679j),-0.002179839818696588,0.003916511732424645,0.004482272390807488
19,(-0.011791845007181594+0.016600180837202595j),5,4,CA1 R Receiving Apical Targeting (I),(0.1024540449974899+0.20852110848294858j),-0.04512144132762926,0.07393900351880221,0.08661940145738792
19,(-0.011791845007181594+0.016600180837202595j),5,5,CA2 Basket (I),(0.04167842860848229+0.21563406092101853j),-0.026118016357781406,0.045934634723299644,0.05284071768653698
20,(-0.011791845007181546-0.016600180837202577j),0,1,CA2 Bistratified (I),(0.4207987226299858-0.012442317220937641j),0.4207987226299858,-0.012442317220937641,0.4209826317377644
20,(-0.011791845007181546-0.016600180837202577j),0,2,CA3 Mossy Fiber Associated ORDEN (I),(-0.30057860777227857-0.14633113828331032j),-0.30057860777227857,-0.14633113828331032,0.3343057006418086
20,(-0.011791845007181546-0.016600180837202577j),0,3,CA3 Lucidum ORAX (I),(0.14606221938461547+0.29569941379287457j),0.14606221938461547,0.29569941379287457,0.329806481514553
20,(-0.011791845007181546-0.016600180837202577j),0,4,CA3 O LM (I),(0.1202954153494674+0.2749567834274819j),0.1202954153494674,0.2749567834274819,0.30012034204113536
20,(-0.011791845007181546-0.016600180837202577j),0,5,CA3 LMR Targeting (I),(0.16063392023559125+0.13729147089783414j),0.16063392023559125,0.13729147089783414,0.21131068196270894
20,(-0.011791845007181546-0.016600180837202577j),1,1,CA2 Bistratified (I),(0.4207987226299858-0.012442317220937641j),-0.11814181706420658,-0.06060840684713786,0.13278127849881788
20,(-0.011791845007181546-0.016600180837202577j),1,2,CA3 Mossy Fiber Associated ORDEN (I),(-0.30057860777227857-0.14633113828331032j),-0.004142679013277761,0.01921045585572888,0.019652058507748243
20,(-0.011791845007181546-0.016600180837202577j),1,3,CA3 Lucidum ORAX (I),(0.14606221938461547+0.29569941379287457j),0.0011194758346312547,0.012498269914116643,0.012548305741829715
20,(-0.011791845007181546-0.016600180837202577j),1,4,CA3 O LM (I),(0.1202954153494674+0.2749567834274819j),-0.02437628701206885,0.005547288801566373,0.024999515626162445
20,(-0.011791845007181546-0.016600180837202577j),1,5,CA3 LMR Targeting (I),(0.16063392023559125+0.13729147089783414j),0.04756204836439006,0.024559488245213337,0.0535286550128373
20,(-0.011791845007181546-0.016600180837202577j),2,1,CA2 Bistratified (I),(0.4207987226299858-0.012442317220937641j),0.010212006284911413,0.0379589984029631,0.039308658487911104
20,(-0.011791845007181546-0.016600180837202577j),2,2,CA3 Mossy Fiber Associated ORDEN (I),(-0.30057860777227857-0.14633113828331032j),0.005117981572061499,0.005717432163218338,0.007673510664159177
20,(-0.011791845007181546-0.016600180837202577j),2,3,CA3 Lucidum ORAX (I),(0.14606221938461547+0.29569941379287457j),0.014739794323412546,0.01296693331310311,0.019631680932690604
20,(-0.011791845007181546-0.016600180837202577j),2,4,CA3 O LM (I),(0.1202954153494674+0.2749567834274819j),0.007907981095994639,0.006639035329165741,0.010325354963221334
