mode,eigenvalue_real,eigenvalue_imag,eigenvalue_magnitude,cell_index,cell_type,region,ei,loading_rank,loading_real,loading_imag,loading_magnitude,energy_fraction
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,79,MEC LIII Superficial Trilayered Interneuron (I),MEC,i,44,0.04890677231845977,1.1307818412385061e-05,0.048906773625709755,0.002391872506476419
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,82,MEC LV Superficial Pyramidal (E),MEC,e,45,-0.04813198597642784,-1.112867873808908e-05,0.04813198726296823,0.0023166881978825362
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,67,EC LIII V Bipolar Pyramidal (E),EC,e,46,0.048034379150173674,1.1106110896962501e-05,0.048034380434105094,0.0023073017036883384
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,10,CA1 Neurogliaform Projecting (I),CA1,i,47,0.03991141247996449,9.227985890525644e-06,0.039911413546773675,0.0015929209313015893
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,18,CA1 Pyramidal (E),CA1,e,48,-0.038700597991466024,-8.948031403254105e-06,0.038700599025910824,0.0014977363649643298
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,56,DG MOPP (I),DG,i,49,0.038590717787845855,8.922625813606073e-06,0.03859071881935362,0.001489243578994414
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,65,EC LIII Pyramidal Stellate (E),EC,e,50,-0.03543313416761296,-8.192555508263188e-06,0.035433135114720335,0.0012555070640580272
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,74,MEC LII Oblique Pyramidal (E),MEC,e,51,0.035376368027875596,8.179430512080723e-06,0.03537636897346564,0.0012514874817467824
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,70,LEC LIII Complex Pyramidal (E),LEC,e,52,-0.035253629880097,-8.15105201516272e-06,0.03525363082240632,0.0012428184861625168
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,72,LEC LVI Multipolar Pyramidal (E),LEC,e,53,0.03480252154754736,8.046750486600601e-06,0.03480252247779881,0.0012112155708176914
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,80,MEC LV Multipolar Pyramidal (E),MEC,e,54,-0.03443572815685105,-7.961943559896793e-06,0.03443572907729833,0.00118581943708509
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,46,CA3c Pyramidal (E),CA3,e,55,0.03380602258415527,7.816348258233633e-06,0.03380602348777088,0.0011428472240557163
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,69,EC LV Deep Pyramidal (E),EC,e,56,0.032528361833385,7.52093813242237e-06,0.032528362702849464,0.001058094380128128
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,54,DG Hilar Ectopic Granule (E),DG,e,57,-0.031930554075766504,-7.382717979111294e-06,0.03193055492925191,0.0010195603380899736
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,34,CA3 Basket (I),CA3,i,58,-0.03186689640746142,-7.367999580719847e-06,0.0318668972592453,0.0010154991409312955
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,35,CA3 Basket CCK+ (I),CA3,i,59,0.03158404754075159,7.302601610976217e-06,0.03158404838497508,0.000997552112384447
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,76,MEC LIII Bipolar Complex Pyramidal (E),MEC,e,60,-0.02668908168722301,-6.170828190165837e-06,0.02668908240060687,0.0007123071193863834
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,50,DG Granule (E),DG,e,61,0.026040235903294538,6.0208074475816665e-06,0.02604023659933512,0.0006780939221493524
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,24,CA1 Recurrent O LM (I),CA1,i,62,0.02474108798322749,5.720429236614581e-06,0.02474108864454259,0.0006121214673171143
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,32,CA2 Wide Arbor Basket (I),CA2,i,63,-0.021320291771988263,-4.929501098264346e-06,0.02132029234186744,0.0004545548655426915
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,52,DG HIPP (I),DG,i,64,-0.020205437647053064,-4.671733770699242e-06,0.020205438187132833,0.00040825973233404574
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,22,CA1 Radiatum (I),CA1,i,65,-0.018906533506731403,-4.3714119245361505e-06,0.01890653401209221,0.0003574570283503995
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,40,CA3 Mossy Fiber Associated (I),CA3,i,66,-0.01883390857766544,-4.354620190517589e-06,0.018833909081085023,0.0003547161312745769
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,73,MEC LII III Pyramidal Multiform (E),MEC,e,67,0.018524666385599783,4.2831197747903974e-06,0.0185246668807535,0.00034316328304288563
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,81,MEC LV Pyramidal (E),MEC,e,68,0.018196893326863486,4.207334805690663e-06,0.018196893813256017,0.0003311269444509151
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,58,DG Neurogliaform (I),DG,i,69,0.0180551938035475,4.1745722167400135e-06,0.018055194286152484,0.0003259900407107133
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,42,CA3 O LM (I),CA3,i,70,0.016718659203661626,3.865549767712692e-06,0.016718659650541805,0.00027951358051065463
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,62,EC LI II Pyramidal Fan (E),EC,e,71,0.015644826584088542,3.617267092463499e-06,0.01564482700226579,0.0002447606119308247
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,43,CA3 Pyramidal (E),CA3,e,72,-0.015458139803580956,-3.5741029228699033e-06,0.015458140216768173,0.00023895409896126558
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,39,CA3 Lucidum ORAX (I),CA3,i,73,-0.012923250106602058,-2.9880067437199763e-06,0.012923250452033127,0.00016701040224597442
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,26,CA1 Schaffer Collateral Associated (I),CA1,i,74,0.01264644463718649,2.9240060780899847e-06,0.012646444975218708,0.0001599325705112345
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,11,CA1 O LM (I),CA1,i,75,-0.01229351806043518,-2.8424053211186026e-06,0.012293518389033871,0.00015113059438151395
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,15,CA1 Oriens Bistratified (I),CA1,i,76,0.009064487758496866,2.095815706400296e-06,0.009064488000785428,8.2164942716383e-05
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,7,CA1 Ivy (I),CA1,i,77,0.008944252314558225,2.068015863945881e-06,0.008944252553632962,7.999965374316976e-05
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,31,CA2 SP SR (I),CA2,i,78,0.008515161814639892,1.9688051160866752e-06,0.008515162042245287,7.250798460569492e-05
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,59,DG Semilunar Granule (E),DG,e,79,0.008148487970536408,1.8840258299302242e-06,0.008148488188340821,6.639785975552988e-05
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,12,CA1 O LMR (I),CA1,i,80,-0.006031759982304503,-1.3946135341459922e-06,0.00603176014352999,3.638213042907692e-05
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,23,CA1 Radiatum Giant (I),CA1,e,81,-0.004893100043094759,-1.1313420235665885e-06,0.004893100173884518,2.39424293116687e-05
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,37,CA3 Horizontal Axo Axonic (I),CA3,i,82,0.004279239759776619,9.894103383503566e-07,0.004279239874158245,1.831189390058587e-05
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,78,MEC LIII Superficial Multipolar Interneuron (I),MEC,i,83,-0.0020431638317075364,-4.724034014379517e-07,0.0020431638863201347,4.174518666362796e-06
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,44,CA3 Spiny Lucidum (I),CA3,i,84,-0.001241543271633807,-2.8705934170604026e-07,0.0012415433048195469,1.5414297777422424e-06
11,0.09253098931466543,-3.478800218211284e-18,0.09253098931466543,45,CA3 Trilaminar (I),CA3,i,85,-0.0012279286132903448,-2.839114732814595e-07,0.0012279286461121728,1.5078087599428736e-06
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,63,EC LII III Pyramidal Tripolar (E),EC,e,1,-0.3774450288646329,0.00109493736229813,0.3774466170234552,0.14246594870245088
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,75,MEC LII Stellate (E),MEC,e,2,-0.34826203806892697,0.0010102798770427596,0.3482635034357644,0.12128746782535269
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,70,LEC LIII Complex Pyramidal (E),LEC,e,3,-0.31083529401114934,0.0009017079333578871,0.3108366018991244,0.09661939308019474
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,79,MEC LIII Superficial Trilayered Interneuron (I),MEC,i,4,-0.26873568748214544,0.0007795803953020228,0.2687368182294605,0.07221947747209409
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,64,EC LIII Pyramidal (E),EC,e,5,-0.26151749798316837,0.0007586410140248305,0.2615185983588254,0.06839197728756463
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,65,EC LIII Pyramidal Stellate (E),EC,e,6,-0.25593804397056685,0.0007424554712505775,0.25593912086980103,0.06550483359160662
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,66,EC LIII Stellate (E),EC,e,7,-0.2528300062415174,0.00073343930631867,0.2528310700631981,0.06392354998930179
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,61,EC LI II Multipolar Pyramidal (E),EC,e,8,-0.23419092560379004,0.0006793688477660053,0.23419191099863212,0.05484585117719123
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,71,LEC LIII Multipolar Principal (E),LEC,e,9,-0.1942888739525352,0.000563616237864825,0.19428969145327213,0.03774848420500768
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,74,MEC LII Oblique Pyramidal (E),MEC,e,10,-0.1900014034924678,0.0005511786344061143,0.19000220295300416,0.03610083712699458
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,34,CA3 Basket (I),CA3,i,11,0.18783465903173222,-0.0005448930847678726,0.18783544937535335,0.03528215604204093
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,14,CA1 Oriens Alveus (I),CA1,i,12,0.17331386812103913,-0.00050276945011298,0.17331459736616794,0.03003794966019691
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,47,DG AIPRIM (I),DG,i,13,-0.1285895340633861,0.000373027790748851,0.12859007512390452,0.01653540742037141
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,78,MEC LIII Superficial Multipolar Interneuron (I),MEC,i,14,0.12209146968845541,-0.0003541774339482083,0.12209198340735457,0.014906452412341743
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,76,MEC LIII Bipolar Complex Pyramidal (E),MEC,e,15,0.11997228812251609,-0.0003480298604034647,0.11997279292462833,0.01439347104213575
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,17,CA1 Perforant Path Associated QuadD (I),CA1,i,16,-0.11654345875229166,0.000338083104984013,0.11654394912706958,0.013582492078132984
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,41,CA3 Mossy Fiber Associated ORDEN (I),CA3,i,17,0.11561281034506002,-0.0003353833695673797,0.11561329680398963,0.013366434397887398
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,48,DG Axo Axonic (I),DG,i,18,0.10253893998064426,-0.00029745713385864676,0.10253937142922541,0.010514322693100648
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,33,CA3 Axo Axonic (I),CA3,i,19,0.08646874292414543,-0.0002508387978598685,0.08646910675486628,0.007476906422984462
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,5,CA1 Horizontal Axo Axonic (I),CA1,i,20,0.08461182778628457,-0.00024545203791454326,0.08461218380374538,0.007159221648038792
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,21,CA1 Radial Trilaminar (I),CA1,i,21,-0.07812685117127681,0.00022663964764219952,0.07812717990218718,0.0061038562394687195
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,80,MEC LV Multipolar Pyramidal (E),MEC,e,22,-0.07630181202708938,0.00022134535736452715,0.07630213307886294,0.00582201551238451
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,9,CA1 Neurogliaform (I),CA1,i,23,0.07604797649292988,-0.00022060900110334783,0.07604829647665083,0.005783343397000583
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,25,CA1 SO SO (I),CA1,i,24,0.06751182751625459,-0.0001958463264622488,0.06751211158279749,0.004557885210368099
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,72,LEC LVI Multipolar Pyramidal (E),LEC,e,25,0.06496087389808859,-0.00018844621727439449,0.06496114723109632,0.004219950649580173
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,8,CA1 LMR (I),CA1,i,26,-0.06128290885690179,0.00017777673951507617,0.06128316671429802,0.003755626522532444
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,19,CA1 Quadrilaminar (I),CA1,i,27,0.06076615567458774,-0.00017627768051808028,0.06076641135766437,0.0036925567492888814
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,3,CA1 Basket CCK+ (I),CA1,i,28,0.056192593847669,-0.00016301014924827837,0.05619283028677098,0.003157634175637846
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,13,CA1 OR LM (I),CA1,i,29,0.05617523394238425,-0.00016295978957356176,0.05617547030844172,0.0031556834643746176
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,84,SUB CA1 Projecting Pyramidal (E),SUB,e,30,0.05382098732548263,-0.00015613031141450766,0.053821213785680305,0.002896723053363904
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,4,CA1 Bistratified (I),CA1,i,31,0.05147141833959043,-0.00014931440268275482,0.05147163491361018,0.0026493292006799746
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,53,DG HIPROM (I),DG,i,32,-0.05109821132795696,0.00014823175946412448,0.05109842633165001,0.0026110491735710627
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,51,DG HICAP (I),DG,i,33,0.048186788653238194,-0.00013978595883029757,0.048186991406666296,0.0023219861408261314
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,35,CA3 Basket CCK+ (I),CA3,i,34,0.047011537381230525,-0.00013637665037638964,0.047011735189605615,0.002210103245537603
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,73,MEC LII III Pyramidal Multiform (E),MEC,e,35,-0.046492788808673184,0.00013487180291440356,0.04649298443433276,0.002161597601611108
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,60,DG Total Molecular Layer (E),DG,i,36,0.04643286962708359,-0.0001346979822368825,0.04643306500062386,0.00215602952535216
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,83,MEC LV VI Pyramidal Polymorphic (E),MEC,e,37,-0.04473934156111764,0.00012978519491233686,0.04473952980887446,0.0020016255275191663
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,49,DG Basket (I),DG,i,38,0.04141769972185044,-0.00012014938181145461,0.04141787399328121,0.0017154402861233198
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,0,CA1 Axo Axonic (I),CA1,i,39,0.04121436904775861,-0.00011955953604598699,0.04121454246364386,0.0016986385104875029
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,81,MEC LV Pyramidal (E),MEC,e,40,-0.03957475891406918,0.00011480316026229098,0.03957492543103909,0.0015661747228723046
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,16,CA1 Perforant Path Associated (I),CA1,i,41,0.03576433792108224,-0.00010374943854856129,0.03576448840511157,0.0012790986308793603
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,36,CA3 Granule (E),CA3,e,42,0.03576408812125456,-0.00010374871389955728,0.03576423860423282,0.0012790807629404972
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,55,DG MOLAX (I),DG,i,43,0.033925975671574585,-9.84164990249175e-05,0.03392611842040806,0.0011509815110755512
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,77,MEC LIII Complex Pyramidal (E),MEC,e,44,0.03352698936212263,-9.725907215781482e-05,0.033527130432158984,0.001124068475015001
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,67,EC LIII V Bipolar Pyramidal (E),EC,e,45,-0.029995672893665334,8.701500999320594e-05,0.02999579910513693,0.0008997479639557335
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,10,CA1 Neurogliaform Projecting (I),CA1,i,46,0.02975138615473426,-8.630635401124202e-05,0.029751511338331305,0.0008851524269148562
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,62,EC LI II Pyramidal Fan (E),EC,e,47,-0.02916830024460997,8.461486916021122e-05,0.029168422974782112,0.0008507968988357969
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,57,DG Mossy (E),DG,e,48,-0.027286037073368064,7.915457662947469e-05,0.02728615188362437,0.0007445340846162177
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,7,CA1 Ivy (I),CA1,i,49,0.026214810586872337,-7.604703562654083e-05,0.026214920889776144,0.0006872220772572217
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,43,CA3 Pyramidal (E),CA3,e,50,0.026145501817980355,-7.58459765191526e-05,0.026145611829256704,0.0006835930179261681
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,24,CA1 Recurrent O LM (I),CA1,i,51,0.022864552847937092,-6.632821012573813e-05,0.02286464905410898,0.0005227921763675666
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,42,CA3 O LM (I),CA3,i,52,0.021485039081796733,-6.232635277207511e-05,0.021485129483449314,0.000461610788920583
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,1,CA1 Back Projection (E),CA1,i,53,-0.018083897143017703,5.2459916341745186e-05,0.01808397323383516,0.00032703008792206646
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,22,CA1 Radiatum (I),CA1,i,54,-0.017807350258320986,5.1657676297938465e-05,0.017807425185524296,0.000317104391738045
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,32,CA2 Wide Arbor Basket (I),CA2,i,55,-0.017389797959002317,5.044639100268234e-05,0.01738987112928921,0.0003024076178932864
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,46,CA3c Pyramidal (E),CA3,e,56,0.01649794399419178,-4.785919511160766e-05,0.016498013411864024,0.0002721844465380452
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,56,DG MOPP (I),DG,i,57,0.015337287719183726,-4.4492225558156497e-05,0.01533735225321369,0.00023523437413915904
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,27,CA1 Trilaminar (I),CA1,i,58,-0.01407047203128428,4.0817296173070267e-05,0.014070531234989674,0.00019797984923482004
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,6,CA1 Horizontal Basket (I),CA1,i,59,0.012887135350788441,-3.738453260591212e-05,0.012887189575420208,0.00016607965515281928
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,18,CA1 Pyramidal (E),CA1,e,60,0.01208458979954526,-3.505641316661556e-05,0.012084640647341462,0.0001460385395753775
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,68,EC LIV VI Deep Multipolar Principal (E),EC,e,61,-0.011666002003373562,3.3842123979113094e-05,0.01166605108989633,0.00013609674803207136
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,54,DG Hilar Ectopic Granule (E),DG,e,62,-0.010166827409600501,2.9493140286662773e-05,0.010166870188112367,0.000103365249421928
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,69,EC LV Deep Pyramidal (E),EC,e,63,0.009972491929110964,-2.8929388847036513e-05,0.00997253388992599,9.945143218572238e-05
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,38,CA3 LMR Targeting (I),CA3,i,64,0.009364596693069358,-2.7165934157185632e-05,0.009364636096070375,8.769640921182418e-05
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,15,CA1 Oriens Bistratified (I),CA1,i,65,0.008104378391388462,-2.3510143253511453e-05,0.00810441249182444,6.568150183764004e-05
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,11,CA1 O LM (I),CA1,i,66,-0.007792793016808498,2.2606259397366502e-05,0.007792825806200421,6.072813404578325e-05
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,58,DG Neurogliaform (I),DG,i,67,0.007668001646936435,-2.224424977234283e-05,0.007668033911249207,5.879874406406781e-05
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,40,CA3 Mossy Fiber Associated (I),CA3,i,68,-0.0070157443422361795,2.0352104325652884e-05,0.007015773862074621,4.922108288376944e-05
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,29,CA2 Bistratified (I),CA2,i,69,-0.006782492619328376,1.967546002856316e-05,0.006782521157723817,4.600259325497123e-05
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,37,CA3 Horizontal Axo Axonic (I),CA3,i,70,0.005391442964613193,-1.5640137999452038e-05,0.005391465649950275,2.906790185459374e-05
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,20,CA1 R Receiving Apical Targeting (I),CA1,i,71,0.005313155648166585,-1.5413032855087492e-05,0.005313178004097573,2.8229860503226268e-05
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,28,CA2 Basket (I),CA2,i,72,-0.004786547006317879,1.3885383970655976e-05,0.004786567146460881,2.291122504757866e-05
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,30,CA2 Pyramidal (E),CA2,e,73,0.004667299293286496,-1.3539456043767816e-05,0.004667318931676149,2.1783866009982585e-05
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,26,CA1 Schaffer Collateral Associated (I),CA1,i,74,-0.004334183359271995,1.2573113783981846e-05,0.004334201596024405,1.8785303474980504e-05
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,23,CA1 Radiatum Giant (I),CA1,e,75,-0.003033750785380991,8.800664543940252e-06,0.003033763550360541,9.203721279496196e-06
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,52,DG HIPP (I),DG,i,76,-0.002918756634113482,8.46707585408787e-06,0.0029187689152372067,8.51921198055498e-06
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,82,MEC LV Superficial Pyramidal (E),MEC,e,77,0.002915021760441502,-8.456241289017361e-06,0.002915034025850164,8.497423371864214e-06
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,12,CA1 O LMR (I),CA1,i,78,0.002532726227983885,-7.347233009881593e-06,0.002532736884824474,6.41475612775038e-06
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,59,DG Semilunar Granule (E),DG,e,79,0.001825039875502834,-5.2942923990346686e-06,0.0018250475546427293,3.330798576707406e-06
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,39,CA3 Lucidum ORAX (I),CA3,i,80,0.0010752441554464686,-3.119195934082392e-06,0.0010752486797039394,1.156159723205065e-06
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,2,CA1 Basket (I),CA1,i,81,0.0008821447062984422,-2.5590301209413894e-06,0.0008821484180598664,7.781858314855248e-07
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,31,CA2 SP SR (I),CA2,i,82,-0.0007391080226391437,2.144092323046427e-06,0.0007391111325514146,5.462852662614348e-07
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,50,DG Granule (E),DG,e,83,0.0007169881276687369,-2.0799243049037726e-06,0.0007169911445081,5.140763013030351e-07
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,44,CA3 Spiny Lucidum (I),CA3,i,84,-0.0007041437943152742,2.0426639374366026e-06,0.0007041467571101016,4.958226555486725e-07
12,-0.10153476660806988,-8.708959173227436e-18,0.10153476660806988,45,CA3 Trilaminar (I),CA3,i,85,-0.0003202276183860193,9.289543032690663e-07,0.0003202289657936639,1.0254659053327955e-07
13,0.0068183841380089864,0.0642835935660075,0.06464418584848211,17,CA1 Perforant Path Associated QuadD (I),CA1,i,1,0.11118935166415339,0.3950134180158957,0.41036407291098903,0.1683986723360955
13,0.0068183841380089864,0.0642835935660075,0.06464418584848211,84,SUB CA1 Projecting Pyramidal (E),SUB,e,2,-0.22154346928900673,0.2942200193196883,0.3683027675066898,0.13564692855308677
13,0.0068183841380089864,0.0642835935660075,0.06464418584848211,41,CA3 Mossy Fiber Associated ORDEN (I),CA3,i,3,-0.20047337328616172,-0.09900623516413769,0.22358847912651775,0.04999180799810926
13,0.0068183841380089864,0.0642835935660075,0.06464418584848211,83,MEC LV VI Pyramidal Polymorphic (E),MEC,e,4,-0.11232739003491578,0.17935107590863905,0.21162289805605278,0.04478425098164251
13,0.0068183841380089864,0.0642835935660075,0.06464418584848211,36,CA3 Granule (E),CA3,e,5,0.10739228304049539,0.17450423977200713,0.20490200622506366,0.04198483215505603
13,0.0068183841380089864,0.0642835935660075,0.06464418584848211,14,CA1 Oriens Alveus (I),CA1,i,6,-0.0599854222106505,-0.18561040514712476,0.1950627421540818,0.03804947337666979
13,0.0068183841380089864,0.0642835935660075,0.06464418584848211,34,CA3 Basket (I),CA3,i,7,-0.1623065047393233,0.10272491368303693,0.19208281904398258,0.03689580937188336
13,0.0068183841380089864,0.0642835935660075,0.06464418584848211,3,CA1 Basket CCK+ (I),CA1,i,8,-0.03753156868605116,-0.1815170194927322,0.18535654025029896,0.034357047013560696
13,0.0068183841380089864,0.0642835935660075,0.06464418584848211,50,DG Granule (E),DG,e,9,0.034177461509832925,0.17929519570584126,0.18252360416793229,0.03331486607845203
13,0.0068183841380089864,0.0642835935660075,0.06464418584848211,77,MEC LIII Complex Pyramidal (E),MEC,e,10,0.005589256786687332,0.18157692956568955,0.18166293276816523,0.03300142114193092
13,0.0068183841380089864,0.0642835935660075,0.06464418584848211,16,CA1 Perforant Path Associated (I),CA1,i,11,0.029991108738984674,-0.157038580920545,0.15987677286251487,0.02556058250093217
13,0.0068183841380089864,0.0642835935660075,0.06464418584848211,51,DG HICAP (I),DG,i,12,0.05881848262913984,0.13195080884837868,0.14446670846439255,0.02087062985453579
13,0.0068183841380089864,0.0642835935660075,0.06464418584848211,9,CA1 Neurogliaform (I),CA1,i,13,-0.013485862472187048,-0.13189408026054308,0.1325817366547645,0.017577916894393326
13,0.0068183841380089864,0.0642835935660075,0.06464418584848211,1,CA1 Back Projection (E),CA1,i,14,0.04161429967432866,0.12252397581556797,0.12939812435672596,0.016743874587038715
13,0.0068183841380089864,0.0642835935660075,0.06464418584848211,48,DG Axo Axonic (I),DG,i,15,0.10336978683451006,-0.06392320752463454,0.12153801582406036,0.014771489290449547
13,0.0068183841380089864,0.0642835935660075,0.06464418584848211,2,CA1 Basket (I),CA1,i,16,-0.05543399139933302,-0.10669847959144589,0.1202393153240134,0.014457492949587524
13,0.0068183841380089864,0.0642835935660075,0.06464418584848211,13,CA1 OR LM (I),CA1,i,17,-0.025838184384925793,-0.11604017930220628,0.11888202128495969,0.014132934984797608
