null_id,spectral_radius,max_real_eigenvalue,chain_count,divergent_count,convergent_count,reciprocal_count,chain_score_sum,chain_abs_score_sum,divergent_score_sum,divergent_abs_score_sum,convergent_score_sum,convergent_abs_score_sum,reciprocal_score_sum,reciprocal_abs_score_sum
132,0.8192749354379452,0.8192749354379452,28268,14663,14381,188,316.2280573087664,404.8573741851349,2478.699787657492,2478.699787657492,1546.8079513695288,1628.9409523077836,0.024685402119655916,0.10727949344884337
133,1.0365495251701207,1.0365495251701207,28248,14688,14387,192,384.7426002161152,463.4871205784398,2988.9906666654515,2988.9906666654515,1683.941484358631,1747.9021343042334,0.39681749075205325,0.5152492735954026
134,0.9489821096998365,0.9489821096998365,28323,14560,14345,178,438.0969245066929,537.4327559177125,2913.338978452339,2913.338978452339,1039.5248134511414,1101.3714811130073,-0.09862819310131597,0.2866508213591721
135,0.8036558445254472,0.8036558445254472,28345,14689,14505,185,407.8447817136342,481.21437712292953,2617.638546870973,2617.638546870973,949.4730965841663,999.5324421473217,0.10399809033847256,0.2109217235336309
136,0.9230272751844291,0.9230272751844291,28082,14654,14337,194,351.9615431086408,429.08612953706483,2464.174131831135,2464.174131831135,1918.7666372429442,1967.8789101336122,0.11023776436235838,0.19651959202810376
137,0.8181941008920143,0.8181941008920143,28204,14665,14444,191,406.3014386730781,483.5572615927256,4201.546247543976,4201.546247543976,1515.3300087899304,1577.6386507974648,0.2116239993336045,0.3357285574290594
138,0.7658284050957572,0.7658284050957572,28066,14690,14408,191,390.7525179233306,465.55907825981694,2620.30296937353,2620.30296937353,1268.7247040073094,1339.604099283416,0.30537132364407393,0.5310688580050402
139,0.817985029187118,0.817985029187118,28276,14559,14335,211,487.92137627514495,564.5777546613343,2616.1556632915385,2616.1556632915385,833.2178065807374,892.1045203906875,0.29405921287139597,0.3476619160008002
140,0.7661882537582974,0.7661882537582974,28065,14678,14222,197,463.146145338795,536.6731035797231,3252.425410476624,3252.425410476624,3098.135430418553,3171.02356116689,0.2071624041310434,0.7462079371065461
141,1.9497860495749446,1.9497860495749446,28102,14703,14590,199,282.91296391301574,366.97061935004837,3239.4369330323884,3239.4369330323884,1436.9763836062261,1509.4436276883175,3.6579844648578907,3.748306229327593
142,0.7776703019079012,0.7776703019079012,28309,14632,14338,186,404.2451015037739,468.5435727386251,3989.605169071581,3989.605169071581,3356.471860607991,3408.7572859592665,0.17757286102149733,0.3598887589791368
143,0.8129819247536115,0.8129819247536115,28142,14743,14358,179,343.0112994553036,425.8309789589371,3135.5548158664637,3135.5548158664637,1720.524711844149,1793.2181074916234,0.16870462455949373,0.20051599712495166
144,0.9822905844169676,0.9822905844169676,28068,14598,14429,174,324.9432064334907,401.24755829874476,2578.175946244475,2578.175946244475,2366.9489101198624,2431.122700053701,-0.24391472775379994,0.5638782701739645
145,0.6991032713118601,0.6956645640391446,28201,14778,14375,158,319.33185663187055,418.2456748593903,3502.484847673189,3502.484847673189,1361.7957274776388,1428.3194490694489,-0.09534450512104424,0.20711291223864983
146,1.240884497512282,0.6906653229775802,28197,14676,14385,186,508.8028189234909,598.9841278707821,3799.5827390765826,3799.5827390765826,1443.3417910288997,1497.5920239327781,0.12913085666113544,0.23982229640020683
147,0.9325356877388165,0.9325356877388165,27986,14545,14309,197,312.17192306418036,389.62387513273455,2992.311582518226,2992.311582518226,2438.5466582456247,2503.697638586667,0.3769002875019781,0.6051584224868978
148,1.3197554897765145,1.3197554897765145,28186,14665,14478,174,343.2961173434133,426.2433464466563,3599.9393680435987,3599.9393680435987,1620.6238867797142,1684.7848695254434,0.6150341955109795,0.7349866397857301
149,0.7124741622912905,0.7124741622912905,28046,14571,14300,204,456.99163796306624,536.6030820000693,2997.1411923913465,2997.1411923913465,1595.8766185433128,1654.7267718536516,0.2538517110208613,0.3253884462138992
150,0.7565585361090708,0.7565585361090708,28091,14585,14441,183,361.6099913245675,448.90593039308806,2614.9309762718904,2614.9309762718904,1430.1119110579696,1488.1414484018894,0.2579924791977185,0.4931764040305395
151,0.7541993482566343,0.7232774290354267,28303,14589,14427,179,373.66480510237443,461.1590313709433,2373.4352094623855,2373.4352094623855,3111.5557140540845,3192.1398828074675,-0.1688353955576878,0.37708568194352593
152,0.8596595410981417,0.8596595410981417,28387,14656,14308,181,337.3208556702783,414.2639182234551,2534.837963916847,2534.837963916847,1689.2340884831008,1758.4804307943195,0.23939229524994987,0.267028293470821
153,0.7766279056139431,0.7761038438457104,28326,14593,14517,177,312.2008346513576,392.03634385249256,2672.938528357552,2672.938528357552,939.6905032146817,1006.3969689502945,0.732855215673439,0.9424244814521193
154,0.7715102195753826,0.7715102195753826,28345,14597,14250,160,340.3733435780626,436.6611558904032,2737.0881148558046,2737.0881148558046,1464.8947124052117,1524.8005268177303,0.2656039240425687,0.690173935126795
155,1.0104479206752939,1.0104479206752939,28229,14661,14334,188,343.8248683498707,415.2265488482019,3161.967568704601,3161.967568704601,1778.8766449356363,1837.675715068566,-0.002473225550060702,0.2247086044721293
156,1.1583732561676088,1.070877526939744,28256,14653,14427,187,398.7347292007095,475.39908660847635,3014.2941467014944,3014.2941467014944,1474.7840441820829,1548.6691238720077,2.120322920861247,2.473786826559488
157,1.0989306430466916,1.0989306430466916,28195,14649,14344,183,450.2136897693631,543.9897344180039,3751.9190809548722,3751.9190809548722,1949.2723057601563,2006.3567617995102,0.17060653835179007,0.35886680565363965
158,0.7922926057253901,0.7317585154619933,28349,14590,14362,176,503.0903543752993,585.8646406791374,2386.0349081485565,2386.0349081485565,1203.5599112261789,1258.6445620305942,0.37131358227047967,0.5876147792675938
159,0.9548539561196732,0.8605060159661927,28291,14720,14438,186,341.40325212879577,429.0432608960365,3562.469558007326,3562.469558007326,2023.073076178658,2087.740174739322,0.32715579465714856,0.38613002243958894
160,0.9709220431464936,0.9709220431464936,28144,14702,14471,189,454.07202527476255,527.9261214342201,2936.505074799492,2936.505074799492,1442.1731227552623,1503.244590588376,0.11341551176403641,0.15447093006657145
161,0.8290855228899213,0.8290855228899213,28086,14665,14595,187,312.3412575052658,384.5507326817183,2315.1468229251195,2315.1468229251195,1221.4498702808455,1288.645751971621,0.043381336798367684,0.09022326084415579
162,0.7110719742040281,0.7110719742040281,28233,14697,14507,183,291.38897058008456,375.90230137245754,3543.262013530522,3543.262013530522,1889.2304836406192,1946.5161153205158,-0.044178948221970916,0.2088867901230396
163,0.9474639338001063,0.7236278263019278,28133,14623,14310,193,534.9025905245876,625.1702209300225,3479.9327875411996,3479.9327875411996,1191.2639972225454,1249.6628154023438,-0.4941831707158304,0.8429897644027753
164,0.8104435222217238,0.8104435222217238,28268,14554,14341,186,372.55005742165594,455.29476727738563,3169.5100780182756,3169.5100780182756,1167.0800385618818,1227.5650100184926,0.9111428180271862,0.9264165841380619
165,1.0826967498317432,1.0826967498317432,28249,14660,14384,186,309.8680320171067,383.2644124316176,3011.6261190576183,3011.6261190576183,1226.2008829311133,1284.9940722347183,0.13259310662486792,0.30032024624452175
166,1.6044791865038088,1.6044791865038088,28322,14574,14424,189,317.9487556638592,399.8274057193263,2523.924145147138,2523.924145147138,1439.0224108351877,1498.3817990785408,2.758554052762664,2.954724833316277
167,0.7199880613714558,0.7199880613714558,28480,14684,14523,200,379.62936922202925,458.69632976263165,2858.8690342343407,2858.8690342343407,1803.5493790304454,1867.8844421890767,-0.03401097182609391,0.7167321930779478
168,0.8432221846720691,0.8432221846720691,28312,14716,14281,176,316.2555489840911,400.89529840163965,3075.322226600646,3075.322226600646,1282.9302884833369,1352.9583872182598,0.589387351027975,0.6511353715177592
169,0.9141210882312002,0.9141210882312002,28317,14569,14535,182,367.72798320652214,462.6931535953519,3511.624931389757,3511.624931389757,3111.6382196622053,3183.619058908057,0.08798223089903145,0.3188611576893102
170,0.7079466190133661,0.6851486318876951,28146,14570,14504,192,376.74293025249085,452.5881189916974,4037.8776630905695,4037.8776630905695,1652.6491301823241,1724.3923325980634,0.2702518872869992,0.43809022409895954
171,1.0473472969133093,1.0473472969133093,28376,14596,14488,181,417.1891790322823,491.01129202139697,2468.1146902584055,2468.1146902584055,1871.979259327533,1939.1490960349552,1.0679676045522268,1.2489194407017365
172,0.8405510611628474,0.8405510611628474,28216,14611,14366,194,457.91293934914955,546.2715247237767,2445.1847775870315,2445.1847775870315,1567.1769527244533,1633.2811780641518,0.07928901790811388,0.33383660969131307
173,1.3984741632700137,1.3984741632700137,28077,14641,14202,178,353.27618067556097,432.81459086003264,2253.690107060377,2253.690107060377,1455.7565258720945,1520.6757766398339,1.0020647516392076,1.0903098090352779
174,0.703991438161208,0.703991438161208,28136,14642,14394,171,408.2504767864107,500.48103216391456,2962.5681445879095,2962.5681445879095,1150.0575553185088,1212.9180941735017,0.29251950394066134,0.34947087559667406
175,1.032623419094011,1.032623419094011,28241,14795,14487,180,390.08786116041904,486.7437872457705,4164.280590074163,4164.280590074163,1147.6180330351942,1206.0836115537763,0.8149133244923935,1.1376295687485627
176,0.9846300001463287,0.9846300001463287,27979,14704,14428,185,420.92434877125515,499.75224951318376,2674.7754601955357,2674.7754601955357,1283.909478819599,1357.8319985552616,0.49025936341236903,1.1530701141996431
177,0.9324769364102046,0.9324769364102046,28062,14642,14299,191,434.6768022722514,521.7769312960544,2828.835783658359,2828.835783658359,4096.597783749824,4162.932536894403,-0.3214296002140417,0.5072330665940522
178,1.1556217090510141,1.1556217090510141,28273,14612,14355,202,441.13719395035076,533.493680542341,2901.4482189054447,2901.4482189054447,1240.5270183266143,1302.6465090286147,0.1885438407815274,0.39356720737535805
179,0.8769959992006248,0.8769959992006248,28210,14852,14382,190,441.90106559910447,529.2620994392068,4129.771729494479,4129.771729494479,1928.1195804826875,1990.4136544008431,0.8294072834462375,0.8850001606764665
180,0.7549466069338662,0.7549466069338662,28517,14735,14391,187,434.8959973579244,500.75735348506504,3311.5521099931902,3311.5521099931902,2003.7076563857788,2072.5786830318452,0.21976278431948526,0.4988466969876985
181,0.6801632727178363,0.6703701117226984,28173,14645,14320,188,286.67331576398317,373.45191683364266,2978.521491941432,2978.521491941432,1292.432477996674,1358.6757996320466,0.009669376856358892,0.228819444868812
182,0.8126799660143654,0.8126799660143654,28231,14681,14525,195,351.73901749864433,430.4520531766913,4480.5751460045,4480.5751460045,1084.1415054674753,1150.3387543748536,0.3667705214357271,0.5850604419725056
183,0.8832801522575662,0.8832801522575662,28168,14963,14379,183,377.5785873827371,463.09887381037413,3088.948369125122,3088.948369125122,1444.3189481133513,1513.4309692969764,0.12031711519263098,0.24530305855178092
184,1.1729484016921017,1.1729484016921017,28335,14521,14215,175,279.16181613529386,358.11268324140576,5430.0900471330015,5430.0900471330015,1194.7339574812595,1255.4278686652851,-0.5760027093062476,1.0655177909448939
185,1.020533860852549,1.020533860852549,28330,14651,14424,197,416.9784076407373,499.7900800666195,2531.7372905823568,2531.7372905823568,1465.5909181425486,1534.299295016326,0.22876412973768787,0.6678154798432652
186,0.9521134692568489,0.9521134692568489,28323,14537,14332,200,445.92799416039355,531.3080739730665,2871.638431772552,2871.638431772552,1563.2269027310397,1618.5790110787282,0.47234271374908054,0.5967163588357299
187,0.8279568958657046,0.8279568958657046,28236,14581,14309,184,371.5669577754266,443.97764523605,3043.6889178953347,3043.6889178953347,1754.2579512909742,1840.4260182985322,-0.23211664024493606,0.297185595247102
188,0.963950235443369,0.963950235443369,28266,14505,14781,190,331.29057053892643,400.50829868116887,6533.364583981383,6533.364583981383,1238.6765568529672,1304.60967671316,0.9731049459040715,1.2073031470523878
189,0.8582462511349108,0.8582462511349108,28161,14699,14282,163,382.5801603570627,464.69359968228616,3031.211745713798,3031.211745713798,1208.8570620425762,1270.727011854923,0.2813069903638429,0.6019401519421639
190,0.7036409884104744,0.7036409884104744,28247,14603,14406,184,326.51815799217866,410.490179084236,2614.7313401318333,2614.7313401318333,1108.7665601986005,1172.3836711324327,0.07911945730457279,0.15499985187939266
191,0.7698323922073701,0.7644581732169741,28273,14592,14642,185,438.7422368681619,519.5193976392037,2840.908211020178,2840.908211020178,1385.047992795714,1446.6185968876107,0.4704556807969015,0.5499195406476922
192,1.2362760385565241,1.2362760385565241,28356,14676,14428,174,411.50218638310145,490.04914885288287,3221.6347420864095,3221.6347420864095,1248.0159087214645,1306.7730015394532,0.5260466661755208,0.6199646156317917
193,0.7442950438602643,0.7442950438602643,28183,14672,14316,186,302.58664901061957,374.4398360083325,3286.8586605829864,3286.8586605829864,1612.018591714055,1665.7374013260403,0.37241729333970974,0.4832657284168247
194,0.9440561339444724,0.9440561339444724,28257,14571,14318,181,358.57929049654956,429.41767451965865,2585.129484205221,2585.129484205221,1149.478525279542,1206.33182784928,0.4677358023346468,0.6417602596209561
195,0.8212291834645155,0.8212291834645155,28103,14632,14296,190,446.82390293554164,518.0615570088702,2678.104374012601,2678.104374012601,1969.6620708397006,2025.4188658215119,0.14359806738766517,0.2301289327073252
196,0.9029398625893829,0.9029398625893829,28179,14603,14458,179,277.6936217632215,355.0813250453881,4937.847895562281,4937.847895562281,2170.1572669125376,2238.444686865876,-0.06313250940200339,0.48587575576288067
197,0.6924697112733796,0.6591316076390028,28196,14633,14299,178,477.8174799205331,567.3900687891515,3150.4300198672613,3150.4300198672613,1611.9025152556196,1675.098295738497,0.12127273418500116,0.16198624454182203
198,1.0331927402970396,1.0331927402970396,28130,14785,14582,181,467.68219775348666,538.5697980602737,2454.6493486471054,2454.6493486471054,1213.0783261034521,1281.1688148175374,0.18778454552479024,0.22117981955931731
199,1.5177949657484038,1.5177949657484038,28232,14674,14307,180,291.47160233982413,375.0830041228159,2800.0961434835544,2800.0961434835544,2682.6401032124036,2737.5216292738874,0.05695015723764574,0.6248438142699904
