rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,MEC LII III Pyramidal Multiform,MEC,E,0.2987967983140455,-0.006155558081557523,0.2988601973800121,0.08931741757801981
2,MEC LIII Bipolar Complex Pyramidal,MEC,E,-0.28759670753431965,0.04687526491915042,0.291391758026581,0.08490915664582155
3,CA1 Axo Axonic,CA1,I,0.2341560223789362,0.15240883946267314,0.27938771834617887,0.07805749716268377
4,EC LIII Pyramidal,EC,E,-0.27219367973269815,0.011647685655385287,0.2724427790703092,0.07422506786755333
5,MEC LIII Superficial Trilayered Interneuron,MEC,I,0.2616229909037531,0.01784561588061438,0.2622309199457298,0.06876505537558374
6,CA1 Radiatum,CA1,I,0.13911308354518087,0.1488410099284838,0.2037304499822731,0.04150609624997948
7,CA3 Spiny Lucidum,CA3,I,-0.18927887701368015,-0.003516102611339989,0.18931153229830802,0.03583885626113332
