rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,CA3c Pyramidal,CA3,E,-0.2582213443605994,-0.3220555827342966,0.4127930002479725,0.17039806105372263
2,CA1 Bistratified,CA1,I,0.12332408327327465,0.35356174126492257,0.37445257964324086,0.14021473440147764
3,CA3 Spiny Lucidum,CA3,I,-0.15459528642222473,-0.22538636890481167,0.27331066183386543,0.07469871787206554
4,CA1 Radiatum,CA1,I,-0.040093525081655354,-0.26868417020939317,0.2716591137337076,0.07379867407458349
5,EC LIII V Bipolar Pyramidal,EC,E,-0.05202719729834974,-0.23629049967007376,0.2419504690903792,0.05854002949305454
6,CA2 Pyramidal,CA2,E,-0.11122795293582838,-0.1852032566954299,0.21603681122643925,0.04667190380488815
7,EC LV Deep Pyramidal,EC,E,0.01543801108211166,-0.19391830270787833,0.19453184909231633,0.03784264031127573
