rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,MEC LIII Superficial Multipolar Interneuron,MEC,I,-0.0423008971015395,0.6401166362415929,0.6415128010327205,0.4115386738888468
2,CA1 Perforant Path Associated QuadD,CA1,I,0.02264346793318874,-0.34265137430642434,0.3433987346425765,0.11792269095412265
3,DG AIPRIM,DG,I,0.019340307986635573,-0.29266643831605693,0.29330477600888855,0.08602769162962429
4,CA1 Perforant Path Associated,CA1,I,0.017694531247822567,-0.26776178753466007,0.26834580544483383,0.0720094712998366
5,DG Axo Axonic,DG,I,0.01656617333046582,-0.2506869564075283,0.25123373223292494,0.06311838821168503
6,CA1 R Receiving Apical Targeting,CA1,I,0.016545523844237665,-0.25037447888175,0.250920573159293,0.06296113403458811
7,CA1 OR LM,CA1,I,0.011385974579532535,-0.17229780566326097,0.1726736061287324,0.02981617425350061
