rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,MEC LIII Bipolar Complex Pyramidal,MEC,E,-0.3615668448510863,-0.28495915788679393,0.4603610593426863,0.21193230495912033
2,CA1 Horizontal Axo Axonic,CA1,I,-0.3329629530841166,-0.18032762874176203,0.3786586613483473,0.14338238181412236
3,EC LI II Multipolar Pyramidal,EC,E,-0.2561740564627553,-0.07260875303156379,0.26626524035514204,0.07089717822138156
4,LEC LVI Multipolar Pyramidal,LEC,E,-0.25407237799100485,-0.014996015280382356,0.2545145452273671,0.0647776537322935
5,CA1 SO SO,CA1,I,0.21676060060877164,0.049995103001789006,0.22245149651201473,0.0494846683004349
6,LEC LIII Complex Pyramidal,LEC,E,0.20741755855714855,0.007934871402197004,0.20756927947549836,0.04308500578197754
7,EC LIV VI Deep Multipolar Principal,EC,E,0.19048525598624685,0.07803556932594885,0.2058499036389645,0.042374182828170966
