rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,CA1 Pyramidal,CA1,E,-0.39115308551932965,-0.07840010461209228,0.398932717026918,0.15914731271447904
2,MEC LV Multipolar Pyramidal,MEC,E,0.27669582047741625,0.15718167789474202,0.3182242243065053,0.10126665693547701
3,CA1 Schaffer Collateral Associated,CA1,I,-0.18985121822726356,-0.19541135494584685,0.2724501471905416,0.07422908270414778
4,LEC LVI Multipolar Pyramidal,LEC,E,-0.19565610588686622,-0.11136538659607689,0.22513009817104923,0.05068356110250626
5,CA1 Axo Axonic,CA1,I,0.2219866879137541,-0.010862160091836647,0.22225228037700567,0.04939607613277914
6,MEC LV Pyramidal,MEC,E,0.15944284104123518,0.14533431860014984,0.21574077899708818,0.046544083722270445
7,CA2 Wide Arbor Basket,CA2,I,0.16597967161202407,-0.13512112332244636,0.21402562780273557,0.045806969356355094
