rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,CA2 Wide Arbor Basket,CA2,I,0.14694051311770875,-0.2792497584826402,0.31555022105507774,0.09957194200790842
2,CA1 Pyramidal,CA1,E,0.10108347047475578,0.256146738629277,0.275370695088704,0.07582901971363598
3,CA1 Schaffer Collateral Associated,CA1,I,0.2264610284707068,-0.035061570173454945,0.22915913928761028,0.05251391111903837
4,CA1 Horizontal Axo Axonic,CA1,I,0.17798631765615394,-0.12335843390572336,0.21655584150160911,0.04689643248847005
5,CA1 SO SO,CA1,I,-0.1863446621949252,0.11006951847854711,0.21642465669752142,0.04683963202664
6,CA1 Back Projection,CA1,I,0.14027483021718123,-0.14893610264603066,0.20459469852331952,0.041858990663848
7,MEC LV Multipolar Pyramidal,MEC,E,-0.18618215798946963,-0.0781614985949741,0.20192329191113137,0.04077301581622797
