rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,MEC LIII Bipolar Complex Pyramidal,MEC,E,-0.12033679280335696,-0.29763651187222684,0.32104273376244524,0.1030684369016643
2,CA1 Schaffer Collateral Associated,CA1,I,0.23417664781961345,0.12025105194952769,0.26324706623056465,0.0692990178789993
3,CA1 Basket,CA1,I,0.2427348208951369,0.07796378109721301,0.2549481210716571,0.06499854443796832
4,CA1 Pyramidal,CA1,E,-0.20233542508820637,-0.11914784596802208,0.23481020728333912,0.055135833444444685
5,EC LIII V Bipolar Pyramidal,EC,E,-0.2188615616107542,-0.04874872084103852,0.22422493379268832,0.05027682093433546
6,CA1 OR LM,CA1,I,-0.19504333807541643,-0.09900561784946987,0.21873275039041698,0.04784401609335646
7,LEC LVI Multipolar Pyramidal,LEC,E,0.21762849335270218,-0.018315290340506767,0.21839782732258167,0.0476976109792242
