rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,SUB CA1 Projecting Pyramidal,SUB,E,-0.3597200074719326,-0.2370444149607795,0.43079988212591874,0.1855885384397055
2,CA3 Mossy Fiber Associated ORDEN,CA3,I,-0.3222604735950312,0.012585953125999928,0.3225061535192525,0.10401021905778365
3,CA3 Basket,CA3,I,-0.2625336490553274,-0.10351480394201591,0.28220423724930105,0.0796392315214598
4,CA1 Perforant Path Associated QuadD,CA1,I,0.17571217992484023,-0.2184342925437221,0.28033606677167994,0.07858831033301579
5,MEC LV VI Pyramidal Polymorphic,MEC,E,-0.18265426045456978,-0.13894769260161316,0.2294973641276043,0.05266904014151819
6,CA3 Granule,CA3,E,0.17155266143396686,-0.08226296396210517,0.19025643454271887,0.03619751088490787
7,DG Axo Axonic,DG,I,0.16718912156124957,0.06499376044209694,0.17937778921825012,0.03217639126482697
