rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,MEC LII III Pyramidal Multiform,MEC,E,-0.25010485726560155,-0.040802935541475974,0.25341136355074684,0.06421731917664879
2,DG Hilar Ectopic Granule,DG,E,-0.2297461016680601,-0.01838276331514497,0.230480361893961,0.05312119721877123
3,CA3 Axo Axonic,CA3,I,-0.22513939415202938,0.03843354916077502,0.22839633206388527,0.05216488450023654
4,MEC LV Pyramidal,MEC,E,-0.20204832249340035,-0.07805089144980583,0.21659978365295401,0.046915466278506485
5,CA3 Mossy Fiber Associated ORDEN,CA3,I,0.19490187454500424,-0.05204340573990725,0.20173065404683835,0.04069525678216518
6,EC LIII Pyramidal,EC,E,0.19539160617009255,0.023678126398205077,0.19682106958214082,0.03873853343145792
7,CA3 LMR Targeting,CA3,I,0.15090796047787897,-0.11532580010559614,0.18992959934035822,0.036073252705589004
