rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,CA3 Mossy Fiber Associated,CA3,I,0.3515324112997527,-0.06648122514897084,0.35776359441889366,0.12799478949152665
2,LEC LIII Multipolar Principal,LEC,E,0.2865768052450729,-0.05419692893047276,0.29165660014813166,0.08506357240996715
3,MEC LIII Complex Pyramidal,MEC,E,-0.2818579780499685,0.053304512177101575,0.28685412810147126,0.08228529080885529
4,CA3 O LM,CA3,I,-0.2756036409667905,0.05212170234671679,0.28048892806966785,0.0786740387696713
5,EC LIII Stellate,EC,E,-0.23438728567674652,0.044326933762715695,0.2385419810928822,0.056902276743716965
6,CA3 Granule,CA3,E,0.19617639006721965,-0.037100552716461184,0.19965376788749276,0.039861627031672835
7,DG HIPP,DG,I,-0.19390104216031506,0.03667024270341886,0.19733808768401484,0.03894232085078393
