rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,CA3 Pyramidal,CA3,E,-0.3777055487904574,0.2563313064187524,0.45647258432182425,0.20836722023744494
2,EC LIII Pyramidal,EC,E,-0.28009553591861386,0.05675914314685819,0.2857885749506111,0.08167510957230106
3,EC LIII Pyramidal Stellate,EC,E,0.2352233791698046,-0.1389866790247113,0.27321664490726,0.0746473350543798
4,LEC LIII Complex Pyramidal,LEC,E,-0.26779892642813297,-0.030625167903165683,0.26954436722951136,0.07265416590515768
5,EC LII III Pyramidal Tripolar,EC,E,0.2668704850555269,0.03436342211674627,0.26907378276849253,0.07240070057334591
6,EC LIV VI Deep Multipolar Principal,EC,E,0.17955555842009016,0.08409626168243782,0.1982734974435854,0.03931237978851147
7,CA1 Ivy,CA1,I,0.18348913631116562,-0.029154037449268047,0.18579079913658492,0.034518221043810846
