rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,CA3 Basket CCK+,CA3,I,0.1749411036942215,0.3494741143047526,0.3908152329820879,0.15273654633084366
2,CA3 Axo Axonic,CA3,I,-0.2913869690677575,-0.2452544685064589,0.3808623374198083,0.14505612006487992
3,DG Mossy,DG,E,-0.0744260663750304,-0.22123463536195562,0.23341808678805911,0.0544840032397979
4,CA1 Bistratified,CA1,I,0.14128097289237912,-0.1760511460871112,0.22573063447392896,0.05095431934000253
5,CA3 Lucidum ORAX,CA3,I,0.19638936010267743,0.1048694231022987,0.22263507509677816,0.04956637666334805
6,CA1 Radiatum,CA1,I,0.13943610573884851,-0.17234300008448342,0.22168567220669808,0.04914453726173559
7,CA1 Back Projection,CA1,I,-0.1316292459933178,-0.14920665777856457,0.19896955829025467,0.03958888512621905
