rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,CA2 Bistratified,CA2,I,-0.059732598027777105,0.3287963763545438,0.33417815663359385,0.11167504037102678
2,CA1 Horizontal Basket,CA1,I,0.2607542297238496,-0.20323012347724984,0.3305983233585076,0.10929525140745634
3,MEC LV VI Pyramidal Polymorphic,MEC,E,-0.0601069515014494,0.2819506790423949,0.28828636983261136,0.08310903103126517
4,CA1 LMR,CA1,I,-0.23498899625419725,-0.14834042989375967,0.27789334555116746,0.07722471150162057
5,SUB CA1 Projecting Pyramidal,SUB,E,0.19285985259967878,-0.12706440728106258,0.23095516089158427,0.05334028634245758
6,DG HICAP,DG,I,-0.07742236276625782,-0.2055809646270811,0.2196764786528389,0.048257755273311186
7,CA3 Mossy Fiber Associated ORDEN,CA3,I,-0.08421880348517544,0.2025663895370355,0.21937627271549814,0.04812594903054462
