rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,DG Axo Axonic,DG,I,0.44408044767707794,0.002988663946244404,0.44409050442590814,0.19721637612125753
2,DG HICAP,DG,I,-0.3771919155688709,-0.002538503743571624,0.377200457544487,0.14228018517177035
3,MEC LV VI Pyramidal Polymorphic,MEC,E,0.32552881119237426,0.002190810756392659,0.32553618319334454,0.10597380656809077
4,CA1 R Receiving Apical Targeting,CA1,I,-0.3090154321878009,-0.0020796756214864626,0.30902243022295967,0.09549486238090397
5,CA2 Basket,CA2,I,-0.22917392159115152,-0.0015423417996933305,0.2291791115169407,0.05252306515569434
6,LEC LVI Multipolar Pyramidal,LEC,E,0.18760975190360546,0.0012626147005822571,0.18761400055756636,0.035199013205214506
7,CA1 Neurogliaform,CA1,I,0.17378238730871698,0.0011695564579765384,0.17378632282497178,0.030201686001025307
