rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,CA1 Axo Axonic,CA1,I,-0.09200300889898455,0.33179030648995633,0.3443099782567531,0.11854936112716578
2,CA1 Radiatum,CA1,I,-0.05198892227912537,0.3358517950812058,0.339851844630882,0.11549927629901317
3,CA1 SO SO,CA1,I,0.017299990694902036,0.28808043368963115,0.28859942126215304,0.08328962595284968
4,CA1 Basket CCK+,CA1,I,0.017227770986425188,-0.2870847056901016,0.2876011549600122,0.08271442433433296
5,MEC LV Superficial Pyramidal,MEC,E,0.06827191057177551,0.23762886730831162,0.24724184991896433,0.06112853235135168
6,CA3 Axo Axonic,CA3,I,0.012738635115323797,0.1965791089233966,0.19699141831490524,0.03880561888971799
7,EC LIII V Bipolar Pyramidal,EC,E,-0.05743177678337705,-0.18561508109753105,0.1942971109289551,0.03775136731533869
