rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,MEC LV Superficial Pyramidal,MEC,E,0.46347004554853893,0.25249852625372987,0.5277878256279414,0.27855998888107025
2,CA3 Spiny Lucidum,CA3,I,-0.28736646019623463,-0.15655727568849237,0.32724556989624276,0.10708966301671671
3,CA3 Mossy Fiber Associated,CA3,I,-0.23879967212192443,-0.13009808478409055,0.27193895467554297,0.07395079507002701
4,CA1 Neurogliaform Projecting,CA1,I,-0.22753279990123565,-0.12395989169364793,0.25910852895957837,0.06713722977959666
5,CA3 LMR Targeting,CA3,I,0.2142505966205434,0.11672374604413147,0.243983095813693,0.059527751042833706
6,CA3c Pyramidal,CA3,E,0.18035112935607103,0.09825531295492264,0.20537925012980268,0.04218063638388005
7,MEC LV Multipolar Pyramidal,MEC,E,-0.17615443503031467,-0.09596895347480379,0.20060016204354972,0.0402404250118984
