rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,CA1 Radiatum Giant,CA1,E,-0.20945082074381943,-0.35715479278953965,0.4140400854057474,0.17142919232279857
2,EC LII III Pyramidal Tripolar,EC,E,0.2424236042359855,0.2617433051406137,0.3567614913029406,0.12727876167669816
3,EC LIII Pyramidal,EC,E,-0.2284433567752365,-0.27215620308767713,0.3553243112057476,0.12625536613383898
4,LEC LIII Complex Pyramidal,LEC,E,0.19103783390286977,0.2538747356972009,0.31772289090908146,0.10094783540762407
5,CA1 Oriens Bistratified,CA1,I,-0.22080870751480763,-0.10834631701277453,0.24595814628629908,0.0604954097245925
6,EC LIII Pyramidal Stellate,EC,E,-0.13713988098524757,-0.16529105483747497,0.21477541704285671,0.046128479765933025
7,EC LIV VI Deep Multipolar Principal,EC,E,-0.0596169720499027,-0.20592051859266366,0.2143768721991027,0.04595744333387041
