rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,EC LI II Multipolar Pyramidal,EC,E,0.10296729441284892,0.28173143331411965,0.299958104134445,0.08997486423593055
2,CA1 Radial Trilaminar,CA1,I,0.09195520266894922,0.2841863014142412,0.2986931756994014,0.08921761320939348
3,CA1 Neurogliaform Projecting,CA1,I,-0.009706755960676453,0.22715489107493186,0.22736219045950515,0.051693565650544296
4,CA3 LMR Targeting,CA3,I,-0.046672669361235285,-0.21474698664083988,0.21976033840669307,0.04829460633662425
5,MEC LII Stellate,MEC,E,0.19340386720280286,0.10354698901743288,0.21937874733796747,0.04812703478357577
6,CA1 Basket CCK+,CA1,I,-0.08676304138873925,-0.1717311411406777,0.19240428838387008,0.037019410188503445
7,MEC LIII Complex Pyramidal,MEC,E,0.12889589639612847,0.11885824391106263,0.17533235369829248,0.030741434253383135
