rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,CA1 Pyramidal,CA1,E,0.35078324767497693,0.07004895077116798,0.35770901911126834,0.12795574235354573
2,CA1 Back Projection,CA1,I,0.01179565955781793,0.3348464957287307,0.3350541945509932,0.11226131328621482
3,MEC LIII Complex Pyramidal,MEC,E,-0.2776286627386057,0.04945592653246175,0.2819992252528555,0.07952356304321072
4,CA1 OR LM,CA1,I,-0.2184536645149797,-0.08864912452363564,0.2357555318944401,0.05558067081883036
5,EC LIV VI Deep Multipolar Principal,EC,E,0.21602996287194315,-0.08071038480705087,0.23061463759734627,0.053183111074155354
6,CA3 Basket CCK+,CA3,I,-0.16915539005820174,0.1409945703755757,0.22021129594354497,0.048493014861135546
7,EC LII III Pyramidal Tripolar,EC,E,-0.18039579791069454,0.06694084018921845,0.19241548791371924,0.03702371998907463
