rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,CA3 Trilaminar,CA3,I,0.1756797916367631,0.2987656650563981,0.3465895437057044,0.12012431180612837
2,DG Neurogliaform,DG,I,0.1589078889588416,0.27024292711855386,0.3135011273200777,0.09828295683095956
3,EC LIII Stellate,EC,E,0.14578734489743586,0.2479297854880557,0.28761628685524265,0.08272312846439722
4,CA1 O LM,CA1,I,0.1292476426532463,0.21980193370281864,0.25498596665487205,0.06501784319091952
5,CA3 Spiny Lucidum,CA3,I,0.11974527515632231,0.20364195811098415,0.23623923896241109,0.05580897802553917
6,DG Semilunar Granule,DG,E,-0.10918232634333676,-0.18567833009397525,0.21540014543223995,0.04639722265223012
7,CA1 Ivy,CA1,I,0.10904489605005895,0.18544461252983413,0.21512901633882045,0.046280493670908474
