rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,DG Mossy,DG,E,0.0022145286878481655,-0.37577444502877533,0.3757809703457499,0.14121133767399338
2,DG Granule,DG,E,-0.09662197806601892,-0.33414116570159524,0.34783059851285536,0.12098612526181118
3,DG Hilar Ectopic Granule,DG,E,0.0934697889661354,-0.29990638211642506,0.31413442900060645,0.09868043948353705
4,DG Total Molecular Layer,DG,I,0.13740298372170265,0.18422846794091363,0.22982538662097954,0.05281970833548272
5,CA3 Basket CCK+,CA3,I,0.02461742137077034,-0.21111946257946668,0.21254986453721603,0.04517744491478888
6,CA2 Basket,CA2,I,-0.033656079433271306,0.20129542097818334,0.2040896327342541,0.04165257818960272
7,CA1 Neurogliaform Projecting,CA1,I,0.11932282878162534,-0.14256712722466314,0.1859121384782133,0.03456332323354236
