rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,CA1 Neurogliaform,CA1,I,0.34507174302465615,0.06865404707659238,0.3518350267015342,0.12378788601406929
2,CA1 Oriens Alveus,CA1,I,-0.28808035929499765,-0.04588425909594959,0.2917116018335904,0.08509565864431919
3,CA3 Basket,CA3,I,0.215235260601246,-0.19260898529221288,0.2888328904771445,0.08342443862138214
4,CA1 Horizontal Basket,CA1,I,0.2281884358964613,0.0019111617306782939,0.2281964390958681,0.05207361481603424
5,CA1 Radial Trilaminar,CA1,I,0.21907131138761166,0.008803131729189242,0.21924811196753638,0.04806973460132937
6,CA1 Perforant Path Associated,CA1,I,0.202006008592909,0.07070646340464816,0.2140229695028813,0.045805831474831256
7,CA3 Mossy Fiber Associated ORDEN,CA3,I,0.21119092438262907,0.0237207962453828,0.21251889966801615,0.045164282716104315
