rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,CA1 Basket,CA1,I,0.459150627205848,-0.16331124770016683,0.48732931585213385,0.23748986208890885
2,CA1 Pyramidal,CA1,E,-0.3022348561746649,0.10749925740216115,0.3207834138931383,0.10290199862893648
3,CA1 Basket CCK+,CA1,I,-0.2707416975483474,0.09629773283802819,0.28735747796273736,0.08257432014110509
4,CA2 Wide Arbor Basket,CA2,I,-0.22222256899941922,0.0790403908000359,0.23586066554329072,0.05563025355052404
5,CA1 Neurogliaform,CA1,I,0.21023921386143582,-0.07477813662186389,0.22314187585863995,0.049792296761712686
6,CA3 LMR Targeting,CA3,I,-0.20955817996239798,0.0745359056649887,0.22241904599753337,0.04947023202245287
7,MEC LV Multipolar Pyramidal,MEC,E,-0.18266014019762325,0.06496877850803337,0.19387023752459087,0.037585668997841284
