rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,CA1 Radiatum Giant,CA1,E,0.17014108183150847,-0.40564772829055507,0.439884152015146,0.1934980671940841
2,CA1 O LM,CA1,I,-0.16645829217987906,0.3160815941698784,0.3572337291024095,0.12761593720841372
3,DG Neurogliaform,DG,I,0.11063425745051317,-0.31611007082297654,0.3349112058401953,0.11216551579733366
4,CA3 Spiny Lucidum,CA3,I,0.12669966167017604,-0.27922683501361034,0.30662750962536783,0.09402042965905505
5,CA3c Pyramidal,CA3,E,-0.1038279728120143,0.1841660351340917,0.21141754050992048,0.04469737643526387
6,CA3 Pyramidal,CA3,E,0.10452875798353937,-0.1834555678152552,0.21114498954036076,0.04458220660799905
7,DG MOPP,DG,I,-0.026712517995343257,0.1721432755649919,0.17420351873569107,0.03034686593989627
