rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,CA1 Perforant Path Associated,CA1,I,-0.37041416423861584,-0.0008326845630624626,0.37041510016760093,0.13720734643217383
2,CA1 Radial Trilaminar,CA1,I,0.3275443204911228,0.000736313904064725,0.32754514810046675,0.1072858240441567
3,MEC LV VI Pyramidal Polymorphic,MEC,E,-0.3052263701727232,-0.0006861435420671018,0.3052271413910902,0.09316360784177656
4,DG HICAP,DG,I,-0.275743415106354,-0.0006198663747036345,0.27574411182985853,0.07603481520883752
5,CA1 Neurogliaform,CA1,I,-0.2630051747704132,-0.0005912310332051526,0.26300583930808497,0.06917207151015022
6,DG Axo Axonic,DG,I,0.2442362226053442,0.0005490387569865988,0.24423683971932636,0.059651633876083916
7,LEC LVI Multipolar Pyramidal,LEC,E,-0.23840681320321092,-0.0005359343466014777,0.23840741558796902,0.05683809580733457
