rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,MEC LV Superficial Pyramidal,MEC,E,-0.49965494082392375,0.007959060969589316,0.4997183272017111,0.24971840654127642
2,CA1 Horizontal Axo Axonic,CA1,I,0.028384296294062195,-0.21422935061198672,0.21610155700443864,0.04669988293974264
3,MEC LIII Superficial Trilayered Interneuron,MEC,I,-0.18279104103596555,0.093000499580461,0.2050893893043406,0.04206165760522737
4,CA3 Spiny Lucidum,CA3,I,-0.19022632084876318,-0.03162196472793732,0.19283672315436057,0.0371860017969115
5,CA3 LMR Targeting,CA3,I,0.17387765978843672,0.05865341994994135,0.18350385348904127,0.03367366424532753
6,CA3 Mossy Fiber Associated,CA3,I,-0.1475580935500628,-0.1035203314953809,0.1802494105539395,0.03248985000504264
7,EC LV Deep Pyramidal,EC,E,0.17225317003870727,-0.0490435706510287,0.17909892911624636,0.03207642641058624
