rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,EC LII III Pyramidal Tripolar,EC,E,-0.3774450288646329,0.00109493736229813,0.3774466170234552,0.14246594870245088
2,MEC LII Stellate,MEC,E,-0.34826203806892697,0.0010102798770427596,0.3482635034357644,0.12128746782535269
3,LEC LIII Complex Pyramidal,LEC,E,-0.31083529401114934,0.0009017079333578871,0.3108366018991244,0.09661939308019474
4,MEC LIII Superficial Trilayered Interneuron,MEC,I,-0.26873568748214544,0.0007795803953020228,0.2687368182294605,0.07221947747209409
5,EC LIII Pyramidal,EC,E,-0.26151749798316837,0.0007586410140248305,0.2615185983588254,0.06839197728756463
6,EC LIII Pyramidal Stellate,EC,E,-0.25593804397056685,0.0007424554712505775,0.25593912086980103,0.06550483359160662
7,EC LIII Stellate,EC,E,-0.2528300062415174,0.00073343930631867,0.2528310700631981,0.06392354998930179
