rank,cell_type,region,ei,loading_real,loading_imag,loading_magnitude,energy_fraction
1,CA1 Back Projection,CA1,I,0.5162146456866198,0.13211848997579245,0.532853503145889,0.2839328558148459
2,CA1 Pyramidal,CA1,E,0.11714845385275094,0.2559201789382295,0.2814585195510442,0.07921889822786551
3,CA1 OR LM,CA1,I,-0.14232694055888678,-0.17610269367224188,0.2264268463046561,0.05126911672747235
4,CA3 Basket CCK+,CA3,I,0.2127857063708396,-0.058485917794837305,0.2206770477780633,0.04869835941604163
5,CA3 O LM,CA3,I,0.19339241093241719,0.07627681155881516,0.20789126145134604,0.043218776587831916
6,MEC LIII Complex Pyramidal,MEC,E,0.06889839326010588,-0.16358233756186166,0.17749977396049568,0.03150616975602706
7,EC LIV VI Deep Multipolar Principal,EC,E,-0.11867227747463072,0.11160106874433671,0.16290459780464736,0.026537907985893918
