variant,motif,E_source,I_first,I_second,E_receiver,E_to_I,I_to_I,I_to_E,signed_contribution,abs_contribution
no_self,E-I-I-E,CA3c Pyramidal,CA1 LMR,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,19.651533677771667,-0.003769005046550378,-0.10842850578873131,0.00803094481961712,0.00803094481961712
no_self,E-I-I-E,CA3c Pyramidal,CA1 Schaffer Collateral Associated,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,5.21431240260464,-0.01310352718999976,-0.10842850578873131,0.007408473546187632,0.007408473546187632
no_self,E-I-I-E,CA3c Pyramidal,CA1 Trilaminar,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,9.502399887778388,-0.006915380529041443,-0.10842850578873131,0.007125131082742312,0.007125131082742312
no_self,E-I-I-E,DG Granule,DG AIPRIM,DG Total Molecular Layer,DG Hilar Ectopic Granule,12.8463247331506,-0.038559135342744064,-0.012384777270862537,0.006134714883157154,0.006134714883157154
no_self,E-I-I-E,DG Granule,DG AIPRIM,DG MOLAX,DG Granule,12.8463247331506,-0.05184136341981838,-0.008819974151534841,0.0058738469095364,0.0058738469095364
no_self,E-I-I-E,CA3 Pyramidal,CA1 Back Projection,CA3 Basket,CA3c Pyramidal,9.36594726300623,-0.05093799375485689,-0.012094776305349088,0.005770206880981712,0.005770206880981712
no_self,E-I-I-E,CA3c Pyramidal,CA1 Perforant Path Associated QuadD,CA1 Perforant Path Associated,SUB CA1 Projecting Pyramidal,54.19541656485266,-0.0009461851175274399,-0.10842850578873131,0.005560094135950645,0.005560094135950645
no_self,E-I-I-E,EC LI II Multipolar Pyramidal,MEC LIII Superficial Trilayered Interneuron,MEC LIII Superficial Multipolar Interneuron,MEC LIII Bipolar Complex Pyramidal,1.5976339353354037,-0.14628297520143532,-0.023028737643786608,0.005381969021228177,0.005381969021228177
no_self,E-I-I-E,DG Granule,DG AIPRIM,DG Total Molecular Layer,DG Granule,12.8463247331506,-0.038559135342744064,-0.010452862977219472,0.0051777543249661275,0.0051777543249661275
no_self,E-I-I-E,EC LI II Multipolar Pyramidal,MEC LIII Superficial Trilayered Interneuron,MEC LIII Superficial Multipolar Interneuron,MEC LIII Complex Pyramidal,1.5976339353354037,-0.14628297520143532,-0.02209658178077641,0.005164118001546657,0.005164118001546657
no_self,E-I-I-E,CA3 Pyramidal,CA1 Back Projection,CA3 Basket,CA3 Pyramidal,9.36594726300623,-0.05093799375485689,-0.00964922783371179,0.00460347834772435,0.00460347834772435
no_self,E-I-I-E,CA3c Pyramidal,CA1 Basket,CA1 Horizontal Basket,CA1 Pyramidal,20.195020420764898,-0.04186493400512147,-0.0048959235713971795,0.004139323195662791,0.004139323195662791
