seed_mode,eigenvalue,timestep,loading_rank,cell_type,initial_mode_loading,signal_real,signal_imag,signal_magnitude
25,(-0.0037215433032662397-0.013161049671448537j),9,1,EC LI II Multipolar Pyramidal,(0.10296324308867365+0.2817329139605554j),0.0438941075535803,0.1211798405082449,0.1288846244651741
25,(-0.0037215433032662397-0.013161049671448537j),9,2,CA1 Radial Trilaminar,(0.09195111604426282+0.28418762370509987j),0.019797445183797703,0.05460869322245303,0.05808655792237531
25,(-0.0037215433032662397-0.013161049671448537j),9,3,CA1 Neurogliaform Projecting,(-0.009710022459441477+0.22715475146786612j),0.005048812831942908,0.013941612866051377,0.014827645811754496
25,(-0.0037215433032662397-0.013161049671448537j),9,4,CA3 LMR Targeting,(-0.04666958128294567-0.21474765777449664j),0.019377822954994368,0.05350138307083671,0.05690253081337877
25,(-0.0037215433032662397-0.013161049671448537j),9,5,MEC LII Stellate,(0.19340237817132078+0.10354977016508303j),0.047602038976497014,0.1314162670303535,0.13977191904997627
25,(-0.0037215433032662397-0.013161049671448537j),10,1,EC LI II Multipolar Pyramidal,(0.10296324308867365+0.2817329139605554j),0.0416996779560616,0.11512037709254025,0.1224400439544511
25,(-0.0037215433032662397-0.013161049671448537j),10,2,CA1 Radial Trilaminar,(0.09195111604426282+0.28418762370509987j),0.018792742950464736,0.05189913022677951,0.05519680159120146
25,(-0.0037215433032662397-0.013161049671448537j),10,3,CA1 Neurogliaform Projecting,(-0.009710022459441477+0.22715475146786612j),0.00479724113189572,0.013243839236154827,0.01408590785823428
25,(-0.0037215433032662397-0.013161049671448537j),10,4,CA3 LMR Targeting,(-0.04666958128294567-0.21474765777449664j),0.01841021809279149,0.05082461862738208,0.05405624837928526
25,(-0.0037215433032662397-0.013161049671448537j),10,5,MEC LII Stellate,(0.19340237817132078+0.10354977016508303j),0.045222167157341724,0.12484497483507025,0.13278295125495546
26,(0.012722559095856234+4.799432482140938e-20j),0,1,DG Granule,(0.1097461306520495+0.4995608386144728j),0.1097461306520495,0.4995608386144728,0.5114736011470113
26,(0.012722559095856234+4.799432482140938e-20j),0,2,MEC LIII Complex Pyramidal,(-0.08421405874148859-0.38333967273442887j),-0.08421405874148859,-0.38333967273442887,0.39248097072578425
26,(0.012722559095856234+4.799432482140938e-20j),0,3,CA1 LMR,(0.044555297470786424+0.20281427360562435j),0.044555297470786424,0.20281427360562435,0.2076506780891585
26,(0.012722559095856234+4.799432482140938e-20j),0,4,CA3 Basket,(-0.042140427246423855-0.1918218624175479j),-0.042140427246423855,-0.1918218624175479,0.1963961366978684
26,(0.012722559095856234+4.799432482140938e-20j),0,5,CA3 Mossy Fiber Associated ORDEN,(0.0387856691269732+0.17655111191778824j),0.0387856691269732,0.17655111191778824,0.18076123270500905
26,(0.012722559095856234+4.799432482140938e-20j),1,1,DG Granule,(0.1097461306520495+0.4995608386144728j),0.005922755652088702,0.02696019224446989,0.02760309765901507
26,(0.012722559095856234+4.799432482140938e-20j),1,2,MEC LIII Complex Pyramidal,(-0.08421405874148859-0.38333967273442887j),-0.015863714556116487,-0.0722111157824792,0.07393309598595584
26,(0.012722559095856234+4.799432482140938e-20j),1,3,CA1 LMR,(0.044555297470786424+0.20281427360562435j),0.04377771154659677,0.1992747276182162,0.20402672642468017
26,(0.012722559095856234+4.799432482140938e-20j),1,4,CA3 Basket,(-0.042140427246423855-0.1918218624175479j),0.052887407999965434,0.2407417713557008,0.24648261277509073
26,(0.012722559095856234+4.799432482140938e-20j),1,5,CA3 Mossy Fiber Associated ORDEN,(0.0387856691269732+0.17655111191778824j),0.040000509139497105,0.18208102437878465,0.1864230140574027
26,(0.012722559095856234+4.799432482140938e-20j),2,1,DG Granule,(0.1097461306520495+0.4995608386144728j),-0.007234286264928544,-0.03293023719207984,0.03371550710414381
26,(0.012722559095856234+4.799432482140938e-20j),2,2,MEC LIII Complex Pyramidal,(-0.08421405874148859-0.38333967273442887j),-0.010434982456647876,-0.04749970277765829,0.04863240301318071
26,(0.012722559095856234+4.799432482140938e-20j),2,3,CA1 LMR,(0.044555297470786424+0.20281427360562435j),0.11335630048389667,0.5159942149715527,0.5282988555197753
26,(0.012722559095856234+4.799432482140938e-20j),2,4,CA3 Basket,(-0.042140427246423855-0.1918218624175479j),-0.0113647894620307,-0.05173215420531948,0.05296578346668006
26,(0.012722559095856234+4.799432482140938e-20j),2,5,CA3 Mossy Fiber Associated ORDEN,(0.0387856691269732+0.17655111191778824j),0.0029972279993933067,0.013643284952276636,0.01396862913708304
26,(0.012722559095856234+4.799432482140938e-20j),3,1,DG Granule,(0.1097461306520495+0.4995608386144728j),-0.003085487000981586,-0.014045037074075357,0.014379961628786693
26,(0.012722559095856234+4.799432482140938e-20j),3,2,MEC LIII Complex Pyramidal,(-0.08421405874148859-0.38333967273442887j),-0.009455571249417974,-0.043041454626900955,0.04406784138181031
26,(0.012722559095856234+4.799432482140938e-20j),3,3,CA1 LMR,(0.044555297470786424+0.20281427360562435j),-0.0029040821360550176,-0.01321928799378553,0.013534521347856973
26,(0.012722559095856234+4.799432482140938e-20j),3,4,CA3 Basket,(-0.042140427246423855-0.1918218624175479j),-0.014630902403410308,-0.06659939472041655,0.0681875551861479
26,(0.012722559095856234+4.799432482140938e-20j),3,5,CA3 Mossy Fiber Associated ORDEN,(0.0387856691269732+0.17655111191778824j),-0.0020923753695341694,-0.00952442503521902,0.009751548950732906
26,(0.012722559095856234+4.799432482140938e-20j),4,1,DG Granule,(0.1097461306520495+0.4995608386144728j),-0.0017740890754288877,-0.008075596114708858,0.008268170574888796
26,(0.012722559095856234+4.799432482140938e-20j),4,2,MEC LIII Complex Pyramidal,(-0.08421405874148859-0.38333967273442887j),-0.008264859956551372,-0.03762137531769897,0.03851851231416623
26,(0.012722559095856234+4.799432482140938e-20j),4,3,CA1 LMR,(0.044555297470786424+0.20281427360562435j),-0.023270516908355483,-0.10592664062651726,0.10845261708046236
26,(0.012722559095856234+4.799432482140938e-20j),4,4,CA3 Basket,(-0.042140427246423855-0.1918218624175479j),-0.015814718131830025,-0.07198808564319052,0.07370474736514987
26,(0.012722559095856234+4.799432482140938e-20j),4,5,CA3 Mossy Fiber Associated ORDEN,(0.0387856691269732+0.17655111191778824j),-0.002738287545040132,-0.012464596375656011,0.012761832998724708
26,(0.012722559095856234+4.799432482140938e-20j),5,1,DG Granule,(0.1097461306520495+0.4995608386144728j),-0.002959320022075652,-0.013470729065099052,0.013791958401124993
26,(0.012722559095856234+4.799432482140938e-20j),5,2,MEC LIII Complex Pyramidal,(-0.08421405874148859-0.38333967273442887j),-0.008409783933047362,-0.0382810645732886,0.03919393282977396
26,(0.012722559095856234+4.799432482140938e-20j),5,3,CA1 LMR,(0.044555297470786424+0.20281427360562435j),-0.02357208103243238,-0.10729935076968763,0.10985806151482932
26,(0.012722559095856234+4.799432482140938e-20j),5,4,CA3 Basket,(-0.042140427246423855-0.1918218624175479j),-0.01474255343180237,-0.06710762659195718,0.06870790659374731
26,(0.012722559095856234+4.799432482140938e-20j),5,5,CA3 Mossy Fiber Associated ORDEN,(0.0387856691269732+0.17655111191778824j),-0.0026394197563312377,-0.012014553397867968,0.012301058084584935
26,(0.012722559095856234+4.799432482140938e-20j),6,1,DG Granule,(0.1097461306520495+0.4995608386144728j),-0.00321097591892937,-0.014616258571493288,0.014964804742484792
26,(0.012722559095856234+4.799432482140938e-20j),6,2,MEC LIII Complex Pyramidal,(-0.08421405874148859-0.38333967273442887j),-0.00823201925322164,-0.037471885497888414,0.038365457689857836
26,(0.012722559095856234+4.799432482140938e-20j),6,3,CA1 LMR,(0.044555297470786424+0.20281427360562435j),-0.022722558168917734,-0.10343235016020798,0.10589884659147013
26,(0.012722559095856234+4.799432482140938e-20j),6,4,CA3 Basket,(-0.042140427246423855-0.1918218624175479j),-0.014436968262043583,-0.0657166127788429,0.06728372201152097
26,(0.012722559095856234+4.799432482140938e-20j),6,5,CA3 Mossy Fiber Associated ORDEN,(0.0387856691269732+0.17655111191778824j),-0.0028424678265651323,-0.012938821648989237,0.013247366870794001
26,(0.012722559095856234+4.799432482140938e-20j),7,1,DG Granule,(0.1097461306520495+0.4995608386144728j),-0.0030740912953286887,-0.013993164190369344,0.014326851759917478
26,(0.012722559095856234+4.799432482140938e-20j),7,2,MEC LIII Complex Pyramidal,(-0.08421405874148859-0.38333967273442887j),-0.0078804086155783,-0.035871365242975926,0.03672677067676196
26,(0.012722559095856234+4.799432482140938e-20j),7,3,CA1 LMR,(0.044555297470786424+0.20281427360562435j),-0.022834628767062,-0.10394249189969654,0.1064211534106261
26,(0.012722559095856234+4.799432482140938e-20j),7,4,CA3 Basket,(-0.042140427246423855-0.1918218624175479j),-0.01387007845324932,-0.0631361486968687,0.06464172297032626
26,(0.012722559095856234+4.799432482140938e-20j),7,5,CA3 Mossy Fiber Associated ORDEN,(0.0387856691269732+0.17655111191778824j),-0.002805286523545629,-0.012769573559723182,0.013074082812051026
26,(0.012722559095856234+4.799432482140938e-20j),8,1,DG Granule,(0.1097461306520495+0.4995608386144728j),-0.0029184658003354423,-0.013284761968562462,0.013601556645806803
26,(0.012722559095856234+4.799432482140938e-20j),8,2,MEC LIII Complex Pyramidal,(-0.08421405874148859-0.38333967273442887j),-0.007496719672499485,-0.034124825578818956,0.03493858220696508
26,(0.012722559095856234+4.799432482140938e-20j),8,3,CA1 LMR,(0.044555297470786424+0.20281427360562435j),-0.022096544391112777,-0.10058275568278634,0.10298129934493692
26,(0.012722559095856234+4.799432482140938e-20j),8,4,CA3 Basket,(-0.042140427246423855-0.1918218624175479j),-0.013214962412731124,-0.0601540816604583,0.06158854416190548
26,(0.012722559095856234+4.799432482140938e-20j),8,5,CA3 Mossy Fiber Associated ORDEN,(0.0387856691269732+0.17655111191778824j),-0.002688982219464367,-0.012240160127685942,0.012532044738508883
26,(0.012722559095856234+4.799432482140938e-20j),9,1,DG Granule,(0.1097461306520495+0.4995608386144728j),-0.0027865426728406013,-0.012684252157306215,0.012986726795374152
26,(0.012722559095856234+4.799432482140938e-20j),9,2,MEC LIII Complex Pyramidal,(-0.08421405874148859-0.38333967273442887j),-0.007130434177591889,-0.03245750584808057,0.0332315027863495
26,(0.012722559095856234+4.799432482140938e-20j),9,3,CA1 LMR,(0.044555297470786424+0.20281427360562435j),-0.021072555937367867,-0.09592159334708462,0.09820898474160583
26,(0.012722559095856234+4.799432482140938e-20j),9,4,CA3 Basket,(-0.042140427246423855-0.1918218624175479j),-0.012558332857435057,-0.057165125153711305,0.05852831159360066
26,(0.012722559095856234+4.799432482140938e-20j),9,5,CA3 Mossy Fiber Associated ORDEN,(0.0387856691269732+0.17655111191778824j),-0.0025592987473652133,-0.011649845155382366,0.011927652837949766
26,(0.012722559095856234+4.799432482140938e-20j),10,1,DG Granule,(0.1097461306520495+0.4995608386144728j),-0.0026533316369654297,-0.012077879828741025,0.012365894627289648
26,(0.012722559095856234+4.799432482140938e-20j),10,2,MEC LIII Complex Pyramidal,(-0.08421405874148859-0.38333967273442887j),-0.006777927326395661,-0.03085290605805013,0.03158863895562402
26,(0.012722559095856234+4.799432482140938e-20j),10,3,CA1 LMR,(0.044555297470786424+0.20281427360562435j),-0.020037653068022097,-0.09121074894443283,0.09338580332940746
26,(0.012722559095856234+4.799432482140938e-20j),10,4,CA3 Basket,(-0.042140427246423855-0.1918218624175479j),-0.011936007777517002,-0.05433232150981471,0.055627955582699784
26,(0.012722559095856234+4.799432482140938e-20j),10,5,CA3 Mossy Fiber Associated ORDEN,(0.0387856691269732+0.17655111191778824j),-0.0024358384877703632,-0.01108785804520071,0.011352264319025765
27,(-0.008309595060107911+2.3213820648045245e-18j),0,1,CA1 Radial Trilaminar,(0.40891854427740176-0.308871069649049j),0.40891854427740176,-0.308871069649049,0.5124604506887308
27,(-0.008309595060107911+2.3213820648045245e-18j),0,2,CA1 Horizontal Basket,(-0.29531654352331854+0.2230633409993487j),-0.29531654352331854,0.2230633409993487,0.37009338683142096
27,(-0.008309595060107911+2.3213820648045245e-18j),0,3,LEC LVI Multipolar Pyramidal,(0.18976538440210755-0.143336706253361j),0.18976538440210755,-0.143336706253361,0.23781571116484704
27,(-0.008309595060107911+2.3213820648045245e-18j),0,4,CA1 Bistratified,(0.1787363533152494-0.13500607738689513j),0.1787363533152494,-0.13500607738689513,0.22399402877717517
27,(-0.008309595060107911+2.3213820648045245e-18j),0,5,CA3 Lucidum ORAX,(-0.16036312906627093+0.12112811194340561j),-0.16036312906627093,0.12112811194340561,0.20096853650982205
27,(-0.008309595060107911+2.3213820648045245e-18j),1,1,CA1 Radial Trilaminar,(0.40891854427740176-0.308871069649049j),-0.12363811466627382,0.09338837101126343,0.15494441338224513
27,(-0.008309595060107911+2.3213820648045245e-18j),1,2,CA1 Horizontal Basket,(-0.29531654352331854+0.2230633409993487j),-0.049293055030936506,0.037232839759270664,0.06177450631791776
27,(-0.008309595060107911+2.3213820648045245e-18j),1,3,LEC LVI Multipolar Pyramidal,(0.18976538440210755-0.143336706253361j),-0.020818233505430873,0.015724769984175577,0.026089600175968085
27,(-0.008309595060107911+2.3213820648045245e-18j),1,4,CA1 Bistratified,(0.1787363533152494-0.13500607738689513j),-0.1785676354421103,0.1348786386324666,0.22378258999916398
27,(-0.008309595060107911+2.3213820648045245e-18j),1,5,CA3 Lucidum ORAX,(-0.16036312906627093+0.12112811194340561j),-0.04221372298477883,0.03188556242959767,0.05290262280537152
27,(-0.008309595060107911+2.3213820648045245e-18j),2,1,CA1 Radial Trilaminar,(0.40891854427740176-0.308871069649049j),-0.03752587101754852,0.028344657103248447,0.04702776394776197
27,(-0.008309595060107911+2.3213820648045245e-18j),2,2,CA1 Horizontal Basket,(-0.29531654352331854+0.2230633409993487j),-0.10098995579352131,0.07628139174973318,0.12656153403958745
27,(-0.008309595060107911+2.3213820648045245e-18j),2,3,LEC LVI Multipolar Pyramidal,(0.18976538440210755-0.143336706253361j),-0.03533047181710133,0.026686392128870612,0.04427646963879165
27,(-0.008309595060107911+2.3213820648045245e-18j),2,4,CA1 Bistratified,(0.1787363533152494-0.13500607738689513j),-0.08500746569839393,0.06420923488519027,0.10653213162705963
27,(-0.008309595060107911+2.3213820648045245e-18j),2,5,CA3 Lucidum ORAX,(-0.16036312906627093+0.12112811194340561j),-0.024532153096101232,0.01853002871507519,0.030743918093048266
27,(-0.008309595060107911+2.3213820648045245e-18j),3,1,CA1 Radial Trilaminar,(0.40891854427740176-0.308871069649049j),-0.01510156785938343,0.011406764215958836,0.01892542262909977
27,(-0.008309595060107911+2.3213820648045245e-18j),3,2,CA1 Horizontal Basket,(-0.29531654352331854+0.2230633409993487j),-0.06457785532598456,0.04877800610736624,0.08092955750721767
27,(-0.008309595060107911+2.3213820648045245e-18j),3,3,LEC LVI Multipolar Pyramidal,(0.18976538440210755-0.143336706253361j),-0.02413854901349705,0.01823272521609349,0.0302506498654586
27,(-0.008309595060107911+2.3213820648045245e-18j),3,4,CA1 Bistratified,(0.1787363533152494-0.13500607738689513j),-0.04475668542933865,0.033806354580798545,0.05608948654305416
27,(-0.008309595060107911+2.3213820648045245e-18j),3,5,CA3 Lucidum ORAX,(-0.16036312906627093+0.12112811194340561j),-0.021838923953308522,0.01649573465385981,0.027368738758096693
27,(-0.008309595060107911+2.3213820648045245e-18j),4,1,CA1 Radial Trilaminar,(0.40891854427740176-0.308871069649049j),-0.02073721649933891,0.01566357488876714,0.0259880689247291
27,(-0.008309595060107911+2.3213820648045245e-18j),4,2,CA1 Horizontal Basket,(-0.29531654352331854+0.2230633409993487j),-0.047642293358908086,0.03598595934626323,0.059705756728871365
27,(-0.008309595060107911+2.3213820648045245e-18j),4,3,LEC LVI Multipolar Pyramidal,(0.18976538440210755-0.143336706253361j),-0.01500975397792598,0.011337413847355482,0.01881036063514128
27,(-0.008309595060107911+2.3213820648045245e-18j),4,4,CA1 Bistratified,(0.1787363533152494-0.13500607738689513j),-0.04035883230925765,0.03048449594570247,0.05057805688666113
27,(-0.008309595060107911+2.3213820648045245e-18j),4,5,CA3 Lucidum ORAX,(-0.16036312906627093+0.12112811194340561j),-0.019206577484183057,0.014507427493463286,0.02406985814528249
27,(-0.008309595060107911+2.3213820648045245e-18j),5,1,CA1 Radial Trilaminar,(0.40891854427740176-0.308871069649049j),-0.018783402390988416,0.014187787933181576,0.023539531257412965
27,(-0.008309595060107911+2.3213820648045245e-18j),5,2,CA1 Horizontal Basket,(-0.29531654352331854+0.2230633409993487j),-0.046003194891508906,0.03474788857649579,0.05765162357428209
27,(-0.008309595060107911+2.3213820648045245e-18j),5,3,LEC LVI Multipolar Pyramidal,(0.18976538440210755-0.143336706253361j),-0.013232463000319123,0.009994961241541086,0.016583043365882004
27,(-0.008309595060107911+2.3213820648045245e-18j),5,4,CA1 Bistratified,(0.1787363533152494-0.13500607738689513j),-0.03546628132861813,0.026788973999215513,0.04444666735775959
27,(-0.008309595060107911+2.3213820648045245e-18j),5,5,CA3 Lucidum ORAX,(-0.16036312906627093+0.12112811194340561j),-0.017811401741078727,0.013453600441225943,0.022321411174346866
27,(-0.008309595060107911+2.3213820648045245e-18j),6,1,CA1 Radial Trilaminar,(0.40891854427740176-0.308871069649049j),-0.01750711776386244,0.013223763670956836,0.02194007971779195
27,(-0.008309595060107911+2.3213820648045245e-18j),6,2,CA1 Horizontal Basket,(-0.29531654352331854+0.2230633409993487j),-0.0432147343558246,0.03264166277582216,0.05415709938886111
27,(-0.008309595060107911+2.3213820648045245e-18j),6,3,LEC LVI Multipolar Pyramidal,(0.18976538440210755-0.143336706253361j),-0.011937792840872985,0.009017049717138417,0.01496055090940652
27,(-0.008309595060107911+2.3213820648045245e-18j),6,4,CA1 Bistratified,(0.1787363533152494-0.13500607738689513j),-0.03266864436019261,0.024675816904679064,0.040940643183100936
27,(-0.008309595060107911+2.3213820648045245e-18j),6,5,CA3 Lucidum ORAX,(-0.16036312906627093+0.12112811194340561j),-0.01638526799584612,0.012376389682464699,0.020534167352681185
27,(-0.008309595060107911+2.3213820648045245e-18j),7,1,CA1 Radial Trilaminar,(0.40891854427740176-0.308871069649049j),-0.016241196430844033,0.012267567182211411,0.02035361555290193
27,(-0.008309595060107911+2.3213820648045245e-18j),7,2,CA1 Horizontal Basket,(-0.29531654352331854+0.2230633409993487j),-0.040769041086776675,0.030794341575510288,0.051092134269420435
27,(-0.008309595060107911+2.3213820648045245e-18j),7,3,LEC LVI Multipolar Pyramidal,(0.18976538440210755-0.143336706253361j),-0.011090318080547579,0.008376921164923124,0.013898487807350035
27,(-0.008309595060107911+2.3213820648045245e-18j),7,4,CA1 Bistratified,(0.1787363533152494-0.13500607738689513j),-0.03021431729556263,0.022821974284113977,0.03786485811226149
27,(-0.008309595060107911+2.3213820648045245e-18j),7,5,CA3 Lucidum ORAX,(-0.16036312906627093+0.12112811194340561j),-0.015506507703742265,0.01171263002865184,0.019432896936748646
27,(-0.008309595060107911+2.3213820648045245e-18j),8,1,CA1 Radial Trilaminar,(0.40891854427740176-0.308871069649049j),-0.015487744842100144,0.01169845775589439,0.01940938314734513
27,(-0.008309595060107911+2.3213820648045245e-18j),8,2,CA1 Horizontal Basket,(-0.29531654352331854+0.2230633409993487j),-0.038622228201734145,0.02917277561471196,0.048401728774220054
27,(-0.008309595060107911+2.3213820648045245e-18j),8,3,LEC LVI Multipolar Pyramidal,(0.18976538440210755-0.143336706253361j),-0.010368198191378965,0.007831477712422083,0.012993520573573501
27,(-0.008309595060107911+2.3213820648045245e-18j),8,4,CA1 Bistratified,(0.1787363533152494-0.13500607738689513j),-0.02860079462805181,0.021603221847494324,0.03584277678344765
27,(-0.008309595060107911+2.3213820648045245e-18j),8,5,CA3 Lucidum ORAX,(-0.16036312906627093+0.12112811194340561j),-0.014700867971129798,0.011104100996534923,0.01842326187312762
27,(-0.008309595060107911+2.3213820648045245e-18j),9,1,CA1 Radial Trilaminar,(0.40891854427740176-0.308871069649049j),-0.014690128047247617,0.01109598874086967,0.018409802502526683
27,(-0.008309595060107911+2.3213820648045245e-18j),9,2,CA1 Horizontal Basket,(-0.29531654352331854+0.2230633409993487j),-0.03666941045209556,0.027697741245149714,0.04595443975273252
27,(-0.008309595060107911+2.3213820648045245e-18j),9,3,LEC LVI Multipolar Pyramidal,(0.18976538440210755-0.143336706253361j),-0.009816700727703765,0.00741491159210806,0.012302378920195806
27,(-0.008309595060107911+2.3213820648045245e-18j),9,4,CA1 Bistratified,(0.1787363533152494-0.13500607738689513j),-0.02710779775194452,0.02047550693077213,0.03397173947610611
27,(-0.008309595060107911+2.3213820648045245e-18j),9,5,CA3 Lucidum ORAX,(-0.16036312906627093+0.12112811194340561j),-0.013954591547421282,0.010540411233694648,0.01748802144985984
27,(-0.008309595060107911+2.3213820648045245e-18j),10,1,CA1 Radial Trilaminar,(0.40891854427740176-0.308871069649049j),-0.01395250179572764,0.010538832768129927,0.01748540255397033
27,(-0.008309595060107911+2.3213820648045245e-18j),10,2,CA1 Horizontal Basket,(-0.29531654352331854+0.2230633409993487j),-0.03482874628852875,0.026307420563875167,0.04364770262860701
27,(-0.008309595060107911+2.3213820648045245e-18j),10,3,LEC LVI Multipolar Pyramidal,(0.18976538440210755-0.143336706253361j),-0.00931143569208983,0.007033266508532502,0.011669176167492263
27,(-0.008309595060107911+2.3213820648045245e-18j),10,4,CA1 Bistratified,(0.1787363533152494-0.13500607738689513j),-0.025734128608041175,0.019437924596199644,0.0322502447715168
27,(-0.008309595060107911+2.3213820648045245e-18j),10,5,CA3 Lucidum ORAX,(-0.16036312906627093+0.12112811194340561j),-0.01324938252427186,0.010007741174205834,0.016604247067674445
28,(0.00649837652467358+0.0038678721072385423j),0,1,DG Hilar Ectopic Granule,(-0.2620346112821414+0.043518885289716897j),-0.2620346112821414,0.043518885289716897,0.26562385225472973
28,(0.00649837652467358+0.0038678721072385423j),0,2,DG Mossy,(-0.23897709563723893-0.02187949171847968j),-0.23897709563723893,-0.02187949171847968,0.2399765913523006
28,(0.00649837652467358+0.0038678721072385423j),0,3,LEC LIII Multipolar Principal,(0.20623762101465554+0.10164441973425342j),0.20623762101465554,0.10164441973425342,0.22992508428811712
28,(0.00649837652467358+0.0038678721072385423j),0,4,CA1 Perforant Path Associated,(0.22268416179896885-0.052285696752936185j),0.22268416179896885,-0.052285696752936185,0.22874009268392226
28,(0.00649837652467358+0.0038678721072385423j),0,5,CA3 Granule,(-0.18773615405586036+0.023747777829543827j),-0.18773615405586036,0.023747777829543827,0.18923218672183414
28,(0.00649837652467358+0.0038678721072385423j),1,1,DG Hilar Ectopic Granule,(-0.2620346112821414+0.043518885289716897j),0.004646124503444557,0.009847845313176876,0.010888825933670155
28,(0.00649837652467358+0.0038678721072385423j),1,2,DG Mossy,(-0.23897709563723893-0.02187949171847968j),0.05658609683455941,0.020153353815790198,0.060067828535702535
28,(0.00649837652467358+0.0038678721072385423j),1,3,LEC LIII Multipolar Principal,(0.20623762101465554+0.10164441973425342j),0.005719587226531599,0.048014334261148685,0.04835379998080006
28,(0.00649837652467358+0.0038678721072385423j),1,4,CA1 Perforant Path Associated,(0.22268416179896885-0.052285696752936185j),-0.7363061981538644,0.22781956234083686,0.770745464096266
28,(0.00649837652467358+0.0038678721072385423j),1,5,CA3 Granule,(-0.18773615405586036+0.023747777829543827j),-0.016876679662705972,0.020933482507915328,0.0268892730721154
28,(0.00649837652467358+0.0038678721072385423j),2,1,DG Hilar Ectopic Granule,(-0.2620346112821414+0.043518885289716897j),-0.05018951797894731,0.008260368216093343,0.050864736291703315
28,(0.00649837652467358+0.0038678721072385423j),2,2,DG Mossy,(-0.23897709563723893-0.02187949171847968j),-0.08908104527501663,-0.0023229529690215944,0.08911132777478882
28,(0.00649837652467358+0.0038678721072385423j),2,3,LEC LIII Multipolar Principal,(0.20623762101465554+0.10164441973425342j),-0.002271362011674545,0.043467744717950334,0.04352704809946314
28,(0.00649837652467358+0.0038678721072385423j),2,4,CA1 Perforant Path Associated,(0.22268416179896885-0.052285696752936185j),-0.38314756254053794,0.29147809904340133,0.4814161784804395
28,(0.00649837652467358+0.0038678721072385423j),2,5,CA3 Granule,(-0.18773615405586036+0.023747777829543827j),0.021802296156623987,0.08221231764593537,0.08505413153055716
28,(0.00649837652467358+0.0038678721072385423j),3,1,DG Hilar Ectopic Granule,(-0.2620346112821414+0.043518885289716897j),-0.004385116633069492,0.03543554972663059,0.035705845912317104
28,(0.00649837652467358+0.0038678721072385423j),3,2,DG Mossy,(-0.23897709563723893-0.02187949171847968j),-0.008298156145370003,0.04921875065335181,0.04991337307064872
28,(0.00649837652467358+0.0038678721072385423j),3,3,LEC LIII Multipolar Principal,(0.20623762101465554+0.10164441973425342j),0.0033475924664215654,0.041491776766142185,0.04162660104467597
28,(0.00649837652467358+0.0038678721072385423j),3,4,CA1 Perforant Path Associated,(0.22268416179896885-0.052285696752936185j),-0.17633164746169053,0.2956608055811749,0.34425014430420103
28,(0.00649837652467358+0.0038678721072385423j),3,5,CA3 Granule,(-0.18773615405586036+0.023747777829543827j),0.020373264486824187,0.06662001098202587,0.06966559961053474
28,(0.00649837652467358+0.0038678721072385423j),4,1,DG Hilar Ectopic Granule,(-0.2620346112821414+0.043518885289716897j),0.004429066731803073,0.03294911513211505,0.03324546315069378
28,(0.00649837652467358+0.0038678721072385423j),4,2,DG Mossy,(-0.23897709563723893-0.02187949171847968j),0.005326959747291779,0.0444536988241709,0.04477173035855729
28,(0.00649837652467358+0.0038678721072385423j),4,3,LEC LIII Multipolar Principal,(0.20623762101465554+0.10164441973425342j),0.007061063858764686,0.039762443691974445,0.04038453356391517
28,(0.00649837652467358+0.0038678721072385423j),4,4,CA1 Perforant Path Associated,(0.22268416179896885-0.052285696752936185j),0.04917557992671965,0.4390965566948079,0.4418416274666363
28,(0.00649837652467358+0.0038678721072385423j),4,5,CA3 Granule,(-0.18773615405586036+0.023747777829543827j),0.020266670933635027,0.06533049376178986,0.06840183744528731
28,(0.00649837652467358+0.0038678721072385423j),5,1,DG Hilar Ectopic Granule,(-0.2620346112821414+0.043518885289716897j),0.006629757647869498,0.03153189838639795,0.03222133303138791
28,(0.00649837652467358+0.0038678721072385423j),5,2,DG Mossy,(-0.23897709563723893-0.02187949171847968j),0.00869883578994692,0.04282685624153162,0.043701365649522636
28,(0.00649837652467358+0.0038678721072385423j),5,3,LEC LIII Multipolar Principal,(0.20623762101465554+0.10164441973425342j),0.009972059548456686,0.039645073845906376,0.04087999329605298
28,(0.00649837652467358+0.0038678721072385423j),5,4,CA1 Perforant Path Associated,(0.22268416179896885-0.052285696752936185j),0.09685406077764534,0.41604609972238515,0.4271710034439705
28,(0.00649837652467358+0.0038678721072385423j),5,5,CA3 Granule,(-0.18773615405586036+0.023747777829543827j),0.01890001061068221,0.06173668065299044,0.06456491414950712
28,(0.00649837652467358+0.0038678721072385423j),6,1,DG Hilar Ectopic Granule,(-0.2620346112821414+0.043518885289716897j),0.00773507813854447,0.03032836172811969,0.031299216586379026
28,(0.00649837652467358+0.0038678721072385423j),6,2,DG Mossy,(-0.23897709563723893-0.02187949171847968j),0.01008961608637505,0.04078597657200503,0.042015428567403444
28,(0.00649837652467358+0.0038678721072385423j),6,3,LEC LIII Multipolar Principal,(0.20623762101465554+0.10164441973425342j),0.010805166304615288,0.038139592646496814,0.03964063755934189
28,(0.00649837652467358+0.0038678721072385423j),6,4,CA1 Perforant Path Associated,(0.22268416179896885-0.052285696752936185j),0.1117527628777791,0.4053356485070397,0.4204588778482856
28,(0.00649837652467358+0.0038678721072385423j),6,5,CA3 Granule,(-0.18773615405586036+0.023747777829543827j),0.017809056787255913,0.05859776795551104,0.061244272491553224
