,CA1 Axo Axonic,CA1 Back Projection,CA1 Basket,CA1 Basket CCK+,CA1 Bistratified,CA1 Horizontal Axo Axonic,CA1 Horizontal Basket,CA1 Ivy,CA1 LMR,CA1 Neurogliaform,CA1 Neurogliaform Projecting,CA1 O LM,CA1 O LMR,CA1 OR LM,CA1 Oriens Alveus,CA1 Oriens Bistratified,CA1 Perforant Path Associated,CA1 Perforant Path Associated QuadD,CA1 Pyramidal,CA1 Quadrilaminar,CA1 R Receiving Apical Targeting,CA1 Radial Trilaminar,CA1 Radiatum,CA1 Radiatum Giant,CA1 Recurrent O LM,CA1 SO SO,CA1 Schaffer Collateral Associated,CA1 Trilaminar,CA2 Basket,CA2 Bistratified,CA2 Pyramidal,CA2 SP SR,CA2 Wide Arbor Basket,CA3 Axo Axonic,CA3 Basket,CA3 Basket CCK+,CA3 Granule,CA3 Horizontal Axo Axonic,CA3 LMR Targeting,CA3 Lucidum ORAX,CA3 Mossy Fiber Associated,CA3 Mossy Fiber Associated ORDEN,CA3 O LM,CA3 Pyramidal,CA3 Spiny Lucidum,CA3 Trilaminar,CA3c Pyramidal,DG AIPRIM,DG Axo Axonic,DG Basket,DG Granule,DG HICAP,DG HIPP,DG HIPROM,DG Hilar Ectopic Granule,DG MOLAX,DG MOPP,DG Mossy,DG Neurogliaform,DG Semilunar Granule,DG Total Molecular Layer,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,EC LII III Pyramidal Tripolar,EC LIII Pyramidal,EC LIII Pyramidal Stellate,EC LIII Stellate,EC LIII V Bipolar Pyramidal,EC LIV VI Deep Multipolar Principal,EC LV Deep Pyramidal,LEC LIII Complex Pyramidal,LEC LIII Multipolar Principal,LEC LVI Multipolar Pyramidal,MEC LII III Pyramidal Multiform,MEC LII Oblique Pyramidal,MEC LII Stellate,MEC LIII Bipolar Complex Pyramidal,MEC LIII Complex Pyramidal,MEC LIII Superficial Multipolar Interneuron,MEC LIII Superficial Trilayered Interneuron,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,MEC LV Superficial Pyramidal,MEC LV VI Pyramidal Polymorphic,SUB CA1 Projecting Pyramidal
CA3 Spiny Lucidum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00026727662372337047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000948243407284222,-0.002395004315795198,-0.0008796089341064044,-0.0002248519030093,0.0,-0.0003313312819470323,-0.0052598126445919146,-0.0013601829515480562,-0.0016954028561001547,0.0,-0.00020269483809216095,0.0,0.0,-0.00023967271590719788,-0.0026506345686143668,-0.0057115549748458505,-0.0018347770451165703,-0.00113033750187765,-0.002529431695112654,0.0,-7.330591615625264e-05,-0.0006022074131162652,-0.001069196477618432,-0.0002513545326672278,0.0,-0.00011168953823435487,-0.00010752900137483553,-0.0006953228021376253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Trilaminar,-0.003608225525027829,-0.007406970067227188,-0.008996098532769349,-0.008407664451108734,-0.005486267566172123,-0.007223888547222256,-0.01282485753804607,-0.003102348951743572,-0.00444045913227975,0.0,0.0,-0.0013636888467162865,-0.0022492413131710593,-0.004267126718505006,-0.00872800262346002,-0.0004178959187199976,-0.0047960009791037225,-0.03733750539393135,-0.0018973584748828434,-0.006198654788371608,-0.006193342494772432,-0.009772274707664985,-0.0016925175117258457,-3.867927379045332e-05,-0.0011687781962650512,-0.0068649213098490635,-0.0006821085564572007,-0.02891329715248902,0.0,0.0,0.0,0.0,-0.0007562869659492942,-0.008127723314779796,-0.018139932267076327,-0.006386881571660564,-0.0010020530588298845,-0.004142905674273545,-0.001842534761341298,-0.019668601191591317,-0.009193004889510428,-0.01865890583444273,-0.01037573251195071,-0.0017710510936519111,-0.001662183779034014,0.0,-0.002051113463368886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3c Pyramidal,10.277509965975566,1.6457798900626501,23.75884755384109,23.52117003525,13.103829309971317,1.200455954553637,1.190244399657914,5.438391453713151,23.119451385613758,0.0,0.0,0.46771283537350755,0.5218555664328657,24.070331226010307,18.264098388284342,0.09935509830872598,52.14549700201247,63.75931360570909,5.769671335994042,9.62724381423093,35.37290174864726,9.316049262940279,9.861248698152961,0.27392823786636206,0.6019307626683664,1.7292382400520927,6.134485179534879,11.179293985621648,6.650231860330843,6.475952120726067,1.6460949255805226,1.1684090804564191,2.395955722428763,0.15090333444585433,0.19652405675012727,0.04824212983939588,0.025362178414903604,0.08732808005903316,0.019062685617668766,0.2604847904127766,0.06942815131705045,0.1663438514152661,0.19164098645535826,0.025771638794013712,0.0,0.027996337096328185,0.0,1.8227019875761976,2.623272450075936,0.5960045957694409,0.482514745885565,1.1885182556754799,0.021412415199906783,0.35400645222933314,0.3097176523790454,0.5462045383890973,0.0,0.06526608493653165,0.0,0.02360739699726592,0.3615419277916623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07544482662199814
DG AIPRIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14094222913751295,-0.054924429861365455,-0.015636906276828694,-0.14122702079928562,-0.004098279301095321,-0.04610073808134633,-0.02131257890062442,-0.06098983931743347,0.0,-0.016221163609150345,0.0,-0.0011409307838228385,-0.04536368863852249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG Axo Axonic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008733360977210617,0.0,0.0,0.0,-0.00047799048851631315,0.0,0.0,-0.0006012627188382771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG Basket,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05283206837281904,0.0,-0.015994226032324334,-0.05934580454709965,-0.0035241426290287124,0.0,0.0,-0.025035289897295993,0.0,0.0,0.0,0.0,-0.02717487951673604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG Granule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.090823648441718,1.5107187243259155,0.22649707448315046,0.0,1.01197698095837,0.659394658613668,0.7286893837732942,0.1031645040212813,0.0,0.0,0.1458999056163599,0.6327251221514772,1.1297421149024642,0.47705947708847446,0.0,0.015828712072744246,0.12867540396106686,0.0,0.12148050713368215,15.113323215471315,12.92584607397673,2.34801258631479,0.0,6.054896453835775,0.9541080191638499,2.169491954297509,1.692609597727075,3.1447999100884,0.0,3.026628639191165,0.0,0.0,3.0135900632038966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG HICAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011913966766577107,-0.001228293569993027,-0.0004613059660332981,-0.0003788685834613983,0.0,0.0,-0.0004268204587635735,-0.0002100997435161918,-0.0007897754741629915,0.0,0.0,0.0,-2.7838932581353274e-05,-0.00043255835392909484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG HIPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008420855938387756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037831942794981,-0.05836242996909827,-0.02028860682112392,-0.0135953559162994,-0.03736565638436381,0.0,0.0,-0.006960513799470179,-0.015757756521197167,-0.004927818544189684,0.0,-0.0031112450265437723,-0.001195000205503535,-0.01211407210491294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG HIPROM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5193561054345545e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.142826539613451e-06,-3.69607248842448e-05,-7.368040418141928e-05,-2.0337573843544563e-05,-9.039751204371733e-07,-1.2576556729420551e-05,-6.451876962193046e-06,-5.460961700267864e-05,-3.659284122931492e-05,-6.544971388149754e-05,-3.6680570025045775e-05,-7.004308831307994e-06,-1.1608342636737243e-05,-2.426412967242715e-06,-9.022573491751058e-06,-0.00027707051414169875,-0.00022126433413056365,-8.436193755423419e-05,-2.1650136968230223e-05,-0.00021077357709858676,-5.714778942788561e-06,0.0,-2.965551827816709e-05,-8.40878957432066e-05,-3.3046778342506986e-06,-2.1245082806627255e-05,-2.0496388663815985e-06,-1.914459035882662e-06,-6.515879153617809e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG Hilar Ectopic Granule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6450553917938384e-05,5.940506175860131e-05,5.732664309034623e-06,0.0,0.0,3.184231532649377e-06,9.976095583144587e-05,1.2956573252938448e-05,2.589298731725711e-05,0.0,8.965937947096232e-07,1.2652524342251765e-05,0.0,3.7105597431703776e-06,0.0005437268753459415,0.0003776919319495464,8.601361324651176e-05,0.0,0.0001889099872371248,3.525010053374458e-05,7.903730889759539e-05,0.0,0.00010565004728632474,0.0,0.00010876617290121241,0.0,0.0,0.00010098189199625452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG MOLAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002934850488184697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032009581227507085,-0.037125740955356486,-0.01304376321357409,-0.010376440178276299,-0.0318171045689341,0.0,-0.003565888319240369,-0.005741595100734714,0.0,-0.0016812088590132772,0.0,-0.001071832587321702,-0.0008554569658455617,-0.010006063250679664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG MOPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002847441584258078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012905076569297285,-0.0015994615991689325,-0.0005528158727925413,-0.00042478379520024926,-0.0011773289682029135,0.0,0.0,-0.000227011702970511,-0.0005975273587461401,0.0,0.0,-9.582636894656563e-05,-3.5158766181918255e-05,-0.00045320491056031234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG Mossy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0671121719343366,1.1922831710767692,0.2752204758831777,0.06525536107095255,0.5466871591195432,0.0413148018406301,0.17767108933808062,0.1428611297495139,0.27290100963130076,0.0,0.0,0.0,0.0034134741538297837,0.2443439723378349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG Neurogliaform,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.953233993440523e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002778582530565818,-0.0007206010592859762,-0.00011791915741443788,-0.00014650240584805464,-0.00026338347895551247,0.0,0.0,-9.494283279040726e-05,-0.0002124518063233562,-1.1793878190211452e-05,0.0,0.0,-1.413279140681083e-05,-7.864859128592908e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004127939760051262
DG Semilunar Granule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0802038706954611,0.06991162155904443,0.01159130652604455,0.0,0.0,0.0154910842705648,0.24621273251459413,0.04106109549572502,0.046328903004339214,0.0,0.00432803335091987,0.031175075263558946,0.0,0.013321734531259363,2.9581924384988256,2.336361914425235,0.5584507260934454,0.032904253152889834,1.4187922466396468,0.10701777210314573,0.5284956902404225,0.30926566260840294,0.5919499841048391,0.0,0.3474290589980122,0.0,0.0,0.3456937877037867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DG Total Molecular Layer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032656464343255435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07865119108813408,-0.06379398016241476,-0.02189564696567882,-0.012297485855552336,-0.06195762768802929,-0.002202779152869016,-0.01387717543699105,-0.014570326201014769,-0.03736840509401738,-0.0016566114867035664,-0.009826709147085921,-0.0011237453319120972,-0.001056660071876102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EC LI II Multipolar Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18096941331633412,1.9446524531980667,1.6217926507966622,1.2558007588528393,1.978037810358818,0.42743595386984196,0.0,0.1898674389466096,1.1560886266407107,0.6088242626630954,0.0,1.441450378763813,1.0798860052247745,1.626549944866501,2.068895992416732,0.9351633548986973,27.507132408334755,1.8795693356887129,0.0,0.15707837758102397,0.08343033652936367,0.0,0.0
EC LI II Pyramidal Fan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05152722459060142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6167759426136689,4.312860287473098,0.6173968811774022,0.4536942341293174,0.4851180093812785,0.0,0.0,0.15757415520875406,0.13929826762030614,0.10115436157585533,0.0,0.03431845461517697,0.039150489965896394,0.0885454583005158,0.503605918828029,0.0,0.14379854266017275,0.1117406386616659,0.12837454850973123,0.1994551201219153,0.046191503051418906,0.0,0.028724813272120835,0.11487751417341363,0.06829556111802895,0.0,0.14584432135434383,0.16163558929585423,0.3295267947098755,0.1384239499430981,0.20414885900522517,2.966087470870241,0.1917054389167879,0.0,0.04642886065608076,0.026217435416565692,0.0,0.04632413156117774
EC LII III Pyramidal Tripolar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02143537314482688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254675504930277,1.7938934540935247,0.2567205454901663,0.18921415892001864,0.20152120707425114,0.0,0.0,0.06459498148435765,0.05799144610735698,0.04182377474506603,0.0,0.01414004350817392,0.015931337050969854,0.03684301225545942,0.28416456399922774,0.025073437311041016,0.0,0.1120058292912613,0.11090377262812297,0.1860112642205538,0.042802650641372585,0.0,0.027139424159125805,0.09929564648716951,0.04168862148090641,0.0,0.13423847374538447,0.1234522032653177,0.21492619417110104,0.09180923709009116,0.16768894239889945,2.355575311403926,0.16621790716282972,0.0,0.0317030440642863,0.029537453685620368,0.0,0.029418164014901646
EC LIII Pyramidal,0.07292926829570467,0.0,0.05528908413834097,0.11440724846532194,0.0,0.0,0.0,0.0,0.13844840612646583,0.15072388617015095,0.01482457811746882,0.0,0.0,0.0,0.07980481989984411,0.0,0.2914140713843416,0.23271396212553414,0.02694580182090148,0.036576461670378944,0.0,0.024344395815631612,0.0,0.0012757037776582442,0.0,0.0,0.015325673543417287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012539712151369937,0.0,0.0037273599500781706,0.0010864861035887051,0.002318592492621459,0.0029252809010755897,0.00212175943568957,0.0038581523774639495,0.005626780815996015,0.003070827136698068,0.0011816922994155982,0.0,0.0,0.0020384115583354867,0.006428418719707639,0.0334588543317652,0.0007260984473811275,0.001956974196832837,0.0008599686717419437,0.0011836456170782972,0.0032282861051332744,0.0019518656596497267
EC LIII Pyramidal Stellate,0.9781610732008386,0.0,0.746997359683497,1.5401034129382092,0.0,0.0,0.0,0.0,1.8557447382141679,2.0229758705084055,0.1985548228121395,0.0,0.0,0.0,1.075150394893711,0.0,3.913658242468054,3.124977217551737,0.36066467608296326,0.4913568969875878,0.0,0.3275726489199794,0.0,0.01707760859864046,0.0,0.0,0.20767426679096135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017161548667460533,0.0163089622568584,0.0,0.015143805019717871,0.004330978397675943,0.0,0.0,0.013840934003509192,0.026963604040897444,0.0,0.016282969260087692,0.0,0.0,0.028232960817174826,0.04363379622266529,0.4613968750793869,0.01007885698269211,0.0,0.0,0.003189540802961199,0.0,0.026270257842763236
EC LIII Stellate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004705258873208952,0.004408990427972334,0.006163292569285092,0.0,0.0011594115473822634,0.0,0.0,0.0036393507458509847,0.006925216415472024,0.0,0.004327555562914361,0.0,0.0,0.007446561384787942,0.0111749378122295,0.11980358344619599,0.0029199842803873744,0.0,0.0,0.0008625711655384561,0.0,0.0
EC LIII V Bipolar Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022943710258083665,0.02055340570850295,0.04052842800362913,0.022821385084775297,0.0,0.03447460039633497,0.02902940544739735,0.038990696405787166,0.07363846650629288,0.0464509840902457,0.019977197484684118,0.0,0.0,0.03360820888633302,0.07114255715588726,0.42896607113779817,0.018817764541523143,0.024066863404321764,0.015232767350762892,0.02588048311535259,0.06253635740056937,0.0
EC LIV VI Deep Multipolar Principal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06817326145318083,0.0,0.07019783508057034,0.0,0.08899236995978005,0.08889826202153386,0.1272209250144588,0.1513939824277582,0.0,0.0,0.0,0.0,0.09620765768971404,0.0,0.0,0.07914089597758012,0.032287479631030104,0.04455274531700815,0.17401581830539017,0.07417743698978635
EC LV Deep Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012158119622064256,0.022011800291078926,0.0,0.0,0.013310703302166424,0.041036276581256255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011391755820793466,0.011618658581290981,0.00481746365940629,0.04269871041579353,0.0
LEC LIII Complex Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016485919956406515,0.0015586928978022808,0.02469106963379091,0.020546545278143234,0.03626532782012948,0.028446124016005,0.02184258216911578,0.01226816495682808,0.01252414735688147,0.0,0.05492159046567277,0.004171106870273909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEC LIII Multipolar Principal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03635642956154008,0.002148637503464265,0.02107127784675563,0.01715233374149139,0.027366039482033772,0.027443781628883862,0.014117281661643728,0.006493831365073661,0.008221839240907355,0.03747598216641332,0.0,0.0021992539463999206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
