,CA1 Axo Axonic,CA1 Back Projection,CA1 Basket,CA1 Basket CCK+,CA1 Bistratified,CA1 Horizontal Axo Axonic,CA1 Horizontal Basket,CA1 Ivy,CA1 LMR,CA1 Neurogliaform,CA1 Neurogliaform Projecting,CA1 O LM,CA1 O LMR,CA1 OR LM,CA1 Oriens Alveus,CA1 Oriens Bistratified,CA1 Perforant Path Associated,CA1 Perforant Path Associated QuadD,CA1 Pyramidal,CA1 Quadrilaminar,CA1 R Receiving Apical Targeting,CA1 Radial Trilaminar,CA1 Radiatum,CA1 Radiatum Giant,CA1 Recurrent O LM,CA1 SO SO,CA1 Schaffer Collateral Associated,CA1 Trilaminar,CA2 Basket,CA2 Bistratified,CA2 Pyramidal,CA2 SP SR,CA2 Wide Arbor Basket,CA3 Axo Axonic,CA3 Basket,CA3 Basket CCK+,CA3 Granule,CA3 Horizontal Axo Axonic,CA3 LMR Targeting,CA3 Lucidum ORAX,CA3 Mossy Fiber Associated,CA3 Mossy Fiber Associated ORDEN,CA3 O LM,CA3 Pyramidal,CA3 Spiny Lucidum,CA3 Trilaminar,CA3c Pyramidal,DG AIPRIM,DG Axo Axonic,DG Basket,DG Granule,DG HICAP,DG HIPP,DG HIPROM,DG Hilar Ectopic Granule,DG MOLAX,DG MOPP,DG Mossy,DG Neurogliaform,DG Semilunar Granule,DG Total Molecular Layer,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,EC LII III Pyramidal Tripolar,EC LIII Pyramidal,EC LIII Pyramidal Stellate,EC LIII Stellate,EC LIII V Bipolar Pyramidal,EC LIV VI Deep Multipolar Principal,EC LV Deep Pyramidal,LEC LIII Complex Pyramidal,LEC LIII Multipolar Principal,LEC LVI Multipolar Pyramidal,MEC LII III Pyramidal Multiform,MEC LII Oblique Pyramidal,MEC LII Stellate,MEC LIII Bipolar Complex Pyramidal,MEC LIII Complex Pyramidal,MEC LIII Superficial Multipolar Interneuron,MEC LIII Superficial Trilayered Interneuron,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,MEC LV Superficial Pyramidal,MEC LV VI Pyramidal Polymorphic,SUB CA1 Projecting Pyramidal
CA1 Neurogliaform Projecting,-9.099958199485323e-05,0.0,-0.00015231857913840246,-0.00017078995296777993,0.0,0.0,0.0,0.0,-0.0007302229457589506,-0.00017236406621901507,-6.051569862711324e-05,0.0,0.0,0.0,-0.000182062645242696,0.0,-0.0005953598614382351,-0.0007015866089857134,-4.129104909120315e-05,-0.0001169774007782669,0.0,-0.00016562695531532244,0.0,-3.376202952453383e-06,0.0,0.0,-3.830534776569738e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016448856175417027,-0.000267931593297584,-6.645938096814511e-05,-5.92196762882465e-05,-0.0001552295485289953,0.0,0.0,-3.8312905948957205e-05,-0.0001023620231469575,-1.3457053996836108e-05,0.0,-9.485711908244513e-06,-5.6884836451147515e-06,-5.582788649935911e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 O LM,-0.0006530445187857008,0.0,-0.0011836811982194467,-0.0012516477217506669,0.0,0.0,0.0,0.0,-0.00582809982193992,-0.0010599819685940513,-0.00038935684517021196,0.0,0.0,0.0,-0.0014002902301699267,0.0,-0.004544900179211171,-0.005076848533204714,-0.00030458675426360543,-0.0008886444130525444,0.0,-0.0013172103585776674,0.0,-2.5219629509361685e-05,0.0,0.0,-0.0002991960841245943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 O LMR,-0.0007807075149235135,0.0,-0.0016171769670788728,-0.001617480361725265,-0.0004492522429211399,0.0,0.0,-0.0001520414930620263,-0.006543968633359308,-0.0006150958664610548,-0.00020522358009394034,0.0,0.0,-0.0009000151935660745,-0.0017114499460175875,0.0,-0.00596866950250035,-0.011446504818971102,-0.00040311597626046505,-0.0013669692765559977,-0.0031278739270198586,-0.0017640618125664919,-0.0008158804379246456,-3.844990094450392e-05,0.0,0.0,-0.0005464053738864613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 OR LM,-0.000581244436630898,0.0,-0.0009306084543527535,-0.0010769709047077406,0.0,0.0,0.0,0.0,-0.004822013033651405,-0.0009587751436284632,-0.0003403982110950068,0.0,0.0,0.0,-0.0011697292227526104,0.0,-0.004177651802060356,-0.004936791354310292,-0.000252685510161991,-0.0008257129849221309,0.0,-0.0011559581882195041,0.0,-2.274105760878423e-05,0.0,0.0,-0.00022629855838449437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Oriens Alveus,-0.0008630263636469949,-0.002343281484953486,-0.002200431840859394,-0.0019538914290470055,-0.0012540494269371871,-0.002464907377256663,-0.004985350220640484,-0.0008054639203111578,0.0,0.0,0.0,-0.00045036273521174256,-0.000740258023056089,-0.0006474150880423369,-0.0020049411206906937,-0.00014162792179967329,0.0,-0.005260648056954002,-0.0004178073321928526,-0.0012633190731556,0.0,-0.0020980053296076125,0.0,0.0,-0.0004091979626388448,-0.0025518218091963867,0.0,-0.009752989694568089,0.0,0.0,0.0,0.0,-0.00016654886612093615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Oriens Bistratified,-0.00040626553423890024,-0.000347831254267832,-0.0011769419749004292,-0.0009004638744074745,-0.0005893925891759792,-0.0004536976237728678,-0.0011286201562052812,-0.0002308204490695821,-0.0018144512063936933,0.0,0.0,-0.00012376716308060202,-0.00015187484950265748,-0.0008707252712597919,-0.0010170362466133528,-2.9228748411519968e-05,-0.0018195985294371466,-0.005770918842524725,-0.00025257652385287976,-0.0007387138701540407,-0.002181800901881837,-0.0009296451914657691,-0.0005258050056229697,0.0,-0.00014753661069445088,-0.0008339189387524678,-0.00020467314790547365,-0.00330006548974576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Perforant Path Associated,-0.0017508734127060833,0.0,-0.003163678309565268,-0.003262057619279819,0.0,0.0,0.0,0.0,-0.01499259520046377,-0.003324715657164023,-0.0010715991670707946,0.0,0.0,0.0,-0.0036045826772547985,0.0,-0.01037969001798518,-0.010352843765835253,-0.0007597128115241476,-0.0019876562627541595,0.0,-0.0026341427212111324,0.0,-6.00512249601925e-05,0.0,0.0,-0.0006606690180313017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016506275769183967,-0.0033167483748468233,-0.001055626981906725,-0.0006983350568499343,-0.0016671573339622975,0.0,0.0,-0.0003685915494700366,-0.0006683842729180169,-0.00025227282805470467,0.0,-0.00013603385235443533,-6.510927371002387e-05,-0.00046837607429234376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07220663505536325
CA1 Perforant Path Associated QuadD,-0.00010116006077512885,0.0,-0.00019053346935541583,-0.00018986780866710602,0.0,0.0,0.0,0.0,-0.000907893924570035,-0.00018819595126714518,-6.273861717908375e-05,0.0,0.0,0.0,-0.0002179015773926415,0.0,-0.0006301003871550192,-0.0006158705385882016,0.0,-0.00011860050801510631,0.0,-0.00016669285229764478,0.0,0.0,0.0,0.0,-4.017582460777348e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Pyramidal,0.14782521438021373,0.5225130924533519,0.269397129951486,0.2507896223131561,0.2574027217217634,0.4402923860431192,0.669292143261674,0.131092906137399,0.0,0.0,0.0,0.10650064901869413,0.1159695687308434,0.3486022548437767,0.28914725619886217,0.037523601195376774,0.0,0.6555191623614745,0.10657847820344997,0.15669654692807405,0.0,0.16664147436990498,0.0,0.0,0.21446325462858615,0.5885572316756509,0.0,3.0757596782939807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2159131409984115,0.20531700118445076,0.2642903221309215,0.0,0.11463364067085129,0.40319523923105816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14691827335761315,0.1306353219733707,0.05021383772075102,0.517475201919419,0.16473903870520828
CA1 Quadrilaminar,-2.755695856818371e-05,-1.992185157223031e-05,-6.387599983874712e-05,-6.020524823023977e-05,-2.953286997163273e-05,-1.5515589810943676e-05,-3.097758143918648e-05,-1.5802455110317063e-05,-0.0001673636342444244,-1.0698003623665404e-05,-3.3216728863654757e-06,-3.989164849525842e-06,-5.4810041680642885e-06,-3.067140701956379e-05,-6.427032276126194e-05,-9.124624621659364e-07,-0.00013822902179783865,-0.0002940514547143879,-1.456521657279833e-05,-4.650947546384256e-05,-8.765799110424638e-05,-7.205397148811074e-05,-2.488683040894105e-05,0.0,-4.234976721622396e-06,-2.4282807708059967e-05,-1.324343676493117e-05,-9.979772454097941e-05,0.0,0.0,0.0,0.0,-8.126167407131942e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 R Receiving Apical Targeting,-0.0008341293505031274,0.0,-0.0018667751699576456,-0.001650705418586734,-0.0005681770653294219,0.0,0.0,-0.0002654065063612532,-0.008149587604906175,-0.0005296812174502994,-0.00015892728842460126,0.0,0.0,-0.0007424233043430521,-0.0019878035135412935,0.0,-0.005725907689017254,-0.0068921895329852115,-0.0004483392191282056,-0.0011505756574362355,-0.003179540717250644,-0.0015917802054901413,-0.000842440076887637,-3.498771201503716e-05,0.0,0.0,-0.0004444852059229155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Radial Trilaminar,-0.0003273024333670624,-0.0005087957052218222,-0.0008252264823219852,-0.0007210367679308822,-0.0004249796068790904,-0.00045771296616128085,-0.000660665130010224,-0.0002584496929014696,-0.0006853783493625726,0.0,0.0,-0.00011330084164744147,-0.00018354544110414008,-0.000408118702592152,-0.0007532239047610104,-2.5834865996108716e-05,-0.0006472855757680878,-0.002975090029465603,-0.00018390426597321373,-0.0004897822389330045,-0.000777642340139013,-0.0007103172549818628,-0.000194332460037845,-4.745272502804879e-06,-8.133361149993425e-05,-0.00048436838774914306,-6.814023131403899e-05,-0.0021784337921938613,0.0,0.0,0.0,0.0,-2.715964178138788e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Radiatum,-0.0001348209846920531,0.0,-0.0003521294990035886,-0.0002867782168948552,-0.00018337997943609807,0.0,0.0,-8.257300926467678e-05,-0.0012556982124995188,0.0,0.0,0.0,0.0,-0.00023990752520059127,-0.00032766439248205535,0.0,-0.0009747273851962315,-0.0016478076580791708,-5.9337312003366303e-05,-0.00020769452671160504,-0.0009484384543579981,-0.00031292835590992645,-0.00028428782114609024,-6.425959291420996e-06,0.0,0.0,-9.353948030228715e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Radiatum Giant,0.0029655372160998926,0.00771350568606581,0.004464723070228238,0.004013211537491645,0.0030470725081158815,0.0055509780445815405,0.007039772054899864,0.001855973425070027,0.0,0.0,0.0,0.0018197241211957657,0.002164349881791238,0.005563614869656966,0.0032581994598882935,0.0004606063222694286,0.0,0.007704633917013125,0.0020038075588225896,0.001819427810838074,0.0,0.0018695348928518052,0.0,0.0,0.0032539624540282473,0.009390926427060449,0.0,0.05512373883583581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Recurrent O LM,-0.00038604573508926404,-0.00022854017882925935,-0.0008267152201950695,-0.0007568733399142288,-0.00011000416229280875,-0.0004177704401753273,-0.0006764329084542594,-6.327894962675313e-05,-0.0023704308777181627,-0.0004681196192034675,-0.00015824143903594445,-8.071558673460596e-05,-0.00013285781919734606,-0.00010968809653467196,-0.0008829082096429244,-2.3018027706035317e-05,-0.0016644336234985719,-0.0024371380585061467,-0.00019592982529139402,-0.0005016171421034958,0.0,-0.0007856656273660792,0.0,-9.450640155058636e-06,-6.0826928686057495e-05,-0.00038185797815536355,-0.00011178218389160121,-0.0015368312040206005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 SO SO,-0.0007047507782788642,-0.0017999762330502083,-0.0016910851683527583,-0.0013388179297754792,-0.0008473418885698795,-0.00340575999678348,-0.004051259830141857,-0.000533354076772817,0.0,0.0,0.0,-0.000637756287308285,-0.0011091420982805287,-0.0008645452022255701,-0.0015334787640040723,-0.00018744400966137951,0.0,-0.0036821236207981453,-0.00038407555285124064,-0.0008810384271952388,0.0,-0.001428745188106911,0.0,0.0,-0.0003903219424289067,-0.0025108270304907594,0.0,-0.011032380382690003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Schaffer Collateral Associated,-0.003490013468014351,-0.004210832714538445,-0.00855541810134395,-0.007216735188738619,-0.004495152523919909,-0.0020659106825470504,-0.0035450908461573086,-0.0027664630117189746,-0.010757032846532096,0.0,0.0,-0.00056568046985041,-0.0008025354746434623,-0.003456619892596779,-0.00790735707055067,-0.0001131368672592348,-0.008726133398812124,-0.030881477137047635,-0.0018794411434138337,-0.004924398865029033,-0.009242273703091053,-0.008055906139460866,-0.002757628995907842,-6.485900388259372e-05,-0.0004933994104405762,-0.002578796565158983,-0.0006296964073388224,-0.011617203303542925,0.0,0.0,0.0,0.0,-0.000496004265199897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Trilaminar,-0.0031633992653498947,-0.004982339669806539,-0.007335821891274729,-0.006659266306275788,-0.004056900364685833,-0.003707130484841043,-0.005650315227513125,-0.002543804006810662,-0.0061223311233917265,0.0,0.0,-0.0005667929550357215,-0.0009923323844101466,-0.002058818081653028,-0.007307547813677226,-0.00020189340791356653,-0.0046052129419029125,-0.02317989287270413,-0.0015368790448314089,-0.004312160371643536,-0.004450679165930587,-0.0074338057954791825,-0.0013652128748856877,-3.0592378360926805e-05,-0.00041225825397600124,-0.0026635248619322933,-0.0004972723710445936,-0.010478154896474043,0.0,0.0,0.0,0.0,-0.000724943265419578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006863683346312572
CA2 Basket,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017908727480831513,-0.03274755867225112,-0.002589557548918929,-0.0025498836837185438,-0.011075583316183924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA2 Bistratified,-1.9907266683111535e-05,-4.040339341772505e-05,-8.417661659871653e-05,-6.883419102527924e-05,-3.5643900932714734e-05,-4.45126775559864e-05,-0.0001949629496239009,-9.473832835730993e-06,-4.172968113673537e-05,0.0,0.0,-1.1849691275093743e-05,-1.326042610216078e-05,-5.694341825008115e-05,-5.098004398947543e-05,-3.267711355269054e-06,-5.974247001410244e-05,-0.00038691973565999825,-1.2630059508590597e-05,-5.060567050447927e-05,-9.405504273582166e-05,-5.918227535955003e-05,-1.9453772569505316e-05,-5.125163738062829e-07,-1.9416308987615145e-05,-0.00010712013846640663,-8.062596287059625e-06,-0.0003898376938902542,-0.0023574334763267145,-0.005076188090273602,-0.0003399845178930504,-0.0003296710220391834,-0.0013633596912594242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA2 Pyramidal,0.2731138391251575,0.35358813921808185,0.6203507632334436,0.38140728674919644,0.25818344161944484,0.2507633133788876,0.2960692144464416,0.11567941324527199,0.6600213370943413,0.0,0.0,0.1294756764269921,0.13211757886046757,1.2391335576396618,0.3604137774344049,0.019497779816685473,2.2469368238165552,2.8054909662647973,0.21106076091409598,0.18965632304395685,2.6842444835291484,0.150331753220983,0.40687048245492125,0.010035600677241265,0.20364335323805013,0.5164597064500083,0.24313807616560393,3.4447758792322247,0.6043100455519612,0.5234885996825805,0.0825211746376895,0.06613049029385064,0.23712058515592904,0.29989548060177235,0.5288932246638979,0.11283216987090222,0.022621729334243668,0.047198563338786956,0.01533556542378018,0.272724878106841,0.15838871527479542,0.3167212061919529,0.13192944792313377,0.04533829302394239,0.005738393439711502,0.013397783105313001,0.08439535472437061,1.0244936036277275,0.6965158171024171,0.14344687699448722,0.0,0.28808601434065195,0.06491259556561262,0.16309805327225801,0.08584655345670848,0.1409089765205124,0.0,0.18450348559478036,0.0,0.0,0.17041929013972737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA2 SP SR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005266809550470382,-0.0013791083536573805,-7.289624775504105e-05,-0.00010544523019877626,-0.0002655253336128331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA2 Wide Arbor Basket,-0.016122777627749718,0.0,-0.03706923927076142,-0.032055094737500664,-0.02001472355068457,0.0,-0.04303727016581307,-0.01336422616301052,0.0,0.0,0.0,0.0,0.0,-0.01885924317521668,0.0,0.0,0.0,0.0,-0.007522735510557408,0.0,0.0,-0.04091372996587959,0.0,-0.0006734306259813728,0.0,0.0,0.0,0.0,-0.019425096720447354,-0.0360032594710183,-0.0027967265558940598,-0.00284217842480733,-0.01208390197206499,-0.019882294394609066,-0.04322054926154092,-0.02207779778038645,0.0,0.0,0.0,0.0,0.0,-0.036636994101857466,0.0,-0.005000909305123716,0.0,0.0,-0.005500878011662767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Axo Axonic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3542060790542202e-05,0.0,0.0,-2.4047209301918186e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Basket,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023277582194101178,-0.06440094008461524,-0.0286662310660565,0.0,0.0,0.0,0.0,0.0,-0.044853229055044366,0.0,-0.006425785061655722,0.0,0.0,-0.008054368105544423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Basket CCK+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06340037446594492,-0.13774271652578227,-0.049198616312426544,0.0,0.0,0.0,0.0,0.0,-0.10834124883492448,0.0,-0.01640749239987597,0.0,0.0,-0.016544059565284416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
