,CA1 Axo Axonic,CA1 Back Projection,CA1 Basket,CA1 Basket CCK+,CA1 Bistratified,CA1 Horizontal Axo Axonic,CA1 Horizontal Basket,CA1 Ivy,CA1 LMR,CA1 Neurogliaform,CA1 Neurogliaform Projecting,CA1 O LM,CA1 O LMR,CA1 OR LM,CA1 Oriens Alveus,CA1 Oriens Bistratified,CA1 Perforant Path Associated,CA1 Perforant Path Associated QuadD,CA1 Pyramidal,CA1 Quadrilaminar,CA1 R Receiving Apical Targeting,CA1 Radial Trilaminar,CA1 Radiatum,CA1 Radiatum Giant,CA1 Recurrent O LM,CA1 SO SO,CA1 Schaffer Collateral Associated,CA1 Trilaminar,CA2 Basket,CA2 Bistratified,CA2 Pyramidal,CA2 SP SR,CA2 Wide Arbor Basket,CA3 Axo Axonic,CA3 Basket,CA3 Basket CCK+,CA3 Granule,CA3 Horizontal Axo Axonic,CA3 LMR Targeting,CA3 Lucidum ORAX,CA3 Mossy Fiber Associated,CA3 Mossy Fiber Associated ORDEN,CA3 O LM,CA3 Pyramidal,CA3 Spiny Lucidum,CA3 Trilaminar,CA3c Pyramidal,DG AIPRIM,DG Axo Axonic,DG Basket,DG Granule,DG HICAP,DG HIPP,DG HIPROM,DG Hilar Ectopic Granule,DG MOLAX,DG MOPP,DG Mossy,DG Neurogliaform,DG Semilunar Granule,DG Total Molecular Layer,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,EC LII III Pyramidal Tripolar,EC LIII Pyramidal,EC LIII Pyramidal Stellate,EC LIII Stellate,EC LIII V Bipolar Pyramidal,EC LIV VI Deep Multipolar Principal,EC LV Deep Pyramidal,LEC LIII Complex Pyramidal,LEC LIII Multipolar Principal,LEC LVI Multipolar Pyramidal,MEC LII III Pyramidal Multiform,MEC LII Oblique Pyramidal,MEC LII Stellate,MEC LIII Bipolar Complex Pyramidal,MEC LIII Complex Pyramidal,MEC LIII Superficial Multipolar Interneuron,MEC LIII Superficial Trilayered Interneuron,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,MEC LV Superficial Pyramidal,MEC LV VI Pyramidal Polymorphic,SUB CA1 Projecting Pyramidal
CA3 Granule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1191360880142557,0.13089247234540388,0.028206690685103796,0.0,0.0,0.05425513870478072,0.3722027068378019,0.10135994660425872,0.10660153787818624,0.0,0.014090565833818104,0.03913884747004575,0.0,0.03411600562634535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Horizontal Axo Axonic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4644157662578788,0.0,0.0,-0.5355842337421213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 LMR Targeting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15545102015918824,-0.3974092544711912,-0.15407825957052362,-0.11596502672587809,0.0,0.0,-0.07948667633431802,-0.024893260051046376,-0.02571438671874046,0.0,-0.042852160035820604,0.0,0.0,-0.004149955933293397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Lucidum ORAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009890658779431806,-0.10805588179389866,-0.24014184219315346,-0.06554973187221584,-0.00700111017293996,-0.03984055294853969,-0.019580433368113062,0.0,-0.11636929199713056,-0.2018882991427477,-0.10848407052399432,-0.022572486309293798,-0.025225988264772438,-0.0072181504542454585,-0.02818150217952331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Mossy Fiber Associated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007099910225638216,-0.03867206634610775,-0.08957917857929674,-0.030160922915428236,-0.002402297994682819,0.0,-0.011061492172151154,-0.11145453190142453,0.0,-0.08260942122211291,0.0,-0.008818686828651896,-0.015273331308567102,0.0,-0.01043809262422444,-0.1503710760273602,-0.10173222288485208,-0.03848607406322837,0.0,-0.09988078037174597,-0.009846408900030097,-0.02999840094144702,-0.021451035174862618,-0.05390102482514446,0.0,-0.03371442182183786,0.0,0.0,-0.05304862287120564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Mossy Fiber Associated ORDEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015480163759154945,-0.10054698843273847,-0.2212129946314064,-0.05978719845502091,0.0,0.0,-0.02211340946676521,-0.17466851963437505,-0.15037176418259487,0.0,0.0,-0.01776389502685119,-0.04763977241457152,0.0,-0.025453185816467667,-0.04489845794671312,-0.023939319507368936,-0.00884456696105027,0.0,-0.024057926588171914,-0.0031659254977950426,-0.00849677364296861,-0.007640092583466466,-0.017025987886961278,0.0,-0.012859543657900412,0.0,0.0,-0.014033513907657754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 O LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13869743748036156,-0.3257888548091251,-0.12626055732833302,-0.0859743947051412,-0.02539618049855801,-0.12520607785673266,-0.05366166836438686,-0.018704222055631256,-0.04661113435549155,0.0,-0.04075350414673518,0.0,-0.004320355811477306,-0.008625612588026303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Pyramidal,0.004370239741159945,0.0589349064942418,0.01370086293941411,0.007022191968888022,0.004498962044676867,0.040311963316736574,0.04297853199929681,0.0010906205042016885,0.004897490968367038,0.0,0.0,0.01736823434318926,0.016278774007316147,0.022897526846164414,0.00698847423307219,0.003108305191570175,0.016481340828129507,0.07129751754184363,0.003987891766974177,0.0036545620061366477,0.019863502652072193,0.0021863668017106466,0.0030073658616942174,0.00010946119379836395,0.024388872360611717,0.06496314641592578,0.0020151627187649204,0.44244115479642915,0.015434712468270804,0.016155449173142253,0.004494080584226832,0.0027312179432931382,0.004645155127489839,0.007339349890735411,0.00959178308181667,0.0033999550943675395,0.0011043712151814916,0.002857576144396572,0.000734144552257636,0.010751612622499972,0.004160385195806595,0.009061099766480845,0.005573594915027324,0.0,0.0,0.0006801626942396768,0.002441919988381438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Spiny Lucidum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008742694624132493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031017312414920166,-0.07834127453715634,-0.02877225921377333,-0.007354969904513496,0.0,-0.010837940771368548,-0.17204997238895064,-0.044491972446657556,-0.05545711117297999,0.0,-0.00663020598899009,0.0,0.0,-0.007839762923231935,-0.08670301304594893,-0.18682659290736836,-0.06001608066339748,-0.0369736622060487,-0.08273843247084577,0.0,-0.002397857433876056,-0.01969837631110403,-0.034973721857137895,-0.008221878482629749,0.0,-0.003653396664064315,-0.003517304316261867,-0.022744207254642206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Trilaminar,-0.012534781020477354,-0.02573141483921162,-0.031251961487643344,-0.029207773199677444,-0.019058997860502195,-0.025095399505291976,-0.044552863933577415,-0.010777393067445032,-0.015425915721572382,0.0,0.0,-0.004737381561958803,-0.00781374310647966,-0.014823768257300333,-0.030320610746851648,-0.0014517479005046313,-0.016661048936678226,-0.1297084815562386,-0.006591321089836781,-0.021533792678652543,-0.02151533805697763,-0.033948355689763926,-0.005879714623060614,-0.00013436971265555305,-0.004060272466360851,-0.023848366668018317,-0.0023696083651309407,-0.1004432361205155,0.0,0.0,0.0,0.0,-0.0026273001621046127,-0.02823527277857924,-0.06301714710372472,-0.022187682379933817,-0.0034810783240150256,-0.014392231044125613,-0.006400866463537515,-0.06832766056489653,-0.031936003559340176,-0.06482003330837892,-0.036044735580475246,-0.006152536054362182,-0.005774336870426132,0.0,-0.007125457633716947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
