,CA1 Axo Axonic,CA1 Back Projection,CA1 Basket,CA1 Basket CCK+,CA1 Bistratified,CA1 Horizontal Axo Axonic,CA1 Horizontal Basket,CA1 Ivy,CA1 LMR,CA1 Neurogliaform,CA1 Neurogliaform Projecting,CA1 O LM,CA1 O LMR,CA1 OR LM,CA1 Oriens Alveus,CA1 Oriens Bistratified,CA1 Perforant Path Associated,CA1 Perforant Path Associated QuadD,CA1 Pyramidal,CA1 Quadrilaminar,CA1 R Receiving Apical Targeting,CA1 Radial Trilaminar,CA1 Radiatum,CA1 Radiatum Giant,CA1 Recurrent O LM,CA1 SO SO,CA1 Schaffer Collateral Associated,CA1 Trilaminar,CA2 Basket,CA2 Bistratified,CA2 Pyramidal,CA2 SP SR,CA2 Wide Arbor Basket,CA3 Axo Axonic,CA3 Basket,CA3 Basket CCK+,CA3 Granule,CA3 Horizontal Axo Axonic,CA3 LMR Targeting,CA3 Lucidum ORAX,CA3 Mossy Fiber Associated,CA3 Mossy Fiber Associated ORDEN,CA3 O LM,CA3 Pyramidal,CA3 Spiny Lucidum,CA3 Trilaminar,CA3c Pyramidal,DG AIPRIM,DG Axo Axonic,DG Basket,DG Granule,DG HICAP,DG HIPP,DG HIPROM,DG Hilar Ectopic Granule,DG MOLAX,DG MOPP,DG Mossy,DG Neurogliaform,DG Semilunar Granule,DG Total Molecular Layer,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,EC LII III Pyramidal Tripolar,EC LIII Pyramidal,EC LIII Pyramidal Stellate,EC LIII Stellate,EC LIII V Bipolar Pyramidal,EC LIV VI Deep Multipolar Principal,EC LV Deep Pyramidal,LEC LIII Complex Pyramidal,LEC LIII Multipolar Principal,LEC LVI Multipolar Pyramidal,MEC LII III Pyramidal Multiform,MEC LII Oblique Pyramidal,MEC LII Stellate,MEC LIII Bipolar Complex Pyramidal,MEC LIII Complex Pyramidal,MEC LIII Superficial Multipolar Interneuron,MEC LIII Superficial Trilayered Interneuron,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,MEC LV Superficial Pyramidal,MEC LV VI Pyramidal Polymorphic,SUB CA1 Projecting Pyramidal
EC LIII Stellate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8501313943489324,1.8222989292728462,1.9659074268373111,0.0,1.2601475761620882,0.0,0.0,1.7403642565177624,2.016010846049788,0.0,1.814325450439674,0.0,0.0,2.0472401204588278,2.2222278857734508,3.2500854934865315,1.6466618270938922,0.0,0.0,1.1398386546075363,0.0,0.0
EC LIII V Bipolar Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.533308924287654,2.485676970586691,2.7798527945142055,2.5309940917852893,0.0,2.709718866396355,2.635216680329224,2.7630824616824246,3.0388734703091633,2.8389960175424265,2.4733686769603525,0.0,0.0,2.6986868369154995,3.0239121375341838,3.8038626128829094,2.447492103953866,2.5540054035708457,2.3560674857593824,2.5854732942644914,2.9679718087975777,0.0
EC LIV VI Deep Multipolar Principal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0054146395445493,0.0,3.0181119162443273,0.0,3.121052988026085,3.12059383380448,3.276159997777197,3.351673345203849,0.0,0.0,0.0,0.0,3.1548852083155854,0.0,0.0,3.070142086391128,2.6813111659083777,2.8209023757278815,3.4121283375562883,3.0420376723331333
EC LV Deep Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.258638596988849,2.5153546862489486,0.0,0.0,2.297765829975204,2.7852520610841216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23052388337168,2.2390393210422137,1.8602234570328713,2.8024711462377536,0.0
LEC LIII Complex Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3902564246644498,1.3825154967596816,2.565095154054013,2.4855324590905505,2.7316693900138174,2.626422264178194,2.5120133704411263,2.2625303160396375,2.2714503781788333,0.0,2.911647150921986,1.7985838358390192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEC LIII Multipolar Principal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.732756989839245,1.516947595554325,2.496449162963157,2.407397751994011,2.609651626648978,2.6108806100585977,2.323190887445543,1.9883564731165846,2.089885862172968,2.74590478074844,0.0,1.526755731638449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEC LVI Multipolar Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.698865658167466,1.673039733492983,2.146110051014265,1.6477722325416653,2.00881206472292,2.14299359267711,2.0506305600252897,2.2478074420375584,2.4843450517351973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEC LII III Pyramidal Multiform,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.020462893044027,0.9961697497374494,2.008850837313917,1.9357610682786681,2.245903033874428,2.114018959343247,2.1585871283470994,2.1206449623167956,2.1252343829579448,0.0,0.0,0.0,0.0,2.258158969853309,2.4900890397857247,2.6846433799809426,3.1092135083954298,3.8304189778342406,2.483844099536688,2.8760701879262554,2.7402102386507434,2.7714309853392005,3.115614301316414,0.0
MEC LII Oblique Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1130529780346061,1.1134989333437724,1.6519300483320536,1.054061862399713,1.1233607822389804,0.9838138107117851,0.0,0.0,0.0,0.0,1.547570102632744,0.0,0.0,1.7674452570987755,2.6593835962825096,2.929463507810792,1.4777772962386329,1.814221386180265,0.0,1.872943314533285,0.0,0.0
MEC LII Stellate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.934090019167788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14791026743147,0.0,3.7815062466802307,0.0,3.8312497605542966,4.174765182895044,4.376404407388258,3.7418932906241986,4.29317855533576,0.0,3.9990542677415704,0.0,0.0,0.0,0.0,3.5938019291238223,0.0,0.0,0.0,3.0018038825730375,3.8471291497929037,3.0001218238917984,2.8738715932845533,2.908531193913792,0.0,0.0,2.4118945009796375,2.366978076702149,2.2187738325473734,0.0,1.7572597832523464,1.8095371315119249,2.1669682371445558,3.0722019419765787,2.0909045059036586,2.8921331713743403,2.8293540149375707,2.8597487062885283,3.00755319753361,2.626958953840228,2.429580213640501,2.6831819820985907,0.0,0.0,0.0,3.33714515035848,3.3315906004628797,0.0,3.3530046510509277,3.504829789916122,4.602948462076328,3.4525407524662604,3.0528965216347097,3.179569536244077,3.054586871011458,3.4982463909823305,2.0699194745028713
MEC LIII Bipolar Complex Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0485987869933333,0.8715302588166004,1.7268714796460527,1.6300506204329215,1.993546929754696,1.825848411563858,1.5375592591458227,1.1284893273235408,0.9151116771738225,0.0,0.0,0.0,2.196185110863769,2.1152577491371223,2.4306828318371787,0.0,2.9356036963100087,3.4952772886455157,2.2939440277409595,1.9500727105210525,1.3781142439695342,2.168439341718423,0.0,0.0
MEC LIII Complex Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7427669456458217,1.4417490136056719,2.201521669421021,2.079633294452881,2.308705038623825,2.3387240570923855,1.8553784486082592,1.3173597450824992,1.4999425577296597,0.0,0.0,0.0,2.69710010769726,2.756038501437468,3.0770351410809664,2.7198326874295278,0.0,4.021341215958565,2.813070997615872,2.2064586361086747,2.1419685793056513,2.2104243950621907,0.0,0.0
MEC LIII Superficial Multipolar Interneuron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6342737652103767,-0.8876863119640445,-1.7541400292244727,-1.8912329747638597,-1.8370227763882208,-2.1058251040685714,-1.3269020434305616,0.0,-0.9216986600113035,0.0,0.0,0.0,-2.321799230626537,-1.8715713487914651,-2.0340594990869305,-2.605301650598466,-2.587402073799549,0.0,-2.1914198502262043,0.0,-1.0873577326282142,-1.813715064192949,0.0,0.0
MEC LIII Superficial Trilayered Interneuron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1151064753981323,-1.1374880043695021,-1.4379901921726503,-1.536701608106306,-1.5308893872377698,-1.8098564254832783,-1.0509264064304504,0.0,-1.1759423334100543,0.0,0.0,0.0,-2.0326352726705337,-2.1433231680457094,-2.3677967200649768,-1.9183596632541595,-2.273580777419375,-3.407316342477493,0.0,0.0,-1.6505772806751595,-1.4974194870349198,0.0,0.0
MEC LV Multipolar Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4869773818452647,1.4398785956998748,1.7349967138751736,1.5212842855478437,1.517034315433851,1.5494906023058415,1.467441403426869,0.0,0.0,0.0,1.9421729225810986,0.0,0.0,2.176301556560765,2.661093261432762,3.3075785425549933,1.8818079993689403,0.0,2.0671026779405146,2.1444110886258443,2.4928294890632214,0.0
MEC LV Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.824917547847225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2059649168455175,4.557643632482868,3.859052990338377,3.980899997765705,4.09469563290932,0.0,3.590419295921659,3.5647427069460798,3.774520812622701,2.118193624485499,0.0,1.6489737552107606,2.7213440798912285,3.4903244947616248,2.6002451789980148,1.2663294570507309,2.077546336149216,1.954520624836828,2.266376591060816,2.1819971117782773,2.0954609469072145,2.0844655747320853,2.132652326015082,0.0,0.0,0.0,2.570969550195727,2.590148969366779,2.955013966027054,2.5900022133809797,3.1589018482017224,3.913121660610295,2.7023898471814016,2.8217936922495688,0.0,2.657323781132962,3.02483432072818,1.7761331517084238
MEC LV Superficial Pyramidal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.621931359502406,0.6061443736627269,1.634925748090878,1.5372523258834128,1.8577410410865043,1.64936927025562,1.6122496582622405,1.4204229486187214,1.4523047733495436,0.0,0.0,0.0,2.0802769122435385,1.8544271424777388,2.133578772544196,2.2782693634736866,2.696323403295254,3.4708190840091055,2.041443345486562,2.3414565775693474,2.1445050468357483,0.0,1.999948915944496,0.0
MEC LV VI Pyramidal Polymorphic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9433756171237893,1.8988814740405684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUB CA1 Projecting Pyramidal,2.261550957516212,2.6795604800988833,2.3909306762053757,2.5035436223389893,2.1566248341407173,0.0,0.0,1.4703948632123827,2.724689343024597,2.0202487724534066,1.3776829050977166,0.0,0.0,2.5866021138449247,2.465977828608523,0.0,3.143802734018456,3.4759606895460693,2.030229477295395,2.460837003446209,2.6638527619038306,2.411815362857719,2.104522349409886,0.9679093964167985,0.0,0.0,2.214194266577506,0.0,0.0,0.0,0.0,0.0,2.2889162109197287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
