,CA1 Axo Axonic,CA1 Back Projection,CA1 Basket,CA1 Basket CCK+,CA1 Bistratified,CA1 Horizontal Axo Axonic,CA1 Horizontal Basket,CA1 Ivy,CA1 LMR,CA1 Neurogliaform,CA1 Neurogliaform Projecting,CA1 O LM,CA1 O LMR,CA1 OR LM,CA1 Oriens Alveus,CA1 Oriens Bistratified,CA1 Perforant Path Associated,CA1 Perforant Path Associated QuadD,CA1 Pyramidal,CA1 Quadrilaminar,CA1 R Receiving Apical Targeting,CA1 Radial Trilaminar,CA1 Radiatum,CA1 Radiatum Giant,CA1 Recurrent O LM,CA1 SO SO,CA1 Schaffer Collateral Associated,CA1 Trilaminar,CA2 Basket,CA2 Bistratified,CA2 Pyramidal,CA2 SP SR,CA2 Wide Arbor Basket,CA3 Axo Axonic,CA3 Basket,CA3 Basket CCK+,CA3 Granule,CA3 Horizontal Axo Axonic,CA3 LMR Targeting,CA3 Lucidum ORAX,CA3 Mossy Fiber Associated,CA3 Mossy Fiber Associated ORDEN,CA3 O LM,CA3 Pyramidal,CA3 Spiny Lucidum,CA3 Trilaminar,CA3c Pyramidal,DG AIPRIM,DG Axo Axonic,DG Basket,DG Granule,DG HICAP,DG HIPP,DG HIPROM,DG Hilar Ectopic Granule,DG MOLAX,DG MOPP,DG Mossy,DG Neurogliaform,DG Semilunar Granule,DG Total Molecular Layer,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,EC LII III Pyramidal Tripolar,EC LIII Pyramidal,EC LIII Pyramidal Stellate,EC LIII Stellate,EC LIII V Bipolar Pyramidal,EC LIV VI Deep Multipolar Principal,EC LV Deep Pyramidal,LEC LIII Complex Pyramidal,LEC LIII Multipolar Principal,LEC LVI Multipolar Pyramidal,MEC LII III Pyramidal Multiform,MEC LII Oblique Pyramidal,MEC LII Stellate,MEC LIII Bipolar Complex Pyramidal,MEC LIII Complex Pyramidal,MEC LIII Superficial Multipolar Interneuron,MEC LIII Superficial Trilayered Interneuron,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,MEC LV Superficial Pyramidal,MEC LV VI Pyramidal Polymorphic,SUB CA1 Projecting Pyramidal
CA1 R Receiving Apical Targeting,-21.865141202408065,0.0,-48.9340204365824,-43.27015592870416,-14.89369934519654,0.0,0.0,-6.957135286183481,-213.6262003191554,-13.884602675626368,-4.16598169123736,0.0,0.0,-19.461238681539896,-52.10655215525868,0.0,-150.09396331252455,-180.66586104611068,-11.752374289314536,-30.16018942232684,0.0,-41.72554165040087,-22.08299135452449,-0.917137447683072,0.0,0.0,-11.651348539676563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Radial Trilaminar,-8.579621274741063,-13.337128025939451,-21.63176916032648,-18.90063061973212,-11.140045733854492,-11.998089540013025,-17.318101019305484,-6.774775429735279,-17.96591185389517,0.0,0.0,-2.9699697049129266,-4.811300530762524,-10.698068655824777,-19.744356225679784,-0.6772127040122536,-16.9673810229966,-77.98642206380183,-4.82070645374617,-12.838725560061151,-20.384439849592383,0.0,-5.094062061688444,-0.1243884455751974,-2.132008541451264,-12.696811574523354,-1.7861687499037648,-57.10356845456364,0.0,0.0,0.0,0.0,-0.7119392240528062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Radiatum,-3.534080014761913,0.0,-9.23041637679168,-7.5173547153071985,-4.806963262528116,0.0,0.0,-2.164497036330024,-32.915780636843145,0.0,0.0,0.0,0.0,-6.288727175068434,-8.589109356120822,0.0,-25.55065578056253,-43.19419655546018,-1.5554166805692362,-5.444323654091982,-24.86154061576033,-8.202831711989129,0.0,-0.1684445070576849,0.0,0.0,-2.4519625686060884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Radiatum Giant,77.7360129240257,202.1951282372171,117.03436679371862,105.19883623500309,79.87330814308716,145.50850978092677,184.5344608966314,48.65087289231039,0.0,0.0,0.0,47.70066517306199,56.73438507856846,145.83976052094405,85.40760640192835,12.07393346016203,0.0,201.9625714006364,52.52606827667822,47.692897951099646,0.0,49.006361411904656,0.0,0.0,85.2965412159959,246.16557638842173,0.0,1444.965738854787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Recurrent O LM,-10.119467086516972,-5.990753445507264,-21.67079363990957,-19.84001934421892,-2.8835534200230235,-10.951070908985423,-17.731423847376654,-1.6587393404805468,-62.13641304024752,-12.27088049033102,-4.148003431969153,-2.115808177859769,-3.482619302200278,-2.87526834717822,-23.143787784189072,-0.603374555385,-43.63001515038468,-63.88501705024196,-5.135934004930344,-13.148955416837603,0.0,-20.5947553216729,0.0,-0.2477308601104428,0.0,-10.009692869093898,-2.930160931549958,-40.28515632486576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 SO SO,-18.47372385383599,-47.18301121148933,-44.32863556357072,-35.09460860141109,-22.211483181979307,-89.27562995627311,-106.19620108112154,-13.98087981496332,0.0,0.0,0.0,-16.717588544640112,-29.074086144805907,-22.66243588134674,-40.19727837848996,-4.913494215638727,0.0,-96.5199855932556,-10.06782244314976,-23.0947749335901,0.0,-37.45188352546954,0.0,0.0,-10.231559865935012,0.0,0.0,-289.19322251482055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Schaffer Collateral Associated,-91.48417716078622,-110.37910586357812,-224.264287929312,-189.1732185505506,-117.83201802284658,-54.15398553978245,-92.9279276407661,-72.5176549008722,-281.97550172104155,0.0,0.0,-14.828255763045927,-21.03696682347481,-90.608827023163,-207.27657980283715,-2.9656714229383687,-228.73927023547503,-809.5001785193163,-49.26603524689744,-129.08390821626426,-242.2689231921843,-211.17051587552007,-72.28608769492482,-1.7001575082869929,-12.933542947458774,-67.59832991786647,0.0,-304.52326183682845,0.0,0.0,0.0,0.0,-13.00182434421092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Trilaminar,-82.92259656700578,-130.60271807120725,-192.29485377979967,-174.5602141961945,-106.34405714707428,-97.17549377432796,-148.11244828295696,-66.68106543261841,-160.48546238076034,0.0,0.0,-14.85741748196608,-26.01213791573539,-53.96806626965176,-191.55370170468763,-5.292258172192145,-120.71704608059672,-607.6175480609322,-40.28641038226457,-113.03522092412076,-116.6662321029587,-194.8633186104657,-35.786502732119246,-0.8019219946830652,-10.806579254891808,-69.81932378610827,-13.03506536772504,0.0,0.0,0.0,0.0,0.0,-19.003032146720308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.991862466560985
CA2 Basket,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-858.4160166178315,-67.88040898539492,-66.8404327944978,-290.3257066321017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA2 Bistratified,-0.5218317719160458,-1.0590994089851185,-2.206532604040053,-1.804359606113174,-0.9343382131660528,-1.166816608805152,-5.110589167247606,-0.24833881286676,-1.0938655615413,0.0,0.0,-0.3106174992866363,-0.3475972748746431,-1.4926652321187404,-1.3363465266658012,-0.0856569429532407,-1.5660371402241913,-10.142377377203378,-0.3310733933335135,-1.3265330257897785,-2.465477073761781,-1.5513526848513712,-0.5099442717070195,-0.0134346583956807,-0.5089622339601372,-2.807954128189742,-0.2113458855850544,-10.218866195980455,-61.7957104663398,0.0,-8.912058406625157,-8.641709397806283,-35.73792498858606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA2 Pyramidal,7159.1686028088525,9268.651902533784,16261.335277243674,9997.878836619664,6767.796150234705,6573.291363151145,7760.900843079982,3032.319511708757,17301.22519183053,0.0,0.0,3393.9627536734965,3463.2152859289367,32481.56918359376,9447.573245256512,511.097839403616,58899.24733616609,73540.69975173479,5532.563189259333,4971.485874204456,70362.44992308263,3940.665808486058,10665.348898948008,263.0645063940111,5338.129716687311,13538.025487380704,6373.41002787654,90298.35835968416,15840.857857426205,13722.2747802921,0.0,1733.4871470322385,6215.67275303853,7861.199255686899,13863.94691818209,2957.6843506505056,592.9863345985209,1237.2220823196033,401.9931719312679,7148.972717023759,4151.864003181872,8302.254189961015,3458.283785188837,1188.4585744965177,150.42125392013008,351.1978318712904,2212.266414990227,26855.18413993293,18257.859744977144,3760.191652094569,0.0,7551.636179925662,1701.5623140473656,4275.310492892701,2250.306876192298,3693.6653367363497,0.0,4836.413875657298,0.0,0.0,4467.223027545674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA2 SP SR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.805956406852811,-36.15074672525396,-1.910838827728936,0.0,-6.960250120391056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA2 Wide Arbor Basket,-422.6284678666892,0.0,-971.7007924875912,-840.2643693921808,-524.6485527681231,0.0,-1128.1415629051871,-350.3181993762556,0.0,0.0,0.0,0.0,0.0,-494.35979533382607,0.0,0.0,0.0,0.0,-197.19444480342665,0.0,0.0,-1072.476927327349,0.0,-17.65272462625515,0.0,0.0,0.0,0.0,-509.1925879443356,-943.758125290664,-73.3109571222536,-74.50239287631565,0.0,-521.1771700681137,-1132.945881689944,-578.7281860003933,0.0,0.0,0.0,0.0,0.0,-960.3702936309776,0.0,-131.08948633807424,0.0,0.0,-144.1952310989651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Axo Axonic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6171111028168403,0.0,0.0,-0.6303526264759227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Basket,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-610.1782909541363,0.0,-751.4316450105925,0.0,0.0,0.0,0.0,0.0,-1175.743529562829,0.0,-168.43993995017684,0.0,0.0,-211.13019919233795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Basket CCK+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1661.9222655901915,-3610.667751497859,0.0,0.0,0.0,0.0,0.0,0.0,-2839.963253171692,0.0,-430.0917332357797,0.0,0.0,-433.6715861128751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Granule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96479331738352,8.750761472944552,1.8857465040092307,0.0,0.0,3.627204597634976,24.883456235184177,6.776376820996072,7.126801212520814,0.0,0.942018883295193,2.616611271827321,0.0,2.280811281935155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Horizontal Axo Axonic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.471599875701995,0.0,0.0,-5.156841276786839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 LMR Targeting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-282.6086438983953,-722.4866737044521,-280.1129767232144,-210.82344077948773,0.0,0.0,-144.5061073502677,-45.25573687475408,-46.74853823294521,0.0,-77.90486561901449,0.0,0.0,-7.544584894619136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Lucidum ORAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0525255751229608,-0.5738442163676838,-1.2753031576130562,-0.3481100139561993,-0.0371802674153125,-0.2115782177412288,-0.1039843297350143,0.0,-0.6179936165133969,-1.0721529535647742,-0.5761181659408119,-0.1198739994768,-0.1339657520495668,-0.0383328868570152,-0.1496613767413248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Mossy Fiber Associated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.969193501104719,-27.066395863349804,-62.69604232784885,-21.10948693371598,-1.6813569754428404,0.0,-7.741885920738279,-78.00649839110359,0.0,-57.81794220222629,0.0,-6.172157095588575,-10.689732160934264,0.0,-7.305571533133388,-105.24400309330863,-71.20190041091703,-26.93622074648672,0.0,-69.9060845750247,-6.891454900171078,-20.99573857476098,-15.013477803983672,-37.72507169129948,0.0,-23.59656396859865,0.0,0.0,-37.12847960559308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Mossy Fiber Associated ORDEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5538329004174165,-10.09247841918225,-22.20441814479258,-6.001184317462812,0.0,0.0,-2.219649850250516,-17.53248200068869,-15.093677180420226,0.0,0.0,-1.7830641175200004,-4.781877433459415,0.0,-2.55488237446297,-4.506715963799279,-2.402926922666154,-0.8877799581349533,0.0,-2.4148321962305337,-0.3177821162153434,-0.8528699462908585,-0.7668799505692921,-1.708996141931837,0.0,-1.290786217179564,0.0,0.0,-1.4086243503262763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 O LM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-333.0721548394777,-782.3590533842801,-303.2058606456646,-206.4614705626104,-60.98714379308363,-300.6736022548803,-128.8647277058631,-44.91687559510452,-111.93336547039074,0.0,-97.86667792859998,0.0,-10.375031045586232,-20.71380281925707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Pyramidal,12123.747652838503,163494.90567997436,38008.39650492406,19480.68949141701,12480.844017697664,111831.8672633914,119229.35749758656,3025.55661956506,13586.427324185684,0.0,0.0,48182.27438852156,45159.93626242219,63521.42074551523,19387.15107140628,8622.938328917056,45721.88919037005,197790.77628398308,11063.052901714414,10138.342555159694,55104.54984588407,6065.333013846976,8342.91639965376,303.66294985857763,67658.65296874168,180218.2123930897,5590.385362984531,1227402.8954207087,42818.37385190415,44817.8133452809,12467.302061608583,7576.83767723962,12886.407133130904,20360.53655663908,26609.14835620569,9432.022048326837,3063.7033025481774,7927.375641923004,2036.635017628416,29826.70196982501,11541.577405356868,25136.947520606773,15462.048370600378,0.0,0.0,1886.88066473166,6774.278639391325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Spiny Lucidum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.965814709944788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.069908549533633,-35.536752947733895,-13.051519438110194,-3.33632239172658,0.0,-4.916249141078587,-78.0443948553675,-20.18221227999496,-25.156160281953188,0.0,-3.007558833007965,0.0,0.0,-3.556231626529906,-39.32976036759124,-84.7472869881266,-27.224175813158045,-16.771796312378605,-37.53136837982744,0.0,-1.0877033560530789,-8.935472859931432,-15.864593991388285,-3.729564857474021,0.0,-1.657234394487059,-1.5955009063544543,-10.317106518568716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3 Trilaminar,-53.53836659791061,-109.90362883037952,-133.48290395307717,-124.75179793874123,-81.404502621738,-107.1870897816594,-190.2935167647516,-46.03223782466036,-65.88693728760198,0.0,0.0,-20.23423228247779,-33.37394105674402,-63.31505417009607,-129.50493279344676,-6.2006836160911325,-71.162419544497,-554.0088993235377,-28.152750677951808,-91.97480871741618,-91.89598561719264,-144.99970197689416,-25.11334792895544,-0.5739178789048319,-17.342174182086474,-101.86078203902544,-10.121035312751289,-429.0116268417959,0.0,0.0,0.0,0.0,-11.221684607949378,-120.59806888864291,-269.1578830202166,-94.7676924929368,-14.868328945092273,-61.47187896968008,-27.33928376645008,-291.84006757875693,-136.40457407583966,-276.85834323578854,-153.95372797336236,-26.278618688845736,-24.663260070013813,0.0,-30.4341465837024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA3c Pyramidal,152496.3150045439,24419.861364669992,352530.5947364821,349003.96758023935,194432.8625157873,17812.204512643828,17660.686830129318,80694.1232836584,343043.32011398184,0.0,0.0,6939.860346612322,7743.222931340349,357152.3477045786,271000.24328017404,1474.217628506742,773727.8935474688,946052.1472884584,85609.60976338176,142847.75302391537,524858.3738225021,138230.2899926536,146319.88611931622,4064.510468839344,8931.36795767509,25658.205172837872,91022.66866449673,165876.86538895397,98675.24876975412,96089.30935858694,24424.53581944845,17336.697291204084,35550.869791810896,2239.083445413781,2915.997606750413,715.8102548996459,376.32060309984416,1295.7623441389917,282.84957352592227,3865.0383978400528,1030.1656012476628,2468.187766148625,2843.54326437316,382.3961213101277,0.0,415.4058964621792,0.0,27045.00772823565,38923.76492106363,8843.436287729754,7159.489110348726,17635.07453713618,317.71454604696333,5252.700277744859,4595.549003214172,8104.509712843542,0.0,968.4094182875258,0.0,350.2833916824777,5364.510653883269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.4402227874016
DG AIPRIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2091.281900299923,-814.9613267525268,-232.01831894905385,-2095.507600796262,-60.80971882736679,-684.0365710827739,-316.23318842292275,-904.9590590929682,0.0,-240.68745091666068,0.0,-16.92897800967624,-673.1003302638511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
